C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
11	10	26	1	0.209171	5.36889	[0.66,44.00]	0.174086	1	0.1		0.982915	1		44	1	0.353982	3.07494	[0.38,24.82]	0.257517	1	0.1		0.953984	1		29	0	0.233307	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.209171	5.36889	[0.66,44.00]	0.174086	1	0.1		0.982915	1		2	0	0.0160901	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.168946	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.305712	0	[0.00,0.00]	1	1	0.1		1	1		44	2	0.353982	7.08929	[1.46,34.41]	0.0418384	1	0.1		0.995823	1		103	1	0.82864	1.23203	[0.15,9.82]	0.382194	1	0.1		0.801865	1		11	0	0.0884956	0	[0.00,0.00]	1	1	0.1		1	1		
12	3	26	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		29	1	0.069992	21.6429	[1.91,245.73]	0.0668704	1	0.1		0.998445	1		13	1	0.0313757	51.1667	[4.34,603.05]	0.0307721	1	0.1		0.999699	1		26	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.00482703	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.0506838	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.0917136	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.248592	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0265487	0	[0.00,0.00]	1	1	0.1		1	1		
13	38	26	1	0.794851	1.27568	[0.17,9.67]	0.370388	1	0.1		0.812755	1		44	1	1.34513	0.730358	[0.10,5.45]	0.60704	1	0.1		0.358141	1		29	0	0.886565	0	[0.00,0.00]	1	1	0.1		1	1		13	1	0.397426	2.68694	[0.34,21.21]	0.276012	1	0.1		0.942576	1		26	1	0.794851	1.27568	[0.17,9.67]	0.370388	1	0.1		0.812755	1		2	0	0.0611424	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.641995	0	[0.00,0.00]	1	1	0.1		1	1		38	1	1.16171	0.853178	[0.11,6.39]	0.674881	1	0.1		0.373097	1		44	1	1.34513	0.730358	[0.10,5.45]	0.60704	1	0.1		0.358141	1		103	7	3.14883	2.60853	[1.12,6.08]	0.0220796	1	0.1		0.98984	1		11	0	0.336283	0	[0.00,0.00]	1	1	0.1		1	1		
14	13	26	0	0.271923	0	[0.00,0.00]	1	1	0.1		1	1		44	2	0.460177	5.14286	[1.10,23.94]	0.0653531	1	0.1		0.99076	1		29	0	0.303298	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.135961	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.271923	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0209171	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.21963	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.397426	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.460177	0	[0.00,0.00]	1	1	0.1		1	1		103	2	1.07723	2.0324	[0.44,9.30]	0.20782	1	0.1		0.914168	1		11	0	0.115044	0	[0.00,0.00]	1	1	0.1		1	1		
15	30	26	1	0.627514	1.63862	[0.21,12.51]	0.34559	1	0.1		0.871951	1		44	2	1.06195	1.9915	[0.46,8.64]	0.201113	1	0.1		0.913615	1		29	0	0.69992	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.313757	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.627514	1.63862	[0.21,12.51]	0.34559	1	0.1		0.871951	1		2	0	0.0482703	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.506838	0	[0.00,0.00]	1	1	0.1		1	1		38	2	0.917136	2.33532	[0.54,10.18]	0.172146	1	0.1		0.939397	1		44	3	1.06195	3.17615	[0.93,10.90]	0.0672665	1	0.1		0.980882	1		103	4	2.48592	1.73116	[0.59,5.06]	0.209511	1	0.1		0.832142	1		11	0	0.265487	0	[0.00,0.00]	1	1	0.1		1	1		
16	14	26	0	0.29284	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.495575	0	[0.00,0.00]	1	1	0.1		1	1		29	1	0.326629	3.29945	[0.42,26.10]	0.242484	1	0.1		0.959784	1		13	0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.29284	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0225261	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.236525	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.427997	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.495575	0	[0.00,0.00]	1	1	0.1		1	1		103	0	1.1601	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.123894	0	[0.00,0.00]	1	1	0.1		1	1		
17	23	26	1	0.481094	2.17273	[0.28,16.76]	0.306386	1	0.1		0.918645	1		44	3	0.814159	4.31341	[1.23,15.10]	0.037297	1	0.1		0.992597	1		29	1	0.536605	1.93506	[0.25,14.86]	0.323523	1	0.1		0.901694	1		13	0	0.240547	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.481094	2.17273	[0.28,16.76]	0.306386	1	0.1		0.918645	1		2	0	0.0370072	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.388576	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.703138	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.814159	1.24419	[0.16,9.45]	0.372499	1	0.1		0.805731	1		103	1	1.90587	0.498217	[0.07,3.73]	0.418694	1	0.1		0.284453	1		11	0	0.20354	0	[0.00,0.00]	1	1	0.1		1	1		
18	9	26	0	0.188254	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.318584	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.209976	0	[0.00,0.00]	1	1	0.1		1	1		13	2	0.0941271	31.7662	[5.92,170.42]	0.00341745	1	0.1		0.999927	1		26	0	0.188254	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0144811	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.152051	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.275141	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.318584	0	[0.00,0.00]	1	1	0.1		1	1		103	1	0.745776	1.38725	[0.17,11.20]	0.374969	1	0.1		0.832859	1		11	0	0.079646	0	[0.00,0.00]	1	1	0.1		1	1		
19	16	26	0	0.334674	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.566372	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.37329	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.167337	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.334674	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0257442	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.270314	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.489139	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.566372	0	[0.00,0.00]	1	1	0.1		1	1		103	1	1.32582	0.735294	[0.10,5.62]	0.612231	1	0.1		0.36385	1		11	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		
20	14	26	0	0.29284	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.495575	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.326629	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.29284	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0225261	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.236525	0	[0.00,0.00]	1	1	0.1		1	1		38	1	0.427997	2.47817	[0.32,19.45]	0.288302	1	0.1		0.934273	1		44	0	0.495575	0	[0.00,0.00]	1	1	0.1		1	1		103	0	1.1601	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.123894	0	[0.00,0.00]	1	1	0.1		1	1		
