C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
24	39	66	5	2.0708	2.75554	[1.04,7.29]	0.0367499	1	0.1		0.985473	1		69	0	2.16492	0	[0.00,0.00]	1	1	0.1		1	1		209	16	6.55752	3.64406	[1.89,7.03]	0.000176694	0.218028	0.1		0.999941	1		111	7	3.4827	2.3137	[1.00,5.37]	0.0583104	1	0.1		0.957112	1		66	5	2.0708	2.75554	[1.04,7.29]	0.0367499	1	0.1		0.985473	1		39	6	1.22365	6.45179	[2.53,16.45]	0.000851509	0.394012	0.1		0.999873	1		80	10	2.51006	5.58621	[2.62,11.92]	8.04996e-05	0.218028	0.1	*	0.999985	1		109	9	3.41995	3.312	[1.53,7.17]	0.00365812	0.902769	0.1		0.998714	1		79	7	2.47868	3.43924	[1.47,8.06]	0.0071221	1	0.1		0.997714	1		262	17	8.22043	3.02468	[1.58,5.78]	0.000840843	0.394012	0.1		0.999593	1		71	4	2.22767	1.93945	[0.67,5.62]	0.209397	1	0.1		0.836164	1		
25	38	66	2	2.0177	0.990451	[0.23,4.21]	0.671994	1	0.1		0.282332	1		69	2	2.10941	0.943615	[0.22,4.00]	0.646089	1	0.1		0.281289	1		209	5	6.38938	0.743464	[0.29,1.93]	0.362965	1	0.1		0.156218	1		111	6	3.3934	1.96429	[0.80,4.81]	0.0966012	1	0.1		0.926905	1		66	2	2.0177	0.990451	[0.23,4.21]	0.671994	1	0.1		0.282332	1		39	0	1.19228	0	[0.00,0.00]	1	1	0.1		1	1		80	1	2.4457	0.385221	[0.05,2.84]	0.283825	1	0.1		0.207112	1		109	0	3.33226	0	[0.00,0.00]	1	1	0.1		1	1		79	1	2.41512	0.390506	[0.05,2.88]	0.29054	1	0.1		0.211238	1		262	6	8.00965	0.695068	[0.29,1.68]	0.279257	1	0.1		0.12458	1		71	3	2.17056	1.43319	[0.43,4.78]	0.307184	1	0.1		0.729409	1		
26	24	66	1	1.27434	0.771906	[0.10,5.81]	0.632524	1	0.1		0.365931	1		69	1	1.33226	0.735934	[0.10,5.53]	0.611156	1	0.1		0.360554	1		209	1	4.0354	0.211329	[0.03,1.57]	0.0686704	1	0.1		0.0571513	1		111	0	2.1432	0	[0.00,0.00]	1	1	0.1		1	1		66	1	1.27434	0.771906	[0.10,5.81]	0.632524	1	0.1		0.365931	1		39	1	0.753017	1.35126	[0.18,10.27]	0.366092	1	0.1		0.82801	1		80	2	1.54465	1.32984	[0.31,5.76]	0.466971	1	0.1		0.603453	1		109	1	2.10459	0.447262	[0.06,3.34]	0.362792	1	0.1		0.254646	1		79	2	1.52534	1.34829	[0.31,5.84]	0.469508	1	0.1		0.604278	1		262	3	5.05873	0.529509	[0.16,1.79]	0.221253	1	0.1		0.131006	1		71	0	1.37088	0	[0.00,0.00]	1	1	0.1		1	1		
27	34	66	2	1.80531	1.11816	[0.26,4.77]	0.432607	1	0.1		0.579212	1		69	1	1.88737	0.508467	[0.07,3.77]	0.426703	1	0.1		0.287079	1		209	2	5.71681	0.302536	[0.07,1.27]	0.0564921	1	0.1		0.042377	1		111	6	3.0362	2.25306	[0.91,5.56]	0.0885115	1	0.1		0.93381	1		66	2	1.80531	1.11816	[0.26,4.77]	0.432607	1	0.1		0.579212	1		39	2	1.06677	1.97973	[0.46,8.57]	0.201902	1	0.1		0.912586	1		80	2	2.18825	0.90625	[0.21,3.85]	0.623781	1	0.1		0.279957	1		109	3	2.9815	1.007	[0.30,3.35]	0.65209	1	0.1		0.23785	1		79	0	2.1609	0	[0.00,0.00]	1	1	0.1		1	1		262	6	7.16653	0.797712	[0.33,1.95]	0.402631	1	0.1		0.157412	1		71	0	1.94208	0	[0.00,0.00]	1	1	0.1		1	1		
28	25	66	1	1.32743	0.739103	[0.10,5.55]	0.613012	1	0.1		0.360853	1		69	3	1.38777	2.38017	[0.69,8.16]	0.112102	1	0.1		0.954557	1		209	2	4.20354	0.424701	[0.10,1.82]	0.180816	1	0.1		0.121898	1		111	1	2.2325	0.419697	[0.06,3.13]	0.330056	1	0.1		0.235876	1		66	1	1.32743	0.739103	[0.10,5.55]	0.613012	1	0.1		0.360853	1		39	1	0.784393	1.29386	[0.17,9.82]	0.369458	1	0.1		0.816597	1		80	1	1.60901	0.600738	[0.08,4.50]	0.513656	1	0.1		0.327274	1		109	0	2.19228	0	[0.00,0.00]	1	1	0.1		1	1		79	1	1.5889	0.608974	[0.08,4.56]	0.52046	1	0.1		0.329987	1		262	3	5.26951	0.504914	[0.15,1.70]	0.193418	1	0.1		0.11724	1		71	2	1.428	1.44802	[0.33,6.27]	0.482422	1	0.1		0.606103	1		
29	5	66	0	0.265487	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.277554	0	[0.00,0.00]	1	1	0.1		1	1		209	1	0.840708	1.23798	[0.14,11.13]	0.801161	1	0.1		0.403476	1		111	0	0.4465	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.265487	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.156879	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.321802	3.66772	[0.41,33.21]	0.247331	1	0.1		0.963973	1		109	0	0.438455	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.31778	0	[0.00,0.00]	1	1	0.1		1	1		262	1	1.0539	0.935824	[0.10,8.41]	0.715196	1	0.1		0.409666	1		71	0	0.285599	0	[0.00,0.00]	1	1	0.1		1	1		
30	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.672566	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.257442	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.254224	4.96154	[0.51,48.26]	0.209238	1	0.1		0.977987	1		262	2	0.843121	3.76538	[0.53,26.86]	0.166036	1	0.1		0.968695	1		71	1	0.228479	5.56667	[0.57,54.21]	0.191956	1	0.1		0.982087	1		
31	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.632341	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
32	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.632341	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
33	30	66	0	1.59292	0	[0.00,0.00]	1	1	0.1		1	1		69	2	1.66533	1.22175	[0.28,5.24]	0.451124	1	0.1		0.593739	1		209	6	5.04425	1.24384	[0.50,3.08]	0.393433	1	0.1		0.54202	1		111	5	2.679	2.08868	[0.78,5.57]	0.135997	1	0.1		0.897187	1		66	0	1.59292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.941271	0	[0.00,0.00]	1	1	0.1		1	1		80	3	1.93081	1.63925	[0.49,5.52]	0.314169	1	0.1		0.745519	1		109	4	2.63073	1.62344	[0.56,4.74]	0.211877	1	0.1		0.823276	1		79	1	1.90668	0.501768	[0.07,3.73]	0.420398	1	0.1		0.284263	1		262	13	6.32341	2.96055	[1.42,6.18]	0.00392404	0.90787	0.1		0.997902	1		71	2	1.7136	1.18427	[0.28,5.07]	0.444769	1	0.1		0.589514	1		
34	21	66	0	1.11504	0	[0.00,0.00]	1	1	0.1		1	1		69	1	1.16573	0.848529	[0.11,6.42]	0.673043	1	0.1		0.37466	1		209	1	3.53097	0.24375	[0.03,1.83]	0.107801	1	0.1		0.0875695	1		111	2	1.8753	1.07484	[0.25,4.68]	0.42363	1	0.1		0.574813	1		66	0	1.11504	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.65889	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.35157	0	[0.00,0.00]	1	1	0.1		1	1		109	0	1.84151	0	[0.00,0.00]	1	1	0.1		1	1		79	1	1.33467	0.733333	[0.10,5.54]	0.609928	1	0.1		0.360996	1		262	1	4.42639	0.1841	[0.02,1.38]	0.0445679	1	0.1		0.037941	1		71	3	1.19952	2.82843	[0.81,9.84]	0.0856367	1	0.1		0.97207	1		
35	13	66	0	0.690265	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.721641	0	[0.00,0.00]	1	1	0.1		1	1		209	2	2.18584	0.898551	[0.20,4.08]	0.622374	1	0.1		0.292463	1		111	0	1.1609	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.690265	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.407884	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.836685	0	[0.00,0.00]	1	1	0.1		1	1		109	1	1.13998	0.865741	[0.11,6.72]	0.682145	1	0.1		0.380701	1		79	1	0.826227	1.23077	[0.16,9.59]	0.378024	1	0.1		0.802059	1		262	3	2.74014	1.12471	[0.31,4.12]	0.457061	1	0.1		0.509613	1		71	1	0.742558	1.38095	[0.18,10.77]	0.368991	1	0.1		0.832728	1		
36	18	66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		69	0	0.999195	0	[0.00,0.00]	1	1	0.1		1	1		209	5	3.02655	1.92496	[0.68,5.46]	0.140623	1	0.1		0.898283	1		111	0	1.6074	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		39	0	0.564763	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.15849	0.853313	[0.11,6.50]	0.675593	1	0.1		0.3762	1		109	1	1.57844	0.608388	[0.08,4.62]	0.522062	1	0.1		0.332668	1		79	0	1.14401	0	[0.00,0.00]	1	1	0.1		1	1		262	6	3.79405	1.89258	[0.70,5.09]	0.175348	1	0.1		0.855332	1		71	0	1.02816	0	[0.00,0.00]	1	1	0.1		1	1		
37	12	66	0	0.637168	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.66613	0	[0.00,0.00]	1	1	0.1		1	1		209	5	2.0177	3.59594	[1.13,11.44]	0.0288941	1	0.1		0.992028	1		111	0	1.0716	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.637168	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.376508	0	[0.00,0.00]	1	1	0.1		1	1		80	2	0.772325	2.95641	[0.64,13.73]	0.140827	1	0.1		0.962971	1		109	0	1.05229	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.762671	1.34382	[0.17,10.54]	0.372551	1	0.1		0.825665	1		262	4	2.52936	1.88566	[0.56,6.31]	0.204874	1	0.1		0.855694	1		71	1	0.685438	1.50779	[0.19,11.85]	0.361143	1	0.1		0.853264	1		
38	12	66	1	0.637168	1.63077	[0.21,12.82]	0.351876	1	0.1		0.869915	1		69	0	0.66613	0	[0.00,0.00]	1	1	0.1		1	1		209	1	2.0177	0.447115	[0.06,3.48]	0.374906	1	0.1		0.266288	1		111	1	1.0716	0.926446	[0.12,7.24]	0.708467	1	0.1		0.384704	1		66	1	0.637168	1.63077	[0.21,12.82]	0.351876	1	0.1		0.869915	1		39	0	0.376508	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.772325	0	[0.00,0.00]	1	1	0.1		1	1		109	1	1.05229	0.945286	[0.12,7.39]	0.715941	1	0.1		0.385212	1		79	2	0.762671	2.9974	[0.65,13.92]	0.138496	1	0.1		0.964161	1		262	3	2.52936	1.25097	[0.34,4.65]	0.490108	1	0.1		0.5218	1		71	0	0.685438	0	[0.00,0.00]	1	1	0.1		1	1		
39	14	66	0	0.743363	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.777152	0	[0.00,0.00]	1	1	0.1		1	1		209	3	2.35398	1.35437	[0.37,4.90]	0.519061	1	0.1		0.513474	1		111	1	1.2502	0.782517	[0.10,6.04]	0.64015	1	0.1		0.372163	1		66	0	0.743363	0	[0.00,0.00]	1	1	0.1		1	1		39	1	0.43926	2.41093	[0.31,18.91]	0.292697	1	0.1		0.931163	1		80	2	0.901046	2.4594	[0.54,11.18]	0.170334	1	0.1		0.944163	1		109	3	1.22767	2.88937	[0.79,10.52]	0.0891794	1	0.1		0.971889	1		79	4	0.889783	6.15467	[1.89,20.09]	0.00811837	1	0.1		0.998837	1		262	7	2.95093	3.81961	[1.33,10.99]	0.0117553	1	0.1		0.996777	1		71	1	0.799678	1.27363	[0.16,9.88]	0.37476	1	0.1		0.811728	1		
40	9	66	0	0.477876	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.499598	2.14338	[0.26,17.39]	0.317997	1	0.1		0.915073	1		209	0	1.51327	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.803701	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.477876	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.282381	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.579244	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.78922	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.572003	0	[0.00,0.00]	1	1	0.1		1	1		262	4	1.89702	3.02636	[0.81,11.35]	0.0758339	1	0.1		0.976047	1		71	2	0.514079	4.82402	[0.98,23.66]	0.0775752	1	0.1		0.988297	1		
41	6	66	0	0.318584	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.333065	0	[0.00,0.00]	1	1	0.1		1	1		209	1	1.00885	0.989423	[0.11,8.51]	0.733372	1	0.1		0.402824	1		111	0	0.5358	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.318584	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.188254	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.386163	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.526146	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.381335	0	[0.00,0.00]	1	1	0.1		1	1		262	0	1.26468	0	[0.00,0.00]	1	1	0.1		1	1		71	1	0.342719	3.33429	[0.38,28.93]	0.256306	1	0.1		0.958441	1		
42	24	66	1	1.27434	0.771906	[0.10,5.81]	0.632524	1	0.1		0.365931	1		69	1	1.33226	0.735934	[0.10,5.53]	0.611156	1	0.1		0.360554	1		209	3	4.0354	0.702497	[0.21,2.38]	0.406182	1	0.1		0.202427	1		111	2	2.1432	0.925771	[0.21,3.99]	0.636174	1	0.1		0.283658	1		66	1	1.27434	0.771906	[0.10,5.81]	0.632524	1	0.1		0.365931	1		39	0	0.753017	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.54465	0.627408	[0.08,4.71]	0.535429	1	0.1		0.335955	1		109	2	2.10459	0.944775	[0.22,4.07]	0.647208	1	0.1		0.284416	1		79	3	1.52534	2.1485	[0.63,7.36]	0.131328	1	0.1		0.939279	1		262	7	5.05873	1.55663	[0.64,3.79]	0.205003	1	0.1		0.79803	1		71	2	1.37088	1.51515	[0.35,6.58]	0.490079	1	0.1		0.606227	1		
43	31	66	1	1.64602	0.588205	[0.08,4.38]	0.502151	1	0.1		0.321767	1		69	3	1.72084	1.86039	[0.55,6.28]	0.156726	1	0.1		0.911831	1		209	3	5.21239	0.523232	[0.16,1.74]	0.207173	1	0.1		0.122603	1		111	2	2.7683	0.69788	[0.16,2.96]	0.466216	1	0.1		0.247649	1		66	1	1.64602	0.588205	[0.08,4.38]	0.502151	1	0.1		0.321767	1		39	2	0.972647	2.19012	[0.50,9.52]	0.183679	1	0.1		0.929991	1		80	2	1.99517	1.00265	[0.23,4.28]	0.678386	1	0.1		0.283351	1		109	2	2.71842	0.712214	[0.17,3.03]	0.479035	1	0.1		0.251468	1		79	2	1.97023	1.01657	[0.24,4.34]	0.685445	1	0.1		0.283326	1		262	5	6.53419	0.714606	[0.27,1.88]	0.334877	1	0.1		0.15084	1		71	4	1.77072	2.53179	[0.86,7.44]	0.0677233	1	0.1		0.972001	1		
44	45	66	2	2.38938	0.824128	[0.20,3.48]	0.568063	1	0.1		0.271084	1		69	2	2.49799	0.785144	[0.19,3.31]	0.538536	1	0.1		0.265138	1		209	3	7.56637	0.343967	[0.11,1.12]	0.0397119	1	0.1		0.0280774	1		111	0	4.0185	0	[0.00,0.00]	1	1	0.1		1	1		66	2	2.38938	0.824128	[0.20,3.48]	0.568063	1	0.1		0.271084	1		39	0	1.41191	0	[0.00,0.00]	1	1	0.1		1	1		80	2	2.89622	0.667859	[0.16,2.81]	0.436239	1	0.1		0.236479	1		109	3	3.9461	0.735849	[0.22,2.41]	0.432156	1	0.1		0.204657	1		79	1	2.86002	0.32634	[0.04,2.40]	0.205672	1	0.1		0.156399	1		262	6	9.48512	0.566106	[0.24,1.35]	0.130883	1	0.1		0.0687434	1		71	2	2.57039	0.761038	[0.18,3.21]	0.519186	1	0.1		0.260643	1		
45	17	66	1	0.902655	1.11635	[0.15,8.55]	0.379894	1	0.1		0.772993	1		69	0	0.943685	0	[0.00,0.00]	1	1	0.1		1	1		209	6	2.85841	2.74877	[1.01,7.52]	0.036331	1	0.1		0.985251	1		111	1	1.5181	0.634091	[0.08,4.83]	0.54271	1	0.1		0.341024	1		66	1	0.902655	1.11635	[0.15,8.55]	0.379894	1	0.1		0.772993	1		39	0	0.533387	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.09413	0	[0.00,0.00]	1	1	0.1		1	1		109	1	1.49075	0.646991	[0.08,4.93]	0.552412	1	0.1		0.344537	1		79	2	1.08045	1.98961	[0.45,8.86]	0.206507	1	0.1		0.911799	1		262	6	3.58327	2.06676	[0.76,5.64]	0.0973415	1	0.1		0.9351	1		71	1	0.971038	1.03214	[0.13,7.90]	0.747069	1	0.1		0.381597	1		
46	25	66	0	1.32743	0	[0.00,0.00]	1	1	0.1		1	1		69	2	1.38777	1.49384	[0.34,6.47]	0.487829	1	0.1		0.606037	1		209	0	4.20354	0	[0.00,0.00]	1	1	0.1		1	1		111	1	2.2325	0.419697	[0.06,3.13]	0.330056	1	0.1		0.235876	1		66	0	1.32743	0	[0.00,0.00]	1	1	0.1		1	1		39	1	0.784393	1.29386	[0.17,9.82]	0.369458	1	0.1		0.816597	1		80	2	1.60901	1.2709	[0.29,5.49]	0.458536	1	0.1		0.599428	1		109	1	2.19228	0.428241	[0.06,3.20]	0.340232	1	0.1		0.241755	1		79	0	1.5889	0	[0.00,0.00]	1	1	0.1		1	1		262	0	5.26951	0	[0.00,0.00]	1	1	0.1		1	1		71	0	1.428	0	[0.00,0.00]	1	1	0.1		1	1		
47	48	66	8	2.54867	3.92069	[1.76,8.76]	0.0022184	0.821203	0.1		0.99938	1		69	10	2.66452	5.0669	[2.41,10.66]	0.000143233	0.218028	0.1		0.99997	1		209	11	8.0708	1.497	[0.75,2.99]	0.147816	1	0.1		0.83512	1		111	2	4.2864	0.433187	[0.10,1.81]	0.180218	1	0.1		0.119693	1		66	8	2.54867	3.92069	[1.76,8.76]	0.0022184	0.821203	0.1		0.99938	1		39	2	1.50603	1.36075	[0.32,5.82]	0.472163	1	0.1		0.601977	1		80	7	3.0893	2.62412	[1.14,6.05]	0.0206547	1	0.1		0.990551	1		109	12	4.20917	3.7732	[1.90,7.49]	0.000403901	0.29903	0.1		0.999875	1		79	6	3.05068	2.19569	[0.90,5.33]	0.0902347	1	0.1		0.931556	1		262	20	10.1175	2.81287	[1.56,5.08]	0.000666871	0.394012	0.1		0.99961	1		71	1	2.74175	0.341945	[0.05,2.52]	0.226268	1	0.1		0.170113	1		
48	8	66	1	0.424779	2.57143	[0.31,21.21]	0.2913	1	0.1		0.936793	1		69	1	0.444087	2.45168	[0.30,20.21]	0.299135	1	0.1		0.931544	1		209	2	1.34513	1.65539	[0.33,8.26]	0.491405	1	0.1		0.634755	1		111	0	0.714401	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.424779	2.57143	[0.31,21.21]	0.2913	1	0.1		0.936793	1		39	0	0.251006	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.514883	2.09042	[0.25,17.20]	0.32465	1	0.1		0.911048	1		109	0	0.701529	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.508447	2.11905	[0.26,17.44]	0.322531	1	0.1		0.912988	1		262	1	1.68624	0.533114	[0.07,4.35]	0.471561	1	0.1		0.321952	1		71	0	0.456959	0	[0.00,0.00]	1	1	0.1		1	1		
49	5	66	0	0.265487	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.277554	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.840708	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.4465	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.265487	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.156879	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.321802	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.438455	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.31778	0	[0.00,0.00]	1	1	0.1		1	1		262	0	1.0539	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.285599	0	[0.00,0.00]	1	1	0.1		1	1		
