C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
12	17	26	0	0.355305	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.601286	0	[0.00,0.00]	1	1	0.1		1	1		29	1	0.396302	2.67634	[0.34,20.89]	0.274621	1	0.1		0.942514	1		13	0	0.177653	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.355305	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0273312	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.286977	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.519293	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.601286	0	[0.00,0.00]	1	1	0.1		1	1		103	1	1.40756	0.689338	[0.09,5.25]	0.582398	1	0.1		0.354582	1		11	0	0.150322	0	[0.00,0.00]	1	1	0.1		1	1		
13	37	26	2	0.773312	2.81667	[0.64,12.39]	0.140061	1	0.1		0.960676	1		44	1	1.30868	0.751938	[0.10,5.61]	0.62032	1	0.1		0.361705	1		29	0	0.86254	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.386656	0	[0.00,0.00]	1	1	0.1		1	1		26	2	0.773312	2.81667	[0.64,12.39]	0.140061	1	0.1		0.960676	1		2	0	0.0594855	0	[0.00,0.00]	1	1	0.1		1	1		21	2	0.624598	3.57293	[0.80,15.94]	0.104667	1	0.1		0.977724	1		38	6	1.13023	7.10685	[2.77,18.23]	0.000554726	0.978539	0.1		0.999926	1		44	2	1.30868	1.58503	[0.37,6.81]	0.240309	1	0.1		0.860628	1		103	3	3.0635	0.976765	[0.29,3.24]	0.632599	1	0.1		0.236974	1		11	0	0.32717	0	[0.00,0.00]	1	1	0.1		1	1		
14	6	26	0	0.125402	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.212219	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.139871	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.062701	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.125402	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0096463	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.101286	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.18328	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.212219	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.496785	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0530547	0	[0.00,0.00]	1	1	0.1		1	1		
15	9	26	0	0.188103	0	[0.00,0.00]	1	1	0.1		1	1		44	2	0.318328	8.11565	[1.64,40.25]	0.0346012	1	0.1		0.997009	1		29	1	0.209807	5.38839	[0.65,44.55]	0.174757	1	0.1		0.982925	1		13	0	0.0940514	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.188103	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0144695	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.151929	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.27492	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.318328	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.745177	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.079582	0	[0.00,0.00]	1	1	0.1		1	1		
16	5	26	0	0.104502	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.176849	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.116559	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.0522508	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.104502	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.00803859	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.0844051	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.152733	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.176849	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.413987	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0442122	0	[0.00,0.00]	1	1	0.1		1	1		
17	19	26	0	0.397106	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.672026	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.442926	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.198553	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.397106	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0305466	0	[0.00,0.00]	1	1	0.1		1	1		21	4	0.32074	18.949	[5.69,63.06]	0.000189684	0.501905	0.1		0.999992	1		38	1	0.580386	1.78378	[0.23,13.72]	0.335608	1	0.1		0.887827	1		44	0	0.672026	0	[0.00,0.00]	1	1	0.1		1	1		103	2	1.57315	1.30926	[0.30,5.75]	0.46323	1	0.1		0.605194	1		11	0	0.168006	0	[0.00,0.00]	1	1	0.1		1	1		
18	82	26	2	1.71383	1.18542	[0.28,5.11]	0.44478	1	0.1		0.590652	1		44	1	2.90032	0.321275	[0.04,2.36]	0.198996	1	0.1		0.151889	1		29	1	1.91158	0.5	[0.07,3.72]	0.41876	1	0.1		0.283545	1		13	0	0.856913	0	[0.00,0.00]	1	1	0.1		1	1		26	2	1.71383	1.18542	[0.28,5.11]	0.44478	1	0.1		0.590652	1		2	0	0.131833	0	[0.00,0.00]	1	1	0.1		1	1		21	1	1.38424	0.704938	[0.09,5.32]	0.591799	1	0.1		0.355823	1		38	2	2.50482	0.781944	[0.18,3.31]	0.536373	1	0.1		0.265176	1		44	3	2.90032	1.03828	[0.31,3.43]	0.434959	1	0.1		0.472136	1		103	6	6.78939	0.866793	[0.37,2.04]	0.472433	1	0.1		0.162694	1		11	1	0.72508	1.42222	[0.18,11.25]	0.368667	1	0.1		0.839515	1		
19	25	26	0	0.522508	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.884244	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.582797	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.261254	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.522508	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0401929	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.422026	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.763666	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.884244	0	[0.00,0.00]	1	1	0.1		1	1		103	3	2.06994	1.52591	[0.45,5.19]	0.309614	1	0.1		0.741278	1		11	0	0.221061	0	[0.00,0.00]	1	1	0.1		1	1		
20	3	26	0	0.062701	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.106109	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.0699357	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.0313505	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.062701	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.00482315	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.0506431	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.0916399	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.106109	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.248392	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0265273	0	[0.00,0.00]	1	1	0.1		1	1		
21	32	26	0	0.66881	0	[0.00,0.00]	1	1	0.1		1	1		44	1	1.13183	0.876969	[0.12,6.57]	0.6861	1	0.1		0.374865	1		29	0	0.745981	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.334405	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.66881	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0514469	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.540193	1.92258	[0.25,14.78]	0.324685	1	0.1		0.900615	1		38	0	0.977492	0	[0.00,0.00]	1	1	0.1		1	1		44	2	1.13183	1.85714	[0.43,8.03]	0.213545	1	0.1		0.899645	1		103	2	2.64952	0.733333	[0.17,3.11]	0.497187	1	0.1		0.256364	1		11	0	0.282958	0	[0.00,0.00]	1	1	0.1		1	1		
