C	Cn	GO:0000165	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0001504	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002218	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002224	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002431	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002757	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002758	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007212	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007223	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007268	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007269	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007411	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007416	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0008088	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0008089	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0009755	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0010611	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0010737	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0016079	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0016082	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0019722	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0019933	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0031629	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0031929	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0032288	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0035235	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0042417	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0042552	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0043491	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0046058	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0048488	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0048791	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0048846	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050804	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050807	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050808	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050852	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050853	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0051403	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0051591	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0051963	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0055074	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0060074	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0060078	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0060563	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0070528	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0086065	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0098693	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0098877	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0098930	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099003	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099054	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099072	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099504	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099531	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099536	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099537	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099565	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099601	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099637	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099643	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:2000300	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
1	253	122	19	24.8319	0.699237	[0.42,1.16]	0.101041	1	0.1		0.0376614	1		8	1	1.62832	0.557256	[0.07,4.55]	0.492471	1	0.1		0.331481	1		43	7	8.75221	0.754065	[0.33,1.71]	0.325002	1	0.1		0.129927	1		10	3	2.0354	1.68514	[0.43,6.56]	0.308133	1	0.1		0.771897	1		25	10	5.0885	2.6749	[1.19,6.03]	0.0157461	1	0.1		0.990942	1		72	16	14.6549	1.12598	[0.63,2.00]	0.370208	1	0.1		0.454037	1		42	7	8.54867	0.776423	[0.34,1.77]	0.353021	1	0.1		0.136796	1		14	4	2.84956	1.5743	[0.49,5.06]	0.364795	1	0.1		0.676041	1		8	3	1.62832	2.364	[0.56,9.96]	0.151425	1	0.1		0.941017	1		124	34	25.2389	1.55251	[1.02,2.37]	0.0284358	1	0.1		0.966297	1		36	7	7.32743	0.942949	[0.41,2.18]	0.54453	1	0.1		0.166691	1		40	14	8.14159	2.17187	[1.12,4.22]	0.0185778	1	0.1		0.985402	1		16	5	3.25664	1.79435	[0.62,5.21]	0.256768	1	0.1		0.781942	1		11	1	2.23894	0.388889	[0.05,3.05]	0.310578	1	0.1		0.229694	1		6	0	1.22124	0	[0.00,0.00]	1	1	0.1		1	1		14	2	2.84956	0.649402	[0.14,2.92]	0.433891	1	0.1		0.246283	1		10	2	2.0354	0.978088	[0.21,4.63]	0.667295	1	0.1		0.303077	1		5	0	1.0177	0	[0.00,0.00]	1	1	0.1		1	1		26	3	5.29204	0.504522	[0.15,1.69]	0.191759	1	0.1		0.116152	1		10	1	2.0354	0.43254	[0.05,3.43]	0.364218	1	0.1		0.262453	1		30	8	6.10619	1.43673	[0.63,3.27]	0.22677	1	0.1		0.752364	1		9	1	1.83186	0.487103	[0.06,3.91]	0.424833	1	0.1		0.296823	1		7	0	1.42478	0	[0.00,0.00]	1	1	0.1		1	1		10	1	2.0354	0.43254	[0.05,3.43]	0.364218	1	0.1		0.262453	1		5	3	1.0177	5.928	[0.99,35.67]	0.0532315	1	0.1		0.992934	1		6	2	1.22124	1.96414	[0.36,10.78]	0.250576	1	0.1		0.89722	1		7	3	1.42478	2.958	[0.66,13.30]	0.118637	1	0.1		0.965013	1		23	6	4.68142	1.39033	[0.54,3.56]	0.273345	1	0.1		0.708602	1		20	5	4.0708	1.31048	[0.47,3.64]	0.372769	1	0.1		0.60086	1		14	3	2.84956	1.068	[0.30,3.86]	0.686463	1	0.1		0.252572	1		14	4	2.84956	1.5743	[0.49,5.06]	0.364795	1	0.1		0.676041	1		4	1	0.814159	1.30556	[0.14,12.60]	0.813982	1	0.1		0.412081	1		1	1	0.20354	0	[0.00,0.00]	0.20354	1	0.1		1	1		75	15	15.2655	0.976891	[0.55,1.75]	0.537877	1	0.1		0.117697	1		17	4	3.46018	1.20729	[0.39,3.73]	0.508775	1	0.1		0.451814	1		42	14	8.54867	2.01255	[1.04,3.88]	0.0348942	1	0.1		0.969352	1		37	3	7.53097	0.337412	[0.10,1.11]	0.038342	1	0.1		0.0273441	1		4	0	0.814159	0	[0.00,0.00]	1	1	0.1		1	1		37	4	7.53097	0.465863	[0.16,1.33]	0.099059	1	0.1		0.060717	1		13	3	2.64602	1.176	[0.32,4.31]	0.471866	1	0.1		0.514296	1		10	2	2.0354	0.978088	[0.21,4.63]	0.667295	1	0.1		0.303077	1		49	10	9.97345	1.00348	[0.49,2.04]	0.587969	1	0.1		0.143019	1		4	2	0.814159	3.93625	[0.55,28.08]	0.157659	1	0.1		0.971641	1		19	8	3.86726	2.90612	[1.16,7.30]	0.0304733	1	0.1		0.980143	1		4	0	0.814159	0	[0.00,0.00]	1	1	0.1		1	1		3	1	0.610619	1.96032	[0.18,21.71]	0.38789	1	0.1		0.892812	1		10	2	2.0354	0.978088	[0.21,4.63]	0.667295	1	0.1		0.303077	1		16	2	3.25664	0.555492	[0.13,2.46]	0.337371	1	0.1		0.205616	1		6	1	1.22124	0.781746	[0.09,6.72]	0.646644	1	0.1		0.392172	1		10	1	2.0354	0.43254	[0.05,3.43]	0.364218	1	0.1		0.262453	1		42	7	8.54867	0.776423	[0.34,1.77]	0.353021	1	0.1		0.136796	1		3	1	0.610619	1.96032	[0.18,21.71]	0.38789	1	0.1		0.892812	1		6	0	1.22124	0	[0.00,0.00]	1	1	0.1		1	1		38	5	7.73451	0.584677	[0.23,1.51]	0.181797	1	0.1		0.0952744	1		37	7	7.53097	0.910569	[0.40,2.10]	0.510556	1	0.1		0.163685	1		124	34	25.2389	1.55251	[1.02,2.37]	0.0284358	1	0.1		0.966297	1		124	34	25.2389	1.55251	[1.02,2.37]	0.0284358	1	0.1		0.966297	1		20	8	4.0708	2.66122	[1.08,6.58]	0.0337223	1	0.1		0.979245	1		6	4	1.22124	7.93574	[1.45,43.57]	0.0161242	1	0.1		0.998308	1		7	1	1.42478	0.650794	[0.08,5.43]	0.566751	1	0.1		0.364325	1		36	7	7.32743	0.942949	[0.41,2.18]	0.54453	1	0.1		0.166691	1		12	1	2.44248	0.353175	[0.05,2.75]	0.263595	1	0.1		0.199321	1		
2	87	122	5	8.53902	0.541484	[0.22,1.36]	0.124347	1	0.1		0.0678515	1		8	1	0.559936	1.90864	[0.23,15.69]	0.33841	1	0.1		0.897079	1		43	5	3.00965	1.79397	[0.69,4.68]	0.144672	1	0.1		0.884282	1		10	0	0.69992	0	[0.00,0.00]	1	1	0.1		1	1		25	0	1.7498	0	[0.00,0.00]	1	1	0.1		1	1		72	5	5.03942	0.991081	[0.39,2.53]	0.609079	1	0.1		0.187304	1		42	5	2.93966	1.8441	[0.71,4.82]	0.142629	1	0.1		0.887687	1		14	0	0.979887	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.559936	0	[0.00,0.00]	1	1	0.1		1	1		124	2	8.679	0.199421	[0.05,0.82]	0.00488508	1	0.1		0.00402322	1		36	1	2.51971	0.372425	[0.05,2.75]	0.267738	1	0.1		0.197168	1		40	2	2.79968	0.69226	[0.16,2.92]	0.459644	1	0.1		0.244407	1		16	0	1.11987	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.769912	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.419952	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.979887	0	[0.00,0.00]	1	1	0.1		1	1		10	1	0.69992	1.48191	[0.19,11.83]	0.366128	1	0.1		0.848829	1		5	0	0.34996	0	[0.00,0.00]	1	1	0.1		1	1		26	1	1.81979	0.526047	[0.07,3.93]	0.445765	1	0.1		0.297177	1		10	0	0.69992	0	[0.00,0.00]	1	1	0.1		1	1		30	1	2.09976	0.451885	[0.06,3.36]	0.366075	1	0.1		0.255675	1		9	0	0.629928	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.489944	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.69992	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.34996	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.419952	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.489944	0	[0.00,0.00]	1	1	0.1		1	1		23	0	1.60981	0	[0.00,0.00]	1	1	0.1		1	1		20	1	1.39984	0.695838	[0.09,5.26]	0.585953	1	0.1		0.354382	1		14	0	0.979887	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.979887	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.279968	0	[0.00,0.00]	1	1	0.1		1	1		1	0	0.069992	0	[0.00,0.00]	1	1	0.1		1	1		75	2	5.2494	0.349073	[0.08,1.45]	0.0899324	1	0.1		0.0643851	1		17	0	1.18986	0	[0.00,0.00]	1	1	0.1		1	1		42	0	2.93966	0	[0.00,0.00]	1	1	0.1		1	1		37	5	2.5897	2.14177	[0.81,5.64]	0.136662	1	0.1		0.895033	1		4	0	0.279968	0	[0.00,0.00]	1	1	0.1		1	1		37	0	2.5897	0	[0.00,0.00]	1	1	0.1		1	1		13	1	0.909895	1.10853	[0.14,8.63]	0.383088	1	0.1		0.770579	1		10	0	0.69992	0	[0.00,0.00]	1	1	0.1		1	1		49	0	3.42961	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.279968	0	[0.00,0.00]	1	1	0.1		1	1		19	0	1.32985	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.279968	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.209976	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.69992	0	[0.00,0.00]	1	1	0.1		1	1		16	1	1.11987	0.884496	[0.12,6.78]	0.690167	1	0.1		0.379278	1		6	0	0.419952	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.69992	0	[0.00,0.00]	1	1	0.1		1	1		42	1	2.93966	0.316222	[0.04,2.33]	0.192494	1	0.1		0.147489	1		3	0	0.209976	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.419952	0	[0.00,0.00]	1	1	0.1		1	1		38	1	2.65969	0.351666	[0.05,2.59]	0.240269	1	0.1		0.179509	1		37	1	2.5897	0.361757	[0.05,2.67]	0.25369	1	0.1		0.188206	1		124	2	8.679	0.199421	[0.05,0.82]	0.00488508	1	0.1		0.00402322	1		124	2	8.679	0.199421	[0.05,0.82]	0.00488508	1	0.1		0.00402322	1		20	0	1.39984	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.419952	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.489944	0	[0.00,0.00]	1	1	0.1		1	1		36	1	2.51971	0.372425	[0.05,2.75]	0.267738	1	0.1		0.197168	1		12	1	0.839903	1.21036	[0.15,9.49]	0.38018	1	0.1		0.797139	1		
3	84	122	9	8.24457	1.1108	[0.54,2.28]	0.401311	1	0.1		0.43295	1		8	0	0.540628	0	[0.00,0.00]	1	1	0.1		1	1		43	4	2.90587	1.4359	[0.50,4.12]	0.368736	1	0.1		0.642612	1		10	1	0.675784	1.53949	[0.19,12.30]	0.361875	1	0.1		0.8573	1		25	0	1.68946	0	[0.00,0.00]	1	1	0.1		1	1		72	4	4.86565	0.802206	[0.29,2.26]	0.454455	1	0.1		0.187821	1		42	4	2.83829	1.475	[0.51,4.24]	0.374869	1	0.1		0.642699	1		14	0	0.946098	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.540628	0	[0.00,0.00]	1	1	0.1		1	1		124	6	8.37973	0.678618	[0.29,1.59]	0.246335	1	0.1		0.110217	1		36	5	2.43282	2.30298	[0.87,6.09]	0.0598627	1	0.1		0.969976	1		40	2	2.70314	0.719512	[0.17,3.04]	0.484188	1	0.1		0.251724	1		16	0	1.08126	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.743363	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.405471	0	[0.00,0.00]	1	1	0.1		1	1		14	2	0.946098	2.3313	[0.51,10.59]	0.180261	1	0.1		0.936968	1		10	0	0.675784	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.337892	0	[0.00,0.00]	1	1	0.1		1	1		26	5	1.75704	3.42978	[1.26,9.34]	0.020489	1	0.1		0.993875	1		10	3	0.675784	6.09524	[1.55,24.01]	0.0222897	1	0.1		0.997018	1		30	1	2.02735	0.469464	[0.06,3.49]	0.38582	1	0.1		0.266374	1		9	1	0.608206	1.73343	[0.21,14.03]	0.349174	1	0.1		0.880786	1		7	3	0.473049	10.6944	[2.35,48.60]	0.00796846	1	0.1		0.999418	1		10	0	0.675784	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.337892	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.405471	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.473049	0	[0.00,0.00]	1	1	0.1		1	1		23	0	1.5543	0	[0.00,0.00]	1	1	0.1		1	1		20	1	1.35157	0.722892	[0.10,5.47]	0.603568	1	0.1		0.359573	1		14	0	0.946098	0	[0.00,0.00]	1	1	0.1		1	1		14	1	0.946098	1.06209	[0.14,8.22]	0.756708	1	0.1		0.383242	1		4	1	0.270314	4.64257	[0.48,45.12]	0.219623	1	0.1		0.975232	1		1	0	0.0675784	0	[0.00,0.00]	1	1	0.1		1	1		75	4	5.06838	0.766197	[0.27,2.15]	0.416487	1	0.1		0.179422	1		17	0	1.14883	0	[0.00,0.00]	1	1	0.1		1	1		42	0	2.83829	0	[0.00,0.00]	1	1	0.1		1	1		37	4	2.5004	1.70606	[0.59,4.94]	0.210254	1	0.1		0.829188	1		4	0	0.270314	0	[0.00,0.00]	1	1	0.1		1	1		37	3	2.5004	1.22549	[0.37,4.08]	0.497764	1	0.1		0.491343	1		13	0	0.87852	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.675784	0	[0.00,0.00]	1	1	0.1		1	1		49	1	3.31134	0.278865	[0.04,2.05]	0.142211	1	0.1		0.111984	1		4	0	0.270314	0	[0.00,0.00]	1	1	0.1		1	1		19	2	1.28399	1.63845	[0.37,7.21]	0.239696	1	0.1		0.868113	1		4	0	0.270314	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.202735	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.675784	0	[0.00,0.00]	1	1	0.1		1	1		16	2	1.08126	1.99477	[0.45,8.93]	0.207033	1	0.1		0.911979	1		6	1	0.405471	2.78072	[0.32,24.08]	0.286759	1	0.1		0.943347	1		10	0	0.675784	0	[0.00,0.00]	1	1	0.1		1	1		42	7	2.83829	2.91948	[1.26,6.79]	0.0139202	1	0.1		0.994482	1		3	0	0.202735	0	[0.00,0.00]	1	1	0.1		1	1		6	1	0.405471	2.78072	[0.32,24.08]	0.286759	1	0.1		0.943347	1		38	6	2.56798	2.70913	[1.10,6.67]	0.0268362	1	0.1		0.988657	1		37	5	2.5004	2.22903	[0.85,5.88]	0.0646859	1	0.1		0.966058	1		124	6	8.37973	0.678618	[0.29,1.59]	0.246335	1	0.1		0.110217	1		124	6	8.37973	0.678618	[0.29,1.59]	0.246335	1	0.1		0.110217	1		20	2	1.35157	1.54607	[0.35,6.78]	0.492482	1	0.1		0.608059	1		6	0	0.405471	0	[0.00,0.00]	1	1	0.1		1	1		7	1	0.473049	2.31526	[0.28,19.46]	0.312105	1	0.1		0.924106	1		36	5	2.43282	2.30298	[0.87,6.09]	0.0598627	1	0.1		0.969976	1		12	2	0.810941	2.80244	[0.60,13.00]	0.150074	1	0.1		0.958002	1		
