C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
11	46	66	2	2.44248	0.804688	[0.19,3.39]	0.553581	1	0.1		0.268266	1		69	1	2.5535	0.368954	[0.05,2.72]	0.26202	1	0.1		0.193273	1		209	4	7.73451	0.460859	[0.16,1.30]	0.0904058	1	0.1		0.0555219	1		111	2	4.1078	0.453711	[0.11,1.90]	0.203826	1	0.1		0.132944	1		66	2	2.44248	0.804688	[0.19,3.39]	0.553581	1	0.1		0.268266	1		39	3	1.44328	2.25	[0.67,7.59]	0.119697	1	0.1		0.947672	1		80	1	2.96058	0.314487	[0.04,2.31]	0.189711	1	0.1		0.145506	1		109	5	4.03379	1.28166	[0.50,3.31]	0.382527	1	0.1		0.575851	1		79	1	2.92357	0.318803	[0.04,2.34]	0.195489	1	0.1		0.149465	1		262	7	9.6959	0.663047	[0.29,1.50]	0.212726	1	0.1		0.0965327	1		71	3	2.62751	1.15834	[0.35,3.83]	0.477562	1	0.1		0.48698	1		
12	20	66	0	1.06195	0	[0.00,0.00]	1	1	0.1		1	1		69	0	1.11022	0	[0.00,0.00]	1	1	0.1		1	1		209	2	3.36283	0.545357	[0.13,2.37]	0.320333	1	0.1		0.195442	1		111	2	1.786	1.13558	[0.26,4.96]	0.435479	1	0.1		0.58634	1		66	0	1.06195	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.627514	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.28721	0.762159	[0.10,5.77]	0.627355	1	0.1		0.365805	1		109	1	1.75382	0.543372	[0.07,4.10]	0.46448	1	0.1		0.307304	1		79	0	1.27112	0	[0.00,0.00]	1	1	0.1		1	1		262	3	4.21561	0.656825	[0.19,2.26]	0.364057	1	0.1		0.191406	1		71	3	1.1424	2.9974	[0.86,10.48]	0.0777244	1	0.1		0.976392	1		
13	23	66	0	1.22124	0	[0.00,0.00]	1	1	0.1		1	1		69	1	1.27675	0.770053	[0.10,5.80]	0.631552	1	0.1		0.365927	1		209	2	3.86726	0.466069	[0.11,2.00]	0.229059	1	0.1		0.149131	1		111	1	2.0539	0.458678	[0.06,3.44]	0.376155	1	0.1		0.262169	1		66	0	1.22124	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.721641	0	[0.00,0.00]	1	1	0.1		1	1		80	2	1.48029	1.39438	[0.32,6.06]	0.475426	1	0.1		0.606203	1		109	0	2.01689	0	[0.00,0.00]	1	1	0.1		1	1		79	0	1.46179	0	[0.00,0.00]	1	1	0.1		1	1		262	1	4.84795	0.167015	[0.02,1.24]	0.0297826	1	0.1		0.0256936	1		71	2	1.31376	1.58868	[0.37,6.91]	0.242538	1	0.1		0.860401	1		
14	14	66	1	0.743363	1.37751	[0.18,10.69]	0.368296	1	0.1		0.832254	1		69	2	0.777152	2.89055	[0.63,13.18]	0.141656	1	0.1		0.961649	1		209	1	2.35398	0.377589	[0.05,2.90]	0.289371	1	0.1		0.214517	1		111	1	1.2502	0.782517	[0.10,6.04]	0.64015	1	0.1		0.372163	1		66	1	0.743363	1.37751	[0.18,10.69]	0.368296	1	0.1		0.832254	1		39	0	0.43926	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.901046	0	[0.00,0.00]	1	1	0.1		1	1		109	1	1.22767	0.798433	[0.10,6.16]	0.648718	1	0.1		0.373987	1		79	1	0.889783	1.13511	[0.15,8.79]	0.381287	1	0.1		0.778087	1		262	1	2.95093	0.285293	[0.04,2.19]	0.170796	1	0.1		0.135133	1		71	1	0.799678	1.27363	[0.16,9.88]	0.37476	1	0.1		0.811728	1		
15	17	66	0	0.902655	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.943685	1.06434	[0.14,8.15]	0.757467	1	0.1		0.381171	1		209	1	2.85841	0.305889	[0.04,2.32]	0.192046	1	0.1		0.149275	1		111	1	1.5181	0.634091	[0.08,4.83]	0.54271	1	0.1		0.341024	1		66	0	0.902655	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.533387	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.09413	0.907437	[0.12,6.93]	0.700064	1	0.1		0.379772	1		109	0	1.49075	0	[0.00,0.00]	1	1	0.1		1	1		79	0	1.08045	0	[0.00,0.00]	1	1	0.1		1	1		262	0	3.58327	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.971038	0	[0.00,0.00]	1	1	0.1		1	1		
16	14	66	1	0.743363	1.37751	[0.18,10.69]	0.368296	1	0.1		0.832254	1		69	0	0.777152	0	[0.00,0.00]	1	1	0.1		1	1		209	1	2.35398	0.377589	[0.05,2.90]	0.289371	1	0.1		0.214517	1		111	0	1.2502	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.743363	1.37751	[0.18,10.69]	0.368296	1	0.1		0.832254	1		39	0	0.43926	0	[0.00,0.00]	1	1	0.1		1	1		80	2	0.901046	2.4594	[0.54,11.18]	0.170334	1	0.1		0.944163	1		109	3	1.22767	2.88937	[0.79,10.52]	0.0891794	1	0.1		0.971889	1		79	1	0.889783	1.13511	[0.15,8.79]	0.381287	1	0.1		0.778087	1		262	2	2.95093	0.621154	[0.14,2.79]	0.407383	1	0.1		0.236588	1		71	3	0.799678	4.65642	[1.27,17.08]	0.0349449	1	0.1		0.99367	1		
17	16	66	0	0.849558	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.888174	0	[0.00,0.00]	1	1	0.1		1	1		209	4	2.69027	1.66179	[0.53,5.20]	0.211914	1	0.1		0.833067	1		111	0	1.4288	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.849558	0	[0.00,0.00]	1	1	0.1		1	1		39	1	0.502011	2.08596	[0.27,16.20]	0.314137	1	0.1		0.912708	1		80	2	1.02977	2.1044	[0.47,9.42]	0.196999	1	0.1		0.921661	1		109	1	1.40306	0.690741	[0.09,5.28]	0.583709	1	0.1		0.355567	1		79	0	1.01689	0	[0.00,0.00]	1	1	0.1		1	1		262	2	3.37249	0.531319	[0.12,2.35]	0.311761	1	0.1		0.193902	1		71	1	0.913918	1.1019	[0.14,8.46]	0.380879	1	0.1		0.768798	1		
18	25	66	1	1.32743	0.739103	[0.10,5.55]	0.613012	1	0.1		0.360853	1		69	1	1.38777	0.704657	[0.09,5.29]	0.591043	1	0.1		0.354626	1		209	6	4.20354	1.57895	[0.62,4.00]	0.180543	1	0.1		0.830024	1		111	0	2.2325	0	[0.00,0.00]	1	1	0.1		1	1		66	1	1.32743	0.739103	[0.10,5.55]	0.613012	1	0.1		0.360853	1		39	0	0.784393	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.60901	0.600738	[0.08,4.50]	0.513656	1	0.1		0.327274	1		109	1	2.19228	0.428241	[0.06,3.20]	0.340232	1	0.1		0.241755	1		79	1	1.5889	0.608974	[0.08,4.56]	0.52046	1	0.1		0.329987	1		262	2	5.26951	0.320401	[0.08,1.37]	0.0761781	1	0.1		0.0564046	1		71	1	1.428	0.683333	[0.09,5.13]	0.576583	1	0.1		0.350132	1		
19	13	66	0	0.690265	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.721641	0	[0.00,0.00]	1	1	0.1		1	1		209	0	2.18584	0	[0.00,0.00]	1	1	0.1		1	1		111	0	1.1609	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.690265	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.407884	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.836685	0	[0.00,0.00]	1	1	0.1		1	1		109	0	1.13998	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.826227	0	[0.00,0.00]	1	1	0.1		1	1		262	2	2.74014	0.678322	[0.15,3.08]	0.461739	1	0.1		0.257146	1		71	1	0.742558	1.38095	[0.18,10.77]	0.368991	1	0.1		0.832728	1		
20	17	66	0	0.902655	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.943685	0	[0.00,0.00]	1	1	0.1		1	1		209	4	2.85841	1.53246	[0.49,4.75]	0.366715	1	0.1		0.66578	1		111	1	1.5181	0.634091	[0.08,4.83]	0.54271	1	0.1		0.341024	1		66	0	0.902655	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.533387	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.09413	0.907437	[0.12,6.93]	0.700064	1	0.1		0.379772	1		109	0	1.49075	0	[0.00,0.00]	1	1	0.1		1	1		79	1	1.08045	0.919872	[0.12,7.03]	0.705291	1	0.1		0.380251	1		262	3	3.58327	0.800055	[0.23,2.81]	0.503503	1	0.1		0.232829	1		71	0	0.971038	0	[0.00,0.00]	1	1	0.1		1	1		
