C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
22	13	66	2	0.689711	3.31534	[0.72,15.27]	0.120634	1	0.1		0.972163	1		69	0	0.721061	0	[0.00,0.00]	1	1	0.1		1	1		209	9	2.18408	11.5988	[3.54,38.03]	3.24847e-05	0.0391084	0.1	*	0.999997	1		111	5	1.15997	6.63325	[2.13,20.64]	0.0032679	1	0.1		0.999549	1		66	2	0.689711	3.31534	[0.72,15.27]	0.120634	1	0.1		0.972163	1		39	1	0.407556	2.61623	[0.33,20.64]	0.280315	1	0.1		0.939913	1		80	2	0.836013	2.68765	[0.59,12.34]	0.155729	1	0.1		0.954141	1		109	2	1.13907	1.90994	[0.42,8.73]	0.219506	1	0.1		0.902004	1		79	1	0.825563	1.23184	[0.16,9.60]	0.377967	1	0.1		0.802306	1		262	6	2.73794	3.26451	[1.09,9.80]	0.0281459	1	0.1		0.990941	1		71	2	0.741961	3.06192	[0.67,14.09]	0.133341	1	0.1		0.966283	1		
23	19	66	0	1.00804	0	[0.00,0.00]	1	1	0.1		1	1		69	1	1.05386	0.945261	[0.12,7.19]	0.715488	1	0.1		0.380067	1		209	0	3.19212	0	[0.00,0.00]	1	1	0.1		1	1		111	1	1.69534	0.563131	[0.07,4.26]	0.483049	1	0.1		0.315989	1		66	0	1.00804	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.595659	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.22186	0	[0.00,0.00]	1	1	0.1		1	1		109	2	1.66479	1.22925	[0.28,5.39]	0.451342	1	0.1		0.598925	1		79	1	1.20659	0.816952	[0.11,6.20]	0.657461	1	0.1		0.372677	1		262	0	4.00161	0	[0.00,0.00]	1	1	0.1		1	1		71	0	1.08441	0	[0.00,0.00]	1	1	0.1		1	1		
24	16	66	0	0.848875	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.88746	0	[0.00,0.00]	1	1	0.1		1	1		209	3	2.6881	1.14488	[0.32,4.05]	0.465861	1	0.1		0.503631	1		111	1	1.42765	0.677576	[0.09,5.18]	0.574737	1	0.1		0.352706	1		66	0	0.848875	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.501608	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.02894	0	[0.00,0.00]	1	1	0.1		1	1		109	2	1.40193	1.49666	[0.34,6.67]	0.485442	1	0.1		0.612709	1		79	0	1.01608	0	[0.00,0.00]	1	1	0.1		1	1		262	4	3.36977	1.25323	[0.40,3.92]	0.523338	1	0.1		0.454128	1		71	0	0.913183	0	[0.00,0.00]	1	1	0.1		1	1		
25	26	66	1	1.37942	0.709538	[0.09,5.32]	0.594157	1	0.1		0.355376	1		69	2	1.44212	1.43159	[0.33,6.19]	0.48056	1	0.1		0.60561	1		209	4	4.36817	0.898448	[0.31,2.63]	0.550544	1	0.1		0.210224	1		111	5	2.31994	2.49775	[0.92,6.76]	0.0514992	1	0.1		0.976964	1		66	1	1.37942	0.709538	[0.09,5.32]	0.594157	1	0.1		0.355376	1		39	1	0.815113	1.24211	[0.16,9.41]	0.372191	1	0.1		0.805312	1		80	1	1.67203	0.576709	[0.08,4.31]	0.492873	1	0.1		0.318476	1		109	3	2.27814	1.36833	[0.40,4.63]	0.30442	1	0.1		0.722711	1		79	0	1.65113	0	[0.00,0.00]	1	1	0.1		1	1		262	3	5.47588	0.482961	[0.14,1.62]	0.169009	1	0.1		0.104619	1		71	1	1.48392	0.656	[0.09,4.91]	0.556881	1	0.1		0.343354	1		
26	8	66	0	0.424437	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.44373	0	[0.00,0.00]	1	1	0.1		1	1		209	2	1.34405	1.657	[0.33,8.27]	0.491536	1	0.1		0.634712	1		111	1	0.713826	1.46234	[0.18,12.00]	0.372554	1	0.1		0.844959	1		66	0	0.424437	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.250804	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.514469	0	[0.00,0.00]	1	1	0.1		1	1		109	1	0.700965	1.49206	[0.18,12.24]	0.370398	1	0.1		0.849536	1		79	0	0.508039	0	[0.00,0.00]	1	1	0.1		1	1		262	2	1.68489	1.25128	[0.25,6.24]	0.451414	1	0.1		0.623724	1		71	1	0.456592	2.37959	[0.29,19.61]	0.304002	1	0.1		0.928063	1		
27	12	66	0	0.636656	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.665595	0	[0.00,0.00]	1	1	0.1		1	1		209	4	2.01608	2.50488	[0.75,8.40]	0.0902954	1	0.1		0.96325	1		111	4	1.07074	5.25701	[1.56,17.74]	0.0144718	1	0.1		0.997538	1		66	0	0.636656	0	[0.00,0.00]	1	1	0.1		1	1		39	2	0.376206	6.45946	[1.37,30.53]	0.0466949	1	0.1		0.994843	1		80	0	0.771704	0	[0.00,0.00]	1	1	0.1		1	1		109	0	1.05145	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.762058	0	[0.00,0.00]	1	1	0.1		1	1		262	1	2.52733	0.33821	[0.04,2.63]	0.244598	1	0.1		0.186881	1		71	0	0.684887	0	[0.00,0.00]	1	1	0.1		1	1		
28	30	66	2	1.59164	1.28348	[0.30,5.51]	0.460819	1	0.1		0.598978	1		69	1	1.66399	0.581136	[0.08,4.33]	0.496124	1	0.1		0.319334	1		209	2	5.04019	0.347481	[0.08,1.47]	0.0967563	1	0.1		0.0697365	1		111	2	2.67685	0.724115	[0.17,3.08]	0.489655	1	0.1		0.254701	1		66	2	1.59164	1.28348	[0.30,5.51]	0.460819	1	0.1		0.598978	1		39	1	0.940514	1.06715	[0.14,8.04]	0.378254	1	0.1		0.758447	1		80	2	1.92926	1.04029	[0.24,4.45]	0.69704	1	0.1		0.283269	1		109	4	2.62862	1.62491	[0.56,4.74]	0.211838	1	0.1		0.823427	1		79	1	1.90514	0.50221	[0.07,3.74]	0.420853	1	0.1		0.28449	1		262	5	6.31833	0.744747	[0.28,1.96]	0.369753	1	0.1		0.160741	1		71	0	1.71222	0	[0.00,0.00]	1	1	0.1		1	1		
29	22	66	3	1.1672	2.90476	[0.84,10.08]	0.0812097	1	0.1		0.974345	1		69	0	1.22026	0	[0.00,0.00]	1	1	0.1		1	1		209	7	3.69614	2.35644	[0.95,5.85]	0.0569807	1	0.1		0.962263	1		111	6	1.96302	3.98929	[1.53,10.41]	0.00797269	1	0.1		0.997942	1		66	3	1.1672	2.90476	[0.84,10.08]	0.0812097	1	0.1		0.974345	1		39	3	0.689711	5.20175	[1.47,18.38]	0.0250289	1	0.1		0.995979	1		80	5	1.41479	4.49804	[1.62,12.53]	0.00882906	1	0.1		0.998093	1		109	5	1.92765	3.16176	[1.14,8.74]	0.0278579	1	0.1		0.990818	1		79	4	1.39711	3.39852	[1.12,10.30]	0.0357148	1	0.1		0.989816	1		262	8	4.63344	2.17773	[0.90,5.25]	0.0811303	1	0.1		0.93683	1		71	3	1.25563	2.67957	[0.77,9.28]	0.0934989	1	0.1		0.967389	1		
30	17	66	0	0.901929	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.942926	0	[0.00,0.00]	1	1	0.1		1	1		209	1	2.85611	0.30619	[0.04,2.32]	0.192437	1	0.1		0.149547	1		111	1	1.51688	0.634659	[0.08,4.83]	0.543142	1	0.1		0.341182	1		66	0	0.901929	0	[0.00,0.00]	1	1	0.1		1	1		39	1	0.532958	1.95559	[0.25,15.13]	0.323306	1	0.1		0.903112	1		80	1	1.09325	0.908228	[0.12,6.94]	0.700401	1	0.1		0.379803	1		109	1	1.48955	0.647569	[0.09,4.93]	0.55284	1	0.1		0.344688	1		79	1	1.07958	0.920673	[0.12,7.03]	0.705623	1	0.1		0.380278	1		262	0	3.58039	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.970257	0	[0.00,0.00]	1	1	0.1		1	1		
31	36	66	2	1.90997	1.05147	[0.25,4.47]	0.418631	1	0.1		0.565877	1		69	3	1.99678	1.573	[0.47,5.26]	0.312254	1	0.1		0.741453	1		209	4	6.04823	0.611585	[0.21,1.75]	0.25005	1	0.1		0.130182	1		111	2	3.21222	0.593092	[0.14,2.50]	0.361993	1	0.1		0.209513	1		66	2	1.90997	1.05147	[0.25,4.47]	0.418631	1	0.1		0.565877	1		39	3	1.12862	2.9596	[0.87,10.10]	0.0761761	1	0.1		0.976409	1		80	1	2.31511	0.408318	[0.06,3.02]	0.313109	1	0.1		0.224932	1		109	5	3.15434	1.71216	[0.65,4.50]	0.14906	1	0.1		0.877253	1		79	3	2.28617	1.35407	[0.41,4.52]	0.304051	1	0.1		0.718443	1		262	6	7.58199	0.74375	[0.31,1.81]	0.338483	1	0.1		0.141856	1		71	1	2.05466	0.46449	[0.06,3.44]	0.379289	1	0.1		0.262442	1		
32	9	66	1	0.477492	2.25	[0.28,18.26]	0.310325	1	0.1		0.921572	1		69	2	0.499196	4.98081	[1.02,24.44]	0.0740223	1	0.1		0.989215	1		209	0	1.51206	0	[0.00,0.00]	1	1	0.1		1	1		111	1	0.803055	1.27841	[0.16,10.32]	0.381823	1	0.1		0.811803	1		66	1	0.477492	2.25	[0.28,18.26]	0.310325	1	0.1		0.921572	1		39	0	0.282154	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.578778	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.788585	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.571543	1.85417	[0.23,15.01]	0.339805	1	0.1		0.892765	1		262	5	1.8955	4.75681	[1.27,17.84]	0.0199622	1	0.1		0.996089	1		71	0	0.513666	0	[0.00,0.00]	1	1	0.1		1	1		
33	18	66	1	0.954984	1.05068	[0.14,8.02]	0.753143	1	0.1		0.3809	1		69	3	0.998392	3.51515	[0.99,12.44]	0.0585626	1	0.1		0.985304	1		209	3	3.02412	0.990291	[0.28,3.45]	0.642196	1	0.1		0.24695	1		111	4	1.60611	2.98798	[0.97,9.24]	0.0518065	1	0.1		0.982783	1		66	1	0.954984	1.05068	[0.14,8.02]	0.753143	1	0.1		0.3809	1		39	1	0.564309	1.83901	[0.24,14.18]	0.331723	1	0.1		0.8931	1		80	3	1.15756	2.98442	[0.85,10.53]	0.0796813	1	0.1		0.97571	1		109	1	1.57717	0.608932	[0.08,4.62]	0.522501	1	0.1		0.33284	1		79	2	1.14309	1.86526	[0.42,8.26]	0.217567	1	0.1		0.899016	1		262	5	3.791	1.45016	[0.51,4.11]	0.399452	1	0.1		0.606819	1		71	0	1.02733	0	[0.00,0.00]	1	1	0.1		1	1		
34	25	66	0	1.32637	0	[0.00,0.00]	1	1	0.1		1	1		69	0	1.38666	0	[0.00,0.00]	1	1	0.1		1	1		209	2	4.20016	0.425121	[0.10,1.82]	0.181277	1	0.1		0.122163	1		111	2	2.23071	0.885521	[0.21,3.81]	0.61132	1	0.1		0.280812	1		66	0	1.32637	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.783762	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.60772	0	[0.00,0.00]	1	1	0.1		1	1		109	0	2.19051	0	[0.00,0.00]	1	1	0.1		1	1		79	1	1.58762	0.609509	[0.08,4.57]	0.520895	1	0.1		0.330157	1		262	2	5.26527	0.320736	[0.08,1.37]	0.0764608	1	0.1		0.0565966	1		71	1	1.42685	0.683929	[0.09,5.13]	0.576995	1	0.1		0.350262	1		
35	7	66	0	0.371383	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.388264	0	[0.00,0.00]	1	1	0.1		1	1		209	1	1.17605	0.824519	[0.10,6.88]	0.666019	1	0.1		0.391005	1		111	0	0.624598	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.371383	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.219453	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.450161	0	[0.00,0.00]	1	1	0.1		1	1		109	1	0.613344	1.74228	[0.21,14.61]	0.355101	1	0.1		0.88054	1		79	0	0.444534	0	[0.00,0.00]	1	1	0.1		1	1		262	1	1.47428	0.623244	[0.07,5.20]	0.547432	1	0.1		0.357292	1		71	0	0.399518	0	[0.00,0.00]	1	1	0.1		1	1		
36	9	66	0	0.477492	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.499196	0	[0.00,0.00]	1	1	0.1		1	1		209	1	1.51206	0.617188	[0.08,4.96]	0.537716	1	0.1		0.347814	1		111	0	0.803055	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.477492	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.282154	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.578778	1.82911	[0.23,14.81]	0.341743	1	0.1		0.890432	1		109	1	0.788585	1.3044	[0.16,10.53]	0.380287	1	0.1		0.817172	1		79	0	0.571543	0	[0.00,0.00]	1	1	0.1		1	1		262	1	1.8955	0.466475	[0.06,3.75]	0.404013	1	0.1		0.285913	1		71	1	0.513666	2.08036	[0.26,16.87]	0.322633	1	0.1		0.910846	1		
37	4	66	0	0.212219	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.221865	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.672026	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.356913	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212219	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125402	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.257235	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.350482	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254019	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.842444	0	[0.00,0.00]	1	1	0.1		1	1		71	1	0.228296	5.57143	[0.57,54.25]	0.19183	1	0.1		0.982114	1		
38	10	66	0	0.530547	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.554662	1.90523	[0.24,15.26]	0.333732	1	0.1		0.897691	1		209	1	1.68006	0.548077	[0.07,4.35]	0.479137	1	0.1		0.321372	1		111	1	0.892283	1.13535	[0.14,9.05]	0.38646	1	0.1		0.777794	1		66	0	0.530547	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.313505	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.643087	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.876206	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.635048	0	[0.00,0.00]	1	1	0.1		1	1		262	0	2.10611	0	[0.00,0.00]	1	1	0.1		1	1		71	1	0.57074	1.84762	[0.23,14.79]	0.338163	1	0.1		0.892559	1		
39	8	66	0	0.424437	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.44373	0	[0.00,0.00]	1	1	0.1		1	1		209	0	1.34405	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.713826	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.424437	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.250804	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.514469	2.09222	[0.25,17.22]	0.324514	1	0.1		0.911173	1		109	0	0.700965	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.508039	0	[0.00,0.00]	1	1	0.1		1	1		262	0	1.68489	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.456592	0	[0.00,0.00]	1	1	0.1		1	1		
40	6	66	0	0.318328	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.332797	0	[0.00,0.00]	1	1	0.1		1	1		209	0	1.00804	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.53537	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.318328	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.188103	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.385852	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.525723	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.381029	0	[0.00,0.00]	1	1	0.1		1	1		262	1	1.26367	0.748659	[0.09,6.44]	0.629245	1	0.1		0.388063	1		71	0	0.342444	0	[0.00,0.00]	1	1	0.1		1	1		
41	16	66	1	0.848875	1.19282	[0.16,9.17]	0.377499	1	0.1		0.793248	1		69	1	0.88746	1.13725	[0.15,8.74]	0.37976	1	0.1		0.778784	1		209	4	2.6881	1.66341	[0.53,5.21]	0.211845	1	0.1		0.833241	1		111	1	1.42765	0.677576	[0.09,5.18]	0.574737	1	0.1		0.352706	1		66	1	0.848875	1.19282	[0.16,9.17]	0.377499	1	0.1		0.793248	1		39	0	0.501608	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.02894	0.96962	[0.13,7.44]	0.724978	1	0.1		0.382039	1		109	2	1.40193	1.49666	[0.34,6.67]	0.485442	1	0.1		0.612709	1		79	4	1.01608	5.12444	[1.61,16.27]	0.0129797	1	0.1		0.997715	1		262	4	3.36977	1.25323	[0.40,3.92]	0.523338	1	0.1		0.454128	1		71	0	0.913183	0	[0.00,0.00]	1	1	0.1		1	1		
42	9	66	0	0.477492	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.499196	0	[0.00,0.00]	1	1	0.1		1	1		209	1	1.51206	0.617188	[0.08,4.96]	0.537716	1	0.1		0.347814	1		111	1	0.803055	1.27841	[0.16,10.32]	0.381823	1	0.1		0.811803	1		66	0	0.477492	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.282154	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.578778	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.788585	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.571543	1.85417	[0.23,15.01]	0.339805	1	0.1		0.892765	1		262	2	1.8955	1.07143	[0.22,5.19]	0.71016	1	0.1		0.306147	1		71	0	0.513666	0	[0.00,0.00]	1	1	0.1		1	1		
43	48	66	1	2.54662	0.370213	[0.05,2.73]	0.263537	1	0.1		0.194205	1		69	2	2.66238	0.732641	[0.17,3.08]	0.495164	1	0.1		0.254304	1		209	0	8.06431	0	[0.00,0.00]	1	1	0.1		1	1		111	1	4.28296	0.210058	[0.03,1.54]	0.0607175	1	0.1		0.050437	1		66	1	2.54662	0.370213	[0.05,2.73]	0.263537	1	0.1		0.194205	1		39	1	1.50482	0.648376	[0.09,4.82]	0.550363	1	0.1		0.340026	1		80	3	3.08682	0.968831	[0.29,3.19]	0.627135	1	0.1		0.235504	1		109	0	4.20579	0	[0.00,0.00]	1	1	0.1		1	1		79	0	3.04823	0	[0.00,0.00]	1	1	0.1		1	1		262	6	10.1093	0.524554	[0.22,1.25]	0.0913711	1	0.1		0.0505377	1		71	3	2.73955	1.10588	[0.34,3.65]	0.45992	1	0.1		0.481937	1		
44	33	66	0	1.7508	0	[0.00,0.00]	1	1	0.1		1	1		69	3	1.83039	1.73485	[0.52,5.83]	0.318201	1	0.1		0.746317	1		209	4	5.54421	0.676871	[0.24,1.95]	0.32557	1	0.1		0.157831	1		111	1	2.94453	0.312784	[0.04,2.31]	0.189803	1	0.1		0.145938	1		66	0	1.7508	0	[0.00,0.00]	1	1	0.1		1	1		39	0	1.03457	0	[0.00,0.00]	1	1	0.1		1	1		80	1	2.12219	0.447785	[0.06,3.32]	0.360744	1	0.1		0.252483	1		109	0	2.89148	0	[0.00,0.00]	1	1	0.1		1	1		79	0	2.09566	0	[0.00,0.00]	1	1	0.1		1	1		262	4	6.95016	0.509489	[0.18,1.46]	0.142737	1	0.1		0.0835507	1		71	4	1.88344	2.35512	[0.80,6.89]	0.078456	1	0.1		0.96432	1		
45	19	66	1	1.00804	0.991453	[0.13,7.54]	0.732948	1	0.1		0.380745	1		69	3	1.05386	3.29261	[0.94,11.58]	0.0657994	1	0.1		0.982151	1		209	4	3.19212	1.32683	[0.44,4.04]	0.341873	1	0.1		0.653023	1		111	1	1.69534	0.563131	[0.07,4.26]	0.483049	1	0.1		0.315989	1		66	1	1.00804	0.991453	[0.13,7.54]	0.732948	1	0.1		0.380745	1		39	0	0.595659	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.22186	0	[0.00,0.00]	1	1	0.1		1	1		109	1	1.66479	0.574588	[0.08,4.35]	0.49318	1	0.1		0.320382	1		79	1	1.20659	0.816952	[0.11,6.20]	0.657461	1	0.1		0.372677	1		262	3	4.00161	0.699324	[0.20,2.42]	0.408435	1	0.1		0.206576	1		71	1	1.08441	0.916667	[0.12,6.97]	0.703844	1	0.1		0.379188	1		
46	10	66	0	0.530547	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.554662	0	[0.00,0.00]	1	1	0.1		1	1		209	3	1.68006	2.1387	[0.55,8.34]	0.157275	1	0.1		0.929308	1		111	0	0.892283	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.530547	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.313505	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.643087	1.62447	[0.20,12.98]	0.355425	1	0.1		0.868571	1		109	1	0.876206	1.15844	[0.15,9.23]	0.38559	1	0.1		0.783916	1		79	0	0.635048	0	[0.00,0.00]	1	1	0.1		1	1		262	3	2.10611	1.61335	[0.41,6.28]	0.307886	1	0.1		0.767503	1		71	0	0.57074	0	[0.00,0.00]	1	1	0.1		1	1		
47	18	66	2	0.954984	2.26953	[0.51,10.08]	0.181108	1	0.1		0.934251	1		69	1	0.998392	1.00173	[0.13,7.64]	0.736631	1	0.1		0.381207	1		209	8	3.02412	4.0796	[1.59,10.46]	0.0041754	1	0.1		0.998907	1		111	2	1.60611	1.28096	[0.29,5.64]	0.458971	1	0.1		0.604146	1		66	2	0.954984	2.26953	[0.51,10.08]	0.181108	1	0.1		0.934251	1		39	1	0.564309	1.83901	[0.24,14.18]	0.331723	1	0.1		0.8931	1		80	4	1.15756	4.32331	[1.39,13.45]	0.0200069	1	0.1		0.995717	1		109	1	1.57717	0.608932	[0.08,4.62]	0.522501	1	0.1		0.33284	1		79	4	1.14309	4.38476	[1.41,13.65]	0.0192378	1	0.1		0.995948	1		262	6	3.791	1.89453	[0.70,5.10]	0.175379	1	0.1		0.855327	1		71	0	1.02733	0	[0.00,0.00]	1	1	0.1		1	1		
48	38	66	1	2.01608	0.474428	[0.06,3.51]	0.390116	1	0.1		0.268131	1		69	3	2.10772	1.48052	[0.44,4.94]	0.308949	1	0.1		0.734423	1		209	1	6.38424	0.129678	[0.02,0.95]	0.00734652	1	0.1		0.00652641	1		111	0	3.39068	0	[0.00,0.00]	1	1	0.1		1	1		66	1	2.01608	0.474428	[0.06,3.51]	0.390116	1	0.1		0.268131	1		39	0	1.19132	0	[0.00,0.00]	1	1	0.1		1	1		80	1	2.44373	0.385563	[0.05,2.85]	0.284257	1	0.1		0.207378	1		109	2	3.32958	0.570613	[0.14,2.40]	0.337432	1	0.1		0.198974	1		79	2	2.41318	0.814574	[0.19,3.45]	0.561301	1	0.1		0.270326	1		262	6	8.00322	0.695801	[0.29,1.68]	0.28012	1	0.1		0.124843	1		71	2	2.16881	0.915459	[0.22,3.88]	0.629341	1	0.1		0.279997	1		
49	3	66	0	0.159164	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166399	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504019	0	[0.00,0.00]	1	1	0.1		1	1		111	1	0.267685	5.14091	[0.46,57.15]	0.222386	1	0.1		0.977697	1		66	0	0.159164	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0940514	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.192926	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.262862	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190514	0	[0.00,0.00]	1	1	0.1		1	1		262	1	0.631833	1.87739	[0.17,20.79]	0.394267	1	0.1		0.885846	1		71	0	0.171222	0	[0.00,0.00]	1	1	0.1		1	1		
50	3	66	0	0.159164	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.166399	8.625	[0.77,96.31]	0.148684	1	0.1		0.991224	1		209	1	0.504019	2.48317	[0.22,27.51]	0.349394	1	0.1		0.92503	1		111	0	0.267685	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159164	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0940514	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.192926	7.35443	[0.66,81.99]	0.169173	1	0.1		0.988252	1		109	0	0.262862	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190514	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.631833	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.171222	0	[0.00,0.00]	1	1	0.1		1	1		
51	5	66	1	0.265273	4.51538	[0.50,40.98]	0.213931	1	0.1		0.975008	1		69	0	0.277331	0	[0.00,0.00]	1	1	0.1		1	1		209	2	0.840032	3.32367	[0.55,20.02]	0.162616	1	0.1		0.964039	1		111	2	0.446141	6.91131	[1.14,41.81]	0.0599305	1	0.1		0.993943	1		66	1	0.265273	4.51538	[0.50,40.98]	0.213931	1	0.1		0.975008	1		39	0	0.156752	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.321543	3.67089	[0.41,33.23]	0.247186	1	0.1		0.964027	1		109	1	0.438103	2.61806	[0.29,23.63]	0.304421	1	0.1		0.936166	1		79	1	0.317524	3.72115	[0.41,33.69]	0.244937	1	0.1		0.964868	1		262	1	1.05305	0.936782	[0.10,8.42]	0.715548	1	0.1		0.409689	1		71	1	0.28537	4.175	[0.46,37.85]	0.226251	1	0.1		0.971285	1		
52	5	66	0	0.265273	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.277331	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.840032	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.446141	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.265273	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.156752	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.321543	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.438103	0	[0.00,0.00]	1	1	0.1		1	1		79	2	0.317524	10.0606	[1.66,61.11]	0.0328832	1	0.1		0.997751	1		262	2	1.05305	2.51026	[0.42,15.10]	0.218445	1	0.1		0.933993	1		71	0	0.28537	0	[0.00,0.00]	1	1	0.1		1	1		
