C	Cn	GO:0000165	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0001504	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002218	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002224	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002431	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002757	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002758	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007212	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007223	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007268	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007269	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007411	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007416	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0008088	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0008089	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0009755	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0010611	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0010737	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0016079	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0016082	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0019722	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0019933	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0031629	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0031929	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0032288	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0035235	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0042417	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0042552	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0043491	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0046058	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0048488	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0048791	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0048846	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050804	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050807	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050808	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050852	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050853	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0051403	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0051591	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0051963	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0055074	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0060074	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0060078	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0060563	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0070528	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0086065	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0098693	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0098877	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0098930	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099003	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099054	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099072	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099504	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099531	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099536	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099537	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099565	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099601	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099637	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099643	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:2000300	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
1	37	122	1	3.63154	0.249082	[0.03,1.83]	0.106365	1	0.1		0.0857527	1		8	0	0.238134	0	[0.00,0.00]	1	1	0.1		1	1		43	1	1.27997	0.769841	[0.10,5.75]	0.630863	1	0.1		0.36432	1		10	1	0.297667	3.69444	[0.46,29.94]	0.228236	1	0.1		0.966611	1		25	0	0.744167	0	[0.00,0.00]	1	1	0.1		1	1		72	1	2.1432	0.444053	[0.06,3.29]	0.355831	1	0.1		0.249522	1		42	1	1.2502	0.789295	[0.11,5.90]	0.641859	1	0.1		0.366844	1		14	0	0.416734	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.238134	0	[0.00,0.00]	1	1	0.1		1	1		124	1	3.69107	0.24458	[0.03,1.80]	0.100921	1	0.1		0.0816479	1		36	0	1.0716	0	[0.00,0.00]	1	1	0.1		1	1		40	3	1.19067	2.78776	[0.82,9.49]	0.0846258	1	0.1		0.971796	1		16	0	0.476267	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.327434	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.1786	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.416734	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.297667	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.148833	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.773934	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.297667	0	[0.00,0.00]	1	1	0.1		1	1		30	0	0.893001	0	[0.00,0.00]	1	1	0.1		1	1		9	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.208367	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.297667	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.148833	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.1786	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.208367	0	[0.00,0.00]	1	1	0.1		1	1		23	0	0.684634	0	[0.00,0.00]	1	1	0.1		1	1		20	0	0.595334	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.416734	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.416734	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.119067	0	[0.00,0.00]	1	1	0.1		1	1		1	0	0.0297667	0	[0.00,0.00]	1	1	0.1		1	1		75	1	2.2325	0.424925	[0.06,3.14]	0.333196	1	0.1		0.236657	1		17	0	0.506034	0	[0.00,0.00]	1	1	0.1		1	1		42	0	1.2502	0	[0.00,0.00]	1	1	0.1		1	1		37	0	1.10137	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.119067	0	[0.00,0.00]	1	1	0.1		1	1		37	1	1.10137	0.902778	[0.12,6.77]	0.697608	1	0.1		0.376142	1		13	0	0.386967	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.297667	0	[0.00,0.00]	1	1	0.1		1	1		49	0	1.45857	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.119067	0	[0.00,0.00]	1	1	0.1		1	1		19	0	0.565567	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.119067	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.0893001	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.297667	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.476267	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.1786	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.297667	0	[0.00,0.00]	1	1	0.1		1	1		42	0	1.2502	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.0893001	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.1786	0	[0.00,0.00]	1	1	0.1		1	1		38	0	1.13113	0	[0.00,0.00]	1	1	0.1		1	1		37	0	1.10137	0	[0.00,0.00]	1	1	0.1		1	1		124	1	3.69107	0.24458	[0.03,1.80]	0.100921	1	0.1		0.0816479	1		124	1	3.69107	0.24458	[0.03,1.80]	0.100921	1	0.1		0.0816479	1		20	0	0.595334	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.1786	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.208367	0	[0.00,0.00]	1	1	0.1		1	1		36	0	1.0716	0	[0.00,0.00]	1	1	0.1		1	1		12	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		
2	60	122	1	5.88898	0.14876	[0.02,1.08]	0.0136658	1	0.1		0.0119343	1		8	0	0.386163	0	[0.00,0.00]	1	1	0.1		1	1		43	2	2.07562	0.960471	[0.23,4.07]	0.655648	1	0.1		0.281474	1		10	1	0.482703	2.21092	[0.28,17.74]	0.311041	1	0.1		0.919645	1		25	2	1.20676	1.73913	[0.40,7.55]	0.226482	1	0.1		0.884271	1		72	4	3.47546	1.17122	[0.41,3.33]	0.509863	1	0.1		0.425489	1		42	2	2.02735	0.985345	[0.23,4.18]	0.669267	1	0.1		0.282001	1		14	0	0.675784	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.386163	0	[0.00,0.00]	1	1	0.1		1	1		124	3	5.98552	0.46194	[0.14,1.50]	0.132352	1	0.1		0.0826855	1		36	2	1.73773	1.16531	[0.27,4.97]	0.441548	1	0.1		0.586206	1		40	1	1.93081	0.497175	[0.07,3.68]	0.41446	1	0.1		0.280673	1		16	1	0.772325	1.31977	[0.17,10.16]	0.370597	1	0.1		0.821489	1		11	0	0.530973	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.289622	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.675784	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.482703	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.241352	0	[0.00,0.00]	1	1	0.1		1	1		26	1	1.25503	0.785085	[0.10,5.89]	0.639814	1	0.1		0.367222	1		10	0	0.482703	0	[0.00,0.00]	1	1	0.1		1	1		30	1	1.44811	0.674459	[0.09,5.04]	0.569872	1	0.1		0.347248	1		9	0	0.434433	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.337892	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.482703	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.241352	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.289622	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.337892	0	[0.00,0.00]	1	1	0.1		1	1		23	0	1.11022	0	[0.00,0.00]	1	1	0.1		1	1		20	0	0.965406	0	[0.00,0.00]	1	1	0.1		1	1		14	3	0.675784	5.60766	[1.52,20.66]	0.0231968	1	0.1		0.996583	1		14	0	0.675784	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		1	0	0.0482703	0	[0.00,0.00]	1	1	0.1		1	1		75	2	3.62027	0.524327	[0.13,2.19]	0.283427	1	0.1		0.173479	1		17	1	0.820595	1.23623	[0.16,9.48]	0.374825	1	0.1		0.803669	1		42	2	2.02735	0.985345	[0.23,4.18]	0.669267	1	0.1		0.282001	1		37	1	1.786	0.540019	[0.07,4.01]	0.457761	1	0.1		0.301821	1		4	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		37	0	1.786	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.627514	0	[0.00,0.00]	1	1	0.1		1	1		10	1	0.482703	2.21092	[0.28,17.74]	0.311041	1	0.1		0.919645	1		49	2	2.36525	0.833456	[0.20,3.52]	0.574751	1	0.1		0.272139	1		4	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		19	0	0.917136	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.144811	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.482703	0	[0.00,0.00]	1	1	0.1		1	1		16	1	0.772325	1.31977	[0.17,10.16]	0.370597	1	0.1		0.821489	1		6	0	0.289622	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.482703	0	[0.00,0.00]	1	1	0.1		1	1		42	1	2.02735	0.472096	[0.06,3.49]	0.387266	1	0.1		0.266496	1		3	1	0.144811	10.0085	[0.89,111.96]	0.131374	1	0.1		0.993335	1		6	0	0.289622	0	[0.00,0.00]	1	1	0.1		1	1		38	1	1.83427	0.524966	[0.07,3.89]	0.442996	1	0.1		0.294813	1		37	2	1.786	1.13103	[0.27,4.82]	0.435151	1	0.1		0.581031	1		124	3	5.98552	0.46194	[0.14,1.50]	0.132352	1	0.1		0.0826855	1		124	3	5.98552	0.46194	[0.14,1.50]	0.132352	1	0.1		0.0826855	1		20	0	0.965406	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.289622	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.337892	0	[0.00,0.00]	1	1	0.1		1	1		36	2	1.73773	1.16531	[0.27,4.97]	0.441548	1	0.1		0.586206	1		12	1	0.579244	1.80586	[0.23,14.22]	0.33837	1	0.1		0.88916	1		
3	69	122	5	6.77233	0.705796	[0.28,1.79]	0.31144	1	0.1		0.138568	1		8	0	0.444087	0	[0.00,0.00]	1	1	0.1		1	1		43	2	2.38697	0.8249	[0.20,3.48]	0.568679	1	0.1		0.2713	1		10	0	0.555109	0	[0.00,0.00]	1	1	0.1		1	1		25	1	1.38777	0.704657	[0.09,5.29]	0.591043	1	0.1		0.354626	1		72	3	3.99678	0.727931	[0.22,2.37]	0.422854	1	0.1		0.201182	1		42	2	2.33146	0.846269	[0.20,3.58]	0.583963	1	0.1		0.273965	1		14	1	0.777152	1.31335	[0.17,10.19]	0.372409	1	0.1		0.819993	1		8	1	0.444087	2.45168	[0.30,20.21]	0.299135	1	0.1		0.931544	1		124	6	6.88335	0.8523	[0.36,2.01]	0.456584	1	0.1		0.160838	1		36	3	1.99839	1.57163	[0.47,5.26]	0.312202	1	0.1		0.741383	1		40	0	2.22043	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.888174	0	[0.00,0.00]	1	1	0.1		1	1		11	1	0.610619	1.71176	[0.22,13.57]	0.346992	1	0.1		0.879138	1		6	0	0.333065	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.777152	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.555109	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.277554	0	[0.00,0.00]	1	1	0.1		1	1		26	2	1.44328	1.43035	[0.33,6.18]	0.480404	1	0.1		0.605601	1		10	0	0.555109	0	[0.00,0.00]	1	1	0.1		1	1		30	1	1.66533	0.580629	[0.08,4.33]	0.495683	1	0.1		0.319149	1		9	0	0.499598	0	[0.00,0.00]	1	1	0.1		1	1		7	1	0.388576	2.86275	[0.34,24.12]	0.276981	1	0.1		0.946782	1		10	0	0.555109	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.277554	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.333065	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.388576	0	[0.00,0.00]	1	1	0.1		1	1		23	0	1.27675	0	[0.00,0.00]	1	1	0.1		1	1		20	0	1.11022	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.777152	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.777152	0	[0.00,0.00]	1	1	0.1		1	1		4	1	0.222043	5.7402	[0.59,55.92]	0.187507	1	0.1		0.983051	1		1	0	0.0555109	0	[0.00,0.00]	1	1	0.1		1	1		75	1	4.16331	0.218601	[0.03,1.60]	0.0686359	1	0.1		0.0566041	1		17	0	0.943685	0	[0.00,0.00]	1	1	0.1		1	1		42	2	2.33146	0.846269	[0.20,3.58]	0.583963	1	0.1		0.273965	1		37	2	2.0539	0.971429	[0.23,4.13]	0.661765	1	0.1		0.28216	1		4	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		37	3	2.0539	1.52406	[0.46,5.09]	0.310508	1	0.1		0.738195	1		13	1	0.721641	1.42402	[0.18,11.11]	0.366045	1	0.1		0.84023	1		10	0	0.555109	0	[0.00,0.00]	1	1	0.1		1	1		49	0	2.72003	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		19	0	1.05471	0	[0.00,0.00]	1	1	0.1		1	1		4	1	0.222043	5.7402	[0.59,55.92]	0.187507	1	0.1		0.983051	1		3	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.555109	0	[0.00,0.00]	1	1	0.1		1	1		16	1	0.888174	1.13627	[0.15,8.73]	0.379797	1	0.1		0.778515	1		6	0	0.333065	0	[0.00,0.00]	1	1	0.1		1	1		10	1	0.555109	1.90359	[0.24,15.24]	0.33386	1	0.1		0.89755	1		42	2	2.33146	0.846269	[0.20,3.58]	0.583963	1	0.1		0.273965	1		3	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.333065	0	[0.00,0.00]	1	1	0.1		1	1		38	2	2.10941	0.943615	[0.22,4.00]	0.646089	1	0.1		0.281289	1		37	3	2.0539	1.52406	[0.46,5.09]	0.310508	1	0.1		0.738195	1		124	6	6.88335	0.8523	[0.36,2.01]	0.456584	1	0.1		0.160838	1		124	6	6.88335	0.8523	[0.36,2.01]	0.456584	1	0.1		0.160838	1		20	0	1.11022	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.333065	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.388576	0	[0.00,0.00]	1	1	0.1		1	1		36	3	1.99839	1.57163	[0.47,5.26]	0.312202	1	0.1		0.741383	1		12	1	0.66613	1.55481	[0.20,12.22]	0.357643	1	0.1		0.859986	1		
