#flatfile
1	interneurons	125988
1	interneurons	51617
1	interneurons	23646
1	interneurons	3419
1	interneurons	27089
1	interneurons	51663
1	interneurons	369
1	interneurons	8661
1	interneurons	801
1	interneurons	9218
1	interneurons	10808
1	interneurons	9948
1	interneurons	4716
1	interneurons	3945
1	interneurons	509
1	interneurons	100287932
1	interneurons	10456
1	interneurons	7415
1	interneurons	114088
1	interneurons	5534
1	interneurons	22843
1	interneurons	51699
1	interneurons	6622
1	interneurons	5518
1	interneurons	1272
1	interneurons	2039
1	interneurons	6202
1	interneurons	6389
1	interneurons	55605
1	interneurons	1974
1	interneurons	9255
1	interneurons	682
1	interneurons	5923
1	interneurons	25824
1	interneurons	5037
1	interneurons	7311
1	interneurons	27445
1	interneurons	8618
1	interneurons	10815
1	interneurons	27101
1	interneurons	7277
1	interneurons	54331
1	interneurons	7385
1	interneurons	2890
1	interneurons	2562
1	interneurons	6122
1	interneurons	1845
1	interneurons	1073
1	interneurons	3420
1	interneurons	10079
1	interneurons	9475
1	interneurons	523
1	interneurons	6854
1	interneurons	11033
1	interneurons	4259
1	interneurons	3421
1	interneurons	29966
1	interneurons	22902
1	interneurons	351
1	interneurons	8851
1	interneurons	1471
1	interneurons	9185
1	interneurons	6138
1	interneurons	25994
1	interneurons	5594
1	interneurons	10476
1	interneurons	1808
1	interneurons	521
1	interneurons	2879
1	interneurons	6923
1	interneurons	9892
1	interneurons	10313
1	interneurons	6204
1	interneurons	1509
1	interneurons	6711
1	interneurons	26517
1	interneurons	59345
1	interneurons	22948
1	interneurons	4726
1	interneurons	4915
1	interneurons	377
1	interneurons	5910
1	interneurons	5230
1	interneurons	9515
1	interneurons	5604
1	interneurons	4694
1	interneurons	8867
1	interneurons	5901
1	interneurons	4705
1	interneurons	7343
1	interneurons	4191
1	interneurons	1915
1	interneurons	7905
1	interneurons	3800
1	interneurons	55856
1	interneurons	54205
1	interneurons	2770
1	interneurons	5694
1	interneurons	4897
1	interneurons	2778
1	interneurons	10627
1	interneurons	89796
1	interneurons	10521
1	interneurons	9377
1	interneurons	10857
1	interneurons	1759
1	interneurons	8774
1	interneurons	6500
1	interneurons	9908
1	interneurons	5905
1	interneurons	55611
1	interneurons	22895
1	interneurons	6252
1	interneurons	9737
1	interneurons	11258
1	interneurons	1213
1	interneurons	29
1	interneurons	8943
1	interneurons	785
1	interneurons	537
1	interneurons	54539
1	interneurons	2287
1	interneurons	26999
1	interneurons	26994
1	interneurons	2821
1	interneurons	9114
1	interneurons	81631
1	interneurons	2932
1	interneurons	1347
1	interneurons	51382
1	interneurons	7386
1	interneurons	522
1	interneurons	57551
1	interneurons	26115
1	interneurons	10923
1	interneurons	2596
1	interneurons	81533
1	interneurons	6812
1	interneurons	9900
1	interneurons	4710
1	interneurons	22920
1	interneurons	5214
1	interneurons	5019
1	interneurons	6301
1	interneurons	7280
1	interneurons	29789
1	interneurons	478
1	interneurons	23154
1	interneurons	6231
1	interneurons	10949
1	interneurons	7533
1	interneurons	9804
1	interneurons	10490
1	interneurons	4729
1	interneurons	534
1	interneurons	1191
1	interneurons	2597
1	interneurons	1938
1	interneurons	221981
1	interneurons	6733
1	interneurons	529
1	interneurons	3301
1	interneurons	23215
1	interneurons	113246
1	interneurons	2571
1	interneurons	1738
1	interneurons	4723
1	interneurons	10097
1	interneurons	64219
1	interneurons	5802
1	interneurons	4691
1	interneurons	2744
1	interneurons	3098
1	interneurons	54806
1	interneurons	8894
1	interneurons	5217
1	interneurons	5602
1	interneurons	10383
1	interneurons	115207
1	interneurons	4698
1	interneurons	1982
1	interneurons	10675
1	interneurons	3745
1	interneurons	57142
1	interneurons	23312
1	interneurons	4709
1	interneurons	6169
1	interneurons	5864
1	interneurons	6136
1	interneurons	38
1	interneurons	7529
1	interneurons	10440
1	interneurons	55364
1	interneurons	1742
1	interneurons	6205
1	interneurons	6143
1	interneurons	9201
1	interneurons	9551
1	interneurons	4731
1	interneurons	7534
1	interneurons	11343
1	interneurons	3183
1	interneurons	11345
1	interneurons	4718
1	interneurons	5066
1	interneurons	1152
1	interneurons	7345
1	interneurons	115827
1	interneurons	288
1	interneurons	5713
1	interneurons	548596
1	interneurons	23052
1	interneurons	3015
1	interneurons	55847
1	interneurons	11130
1	interneurons	5705
1	interneurons	4131
1	interneurons	63908
1	interneurons	6133
1	interneurons	4715
1	interneurons	27132
1	interneurons	4134
1	interneurons	3799
1	interneurons	2079
1	interneurons	8533
1	interneurons	357
1	interneurons	29767
1	interneurons	5798
1	interneurons	547
1	interneurons	4082
1	interneurons	291
1	interneurons	5567
1	interneurons	23673
1	interneurons	84896
1	interneurons	6857
1	interneurons	5315
1	interneurons	9379
1	interneurons	10439
1	interneurons	7419
1	interneurons	4711
1	interneurons	9369
1	interneurons	5686
1	interneurons	23321
1	interneurons	7167
1	interneurons	5693
1	interneurons	2743
1	interneurons	7531
1	interneurons	4282
1	interneurons	84293
1	interneurons	821
1	interneurons	92259
1	interneurons	11168
1	interneurons	5250
1	interneurons	83658
1	interneurons	4724
1	interneurons	5869
1	interneurons	998
1	interneurons	84833
1	interneurons	3312
1	interneurons	1653
1	interneurons	52
1	interneurons	6616
1	interneurons	140735
1	interneurons	7267
1	interneurons	10632
1	interneurons	528
1	interneurons	23365
1	interneurons	81892
1	interneurons	1499
1	interneurons	4714
1	interneurons	79641
1	interneurons	5813
1	interneurons	5048
1	interneurons	539
1	interneurons	22980
1	interneurons	55754
1	interneurons	481
1	interneurons	3181
1	interneurons	2775
1	interneurons	506
1	interneurons	7184
1	interneurons	2823
1	interneurons	6853
1	interneurons	7316
1	interneurons	25814
1	interneurons	2782
1	interneurons	9145
1	interneurons	23
1	interneurons	4684
1	interneurons	7388
1	interneurons	25830
1	interneurons	56853
1	interneurons	5581
1	interneurons	2170
1	interneurons	2557
1	interneurons	136319
1	interneurons	23395
1	interneurons	7295
1	interneurons	254863
1	interneurons	498
1	interneurons	6152
1	interneurons	1917
1	interneurons	6323
1	interneurons	84300
1	interneurons	3329
1	interneurons	10580
1	interneurons	22998
1	interneurons	10059
1	interneurons	10768
1	interneurons	93974
1	interneurons	9615
1	interneurons	2664
1	interneurons	2904
1	interneurons	26135
1	interneurons	5683
1	interneurons	9097
1	interneurons	5478
1	interneurons	7846
1	interneurons	10694
1	interneurons	51160
1	interneurons	1996
1	interneurons	491
1	interneurons	28958
1	interneurons	5532
1	interneurons	66004
1	interneurons	9522
1	interneurons	92737
1	interneurons	2805
1	interneurons	5799
1	interneurons	23710
1	interneurons	55967
1	interneurons	116841
1	interneurons	9378
1	interneurons	9524
1	interneurons	513
1	interneurons	26960
1	interneurons	57446
1	interneurons	23521
1	interneurons	10381
1	interneurons	7416
1	interneurons	4677
1	interneurons	23204
1	interneurons	6709
1	interneurons	1327
1	interneurons	9167
1	interneurons	2776
1	interneurons	79180
1	interneurons	1995
1	interneurons	5575
1	interneurons	51286
1	interneurons	10409
1	interneurons	11315
1	interneurons	11332
1	interneurons	5654
1	interneurons	47
1	interneurons	4830
1	interneurons	7070
1	interneurons	8668
1	interneurons	9229
1	interneurons	51079
1	interneurons	816
1	interneurons	3313
1	interneurons	5870
1	interneurons	7381
1	interneurons	81553
1	interneurons	5162
1	interneurons	2554
1	interneurons	4137
1	interneurons	5160
1	interneurons	23077
1	interneurons	10376
1	interneurons	2257
1	interneurons	488
1	interneurons	2785
1	interneurons	80232
1	interneurons	4728
1	interneurons	4637
1	interneurons	482
1	interneurons	7314
1	interneurons	4208
1	interneurons	285172
1	interneurons	6647
1	interneurons	4869
1	interneurons	71
1	interneurons	9782
1	interneurons	51144
1	interneurons	3831
1	interneurons	4190
1	interneurons	23229
1	interneurons	4297
1	interneurons	203068
1	interneurons	1072
