C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
21	123	66	13	6.53097	2.37925	[1.26,4.50]	0.00698076	1	0.1		0.995536	1		69	15	6.82784	2.74177	[1.50,5.02]	0.00194553	0.561549	0.1		0.998737	1		209	17	20.6814	0.775157	[0.45,1.32]	0.21183	1	0.1		0.0686083	1		111	12	10.9839	1.11493	[0.59,2.09]	0.441296	1	0.1		0.381801	1		66	13	6.53097	2.37925	[1.26,4.50]	0.00698076	1	0.1		0.995536	1		39	3	3.85921	0.752778	[0.23,2.48]	0.449786	1	0.1		0.209955	1		80	9	7.91633	1.16642	[0.57,2.40]	0.436678	1	0.1		0.435968	1		109	18	10.786	1.93846	[1.13,3.34]	0.0195672	1	0.1		0.981643	1		79	11	7.81738	1.51943	[0.78,2.96]	0.158275	1	0.1		0.82773	1		262	38	25.926	1.78824	[1.19,2.69]	0.00471826	1	0.1		0.995078	1		71	3	7.02574	0.386765	[0.12,1.25]	0.064552	1	0.1		0.0435504	1		
22	69	66	3	3.66372	0.801587	[0.25,2.62]	0.494174	1	0.1		0.218395	1		69	4	3.83025	1.04994	[0.37,2.97]	0.454054	1	0.1		0.416755	1		209	7	11.6018	0.543277	[0.25,1.20]	0.081655	1	0.1		0.0432867	1		111	1	6.16171	0.142246	[0.02,1.03]	0.0106416	1	0.1		0.00934357	1		66	3	3.66372	0.801587	[0.25,2.62]	0.494174	1	0.1		0.218395	1		39	1	2.16492	0.439628	[0.06,3.25]	0.35044	1	0.1		0.246416	1		80	2	4.44087	0.419441	[0.10,1.74]	0.163148	1	0.1		0.10957	1		109	5	6.05068	0.803786	[0.32,2.04]	0.425251	1	0.1		0.166885	1		79	2	4.38536	0.425276	[0.10,1.77]	0.169672	1	0.1		0.113355	1		262	9	14.5438	0.546047	[0.27,1.12]	0.0575075	1	0.1		0.0298273	1		71	2	3.94127	0.478045	[0.11,1.99]	0.230054	1	0.1		0.146633	1		
23	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		209	1	0.672566	1.65224	[0.17,15.96]	0.387901	1	0.1		0.866281	1		111	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.257442	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254224	0	[0.00,0.00]	1	1	0.1		1	1		262	2	0.843121	3.76538	[0.53,26.86]	0.166036	1	0.1		0.968695	1		71	0	0.228479	0	[0.00,0.00]	1	1	0.1		1	1		
24	7	66	0	0.371681	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.388576	0	[0.00,0.00]	1	1	0.1		1	1		209	1	1.17699	0.823718	[0.10,6.88]	0.665637	1	0.1		0.390938	1		111	0	0.625101	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.371681	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.21963	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.450523	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.613837	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.444891	2.47436	[0.29,20.81]	0.301224	1	0.1		0.931997	1		262	0	1.47546	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.399839	0	[0.00,0.00]	1	1	0.1		1	1		
25	43	66	1	2.28319	0.415751	[0.06,3.07]	0.321466	1	0.1		0.22963	1		69	1	2.38697	0.396359	[0.05,2.92]	0.29738	1	0.1		0.215254	1		209	6	7.23009	0.796432	[0.33,1.91]	0.39658	1	0.1		0.153317	1		111	5	3.8399	1.35799	[0.52,3.52]	0.402698	1	0.1		0.57745	1		66	1	2.28319	0.415751	[0.06,3.07]	0.321466	1	0.1		0.22963	1		39	1	1.34916	0.72807	[0.10,5.43]	0.605587	1	0.1		0.357721	1		80	0	2.7675	0	[0.00,0.00]	1	1	0.1		1	1		109	2	3.77072	0.49829	[0.12,2.09]	0.25543	1	0.1		0.160224	1		79	1	2.7329	0.342491	[0.05,2.52]	0.227425	1	0.1		0.170959	1		262	4	9.06356	0.374478	[0.13,1.06]	0.033403	1	0.1		0.0226014	1		71	1	2.45615	0.384354	[0.05,2.83]	0.28214	1	0.1		0.205922	1		
26	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.632341	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
27	26	66	7	1.38053	7.23104	[2.92,17.88]	0.000224572	0.194458	0.1		0.99997	1		69	2	1.44328	1.43035	[0.33,6.18]	0.480404	1	0.1		0.605601	1		209	13	4.37168	5.20918	[2.38,11.41]	6.72215e-05	0.174623	0.1	*	0.999986	1		111	5	2.3218	2.49551	[0.92,6.75]	0.0516236	1	0.1		0.976881	1		66	7	1.38053	7.23104	[2.92,17.88]	0.000224572	0.194458	0.1		0.99997	1		39	5	0.815768	8.28431	[2.95,23.28]	0.000856201	0.278785	0.1		0.999907	1		80	4	1.67337	2.72967	[0.92,8.12]	0.0586121	1	0.1		0.978041	1		109	5	2.27997	2.54808	[0.94,6.90]	0.0488507	1	0.1		0.978716	1		79	6	1.65245	4.70137	[1.83,12.07]	0.0037097	0.963676	0.1		0.99921	1		262	10	5.48029	2.39335	[1.07,5.34]	0.0362194	1	0.1		0.972906	1		71	3	1.48512	2.20396	[0.65,7.52]	0.125674	1	0.1		0.943727	1		
28	22	66	1	1.16814	0.846886	[0.11,6.39]	0.672182	1	0.1		0.374236	1		69	2	1.22124	1.72239	[0.39,7.52]	0.229334	1	0.1		0.881528	1		209	6	3.69912	1.88054	[0.73,4.86]	0.181353	1	0.1		0.845825	1		111	4	1.9646	2.3136	[0.77,6.96]	0.086065	1	0.1		0.960198	1		66	1	1.16814	0.846886	[0.11,6.39]	0.672182	1	0.1		0.374236	1		39	0	0.690265	0	[0.00,0.00]	1	1	0.1		1	1		80	2	1.41593	1.46538	[0.34,6.38]	0.483936	1	0.1		0.607557	1		109	0	1.9292	0	[0.00,0.00]	1	1	0.1		1	1		79	1	1.39823	0.697802	[0.09,5.26]	0.586886	1	0.1		0.354047	1		262	6	4.63717	1.41357	[0.55,3.65]	0.274778	1	0.1		0.712664	1		71	2	1.25664	1.66957	[0.38,7.29]	0.234712	1	0.1		0.873665	1		
29	12	66	0	0.637168	0	[0.00,0.00]	1	1	0.1		1	1		69	2	0.66613	3.47463	[0.75,16.18]	0.114913	1	0.1		0.974899	1		209	0	2.0177	0	[0.00,0.00]	1	1	0.1		1	1		111	2	1.0716	2.05872	[0.45,9.52]	0.207438	1	0.1		0.915905	1		66	0	0.637168	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.376508	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.772325	0	[0.00,0.00]	1	1	0.1		1	1		109	0	1.05229	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.762671	1.34382	[0.17,10.54]	0.372551	1	0.1		0.825665	1		262	4	2.52936	1.88566	[0.56,6.31]	0.204874	1	0.1		0.855694	1		71	0	0.685438	0	[0.00,0.00]	1	1	0.1		1	1		
30	32	66	1	1.69912	0.568734	[0.08,4.23]	0.484895	1	0.1		0.314333	1		69	0	1.77635	0	[0.00,0.00]	1	1	0.1		1	1		209	0	5.38053	0	[0.00,0.00]	1	1	0.1		1	1		111	1	2.8576	0.322874	[0.04,2.39]	0.203542	1	0.1		0.15538	1		66	1	1.69912	0.568734	[0.08,4.23]	0.484895	1	0.1		0.314333	1		39	1	1.00402	0.995756	[0.13,7.49]	0.73444	1	0.1		0.378596	1		80	1	2.05953	0.462229	[0.06,3.43]	0.377361	1	0.1		0.261659	1		109	0	2.80611	0	[0.00,0.00]	1	1	0.1		1	1		79	0	2.03379	0	[0.00,0.00]	1	1	0.1		1	1		262	4	6.74497	0.527685	[0.18,1.52]	0.162027	1	0.1		0.0930129	1		71	3	1.82784	1.73884	[0.52,5.85]	0.31824	1	0.1		0.746571	1		
31	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		209	2	0.672566	4.98551	[0.70,35.60]	0.117272	1	0.1		0.983553	1		111	2	0.3572	10.367	[1.45,74.33]	0.0394811	1	0.1		0.997403	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.257442	0	[0.00,0.00]	1	1	0.1		1	1		109	2	0.350764	10.5794	[1.48,75.86]	0.0381996	1	0.1		0.997539	1		79	1	0.254224	4.96154	[0.51,48.26]	0.209238	1	0.1		0.977987	1		262	2	0.843121	3.76538	[0.53,26.86]	0.166036	1	0.1		0.968695	1		71	0	0.228479	0	[0.00,0.00]	1	1	0.1		1	1		
32	4	66	1	0.212389	6.02051	[0.62,58.68]	0.180734	1	0.1		0.984452	1		69	1	0.222043	5.7402	[0.59,55.92]	0.187507	1	0.1		0.983051	1		209	2	0.672566	4.98551	[0.70,35.60]	0.117272	1	0.1		0.983553	1		111	1	0.3572	3.42121	[0.35,33.17]	0.270386	1	0.1		0.957922	1		66	1	0.212389	6.02051	[0.62,58.68]	0.180734	1	0.1		0.984452	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.257442	4.89451	[0.50,47.60]	0.21134	1	0.1		0.977448	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254224	0	[0.00,0.00]	1	1	0.1		1	1		262	1	0.843121	1.24904	[0.13,12.06]	0.802659	1	0.1		0.415196	1		71	1	0.228479	5.56667	[0.57,54.21]	0.191956	1	0.1		0.982087	1		
33	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.672566	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.257442	4.89451	[0.50,47.60]	0.21134	1	0.1		0.977448	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254224	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.843121	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.228479	0	[0.00,0.00]	1	1	0.1		1	1		
34	11	66	0	0.584071	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.610619	1.71176	[0.22,13.57]	0.346992	1	0.1		0.879138	1		209	0	1.84956	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.982301	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.584071	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.345133	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.707965	1.45949	[0.18,11.55]	0.366031	1	0.1		0.845615	1		109	0	0.964602	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.699115	0	[0.00,0.00]	1	1	0.1		1	1		262	2	2.31858	0.830769	[0.18,3.87]	0.581489	1	0.1		0.29136	1		71	0	0.628319	0	[0.00,0.00]	1	1	0.1		1	1		
35	25	66	2	1.32743	1.56793	[0.36,6.80]	0.243904	1	0.1		0.856916	1		69	0	1.38777	0	[0.00,0.00]	1	1	0.1		1	1		209	9	4.20354	2.86313	[1.25,6.57]	0.0205379	1	0.1		0.985829	1		111	8	2.2325	5.09423	[2.15,12.09]	0.000778443	0.278785	0.1		0.999842	1		66	2	1.32743	1.56793	[0.36,6.80]	0.243904	1	0.1		0.856916	1		39	5	0.784393	8.70588	[3.08,24.57]	0.000711405	0.278785	0.1		0.999926	1		80	7	1.60901	6.0997	[2.47,15.07]	0.000566278	0.278785	0.1		0.999908	1		109	4	2.19228	2.01905	[0.68,5.99]	0.207451	1	0.1		0.840784	1		79	4	1.5889	2.90286	[0.97,8.67]	0.0511738	1	0.1		0.982265	1		262	9	5.26951	2.1455	[0.94,4.91]	0.0570708	1	0.1		0.956813	1		71	2	1.428	1.44802	[0.33,6.27]	0.482422	1	0.1		0.606103	1		
36	6	66	1	0.318584	3.60615	[0.42,31.32]	0.243391	1	0.1		0.963731	1		69	0	0.333065	0	[0.00,0.00]	1	1	0.1		1	1		209	1	1.00885	0.989423	[0.11,8.51]	0.733372	1	0.1		0.402824	1		111	0	0.5358	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.318584	3.60615	[0.42,31.32]	0.243391	1	0.1		0.963731	1		39	0	0.188254	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.386163	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.526146	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.381335	0	[0.00,0.00]	1	1	0.1		1	1		262	3	1.26468	3.77606	[0.76,18.82]	0.0918427	1	0.1		0.979774	1		71	0	0.342719	0	[0.00,0.00]	1	1	0.1		1	1		
