#communities 
1000	20
10005	93
10006	12
10015	12
10016	12
1002	20
1004	94
10043	1
10048	1
10049	1
10056	20
10059	71
10067	1
10075	20
10079	95
1008	19
1009	16
10093	47
10094	47
10096	47
10097	47
10102	1
10105	1
10109	47
10113	1
10120	1
1012	96
10121	1
10128	1
10129	1
10130	20
10131	20
10133	1
10142	1
10152	12
10154	97
10155	20
10159	11
10160	47
10163	12
10165	1
10189	20
1020	1
10211	11
10213	67
10228	18
10236	20
10239	1
10243	86
10273	1
10287	55
10290	1
10294	20
10295	74
10297	1
10313	12
10314	1
10328	51
10368	98
10369	12
10376	1
10381	1
10382	20
10383	20
103910	12
10391	99
10396	100
10397	20
10399	1
10409	47
10419	1
10423	7
10432	20
10439	33
10449	80
10452	7
10455	21
10456	12
10458	12
10463	1
10469	20
10476	12
10484	1
10486	47
10487	47
10490	18
10492	20
10493	1
10497	84
10521	20
10525	1
10527	20
10529	8
10540	1
10550	41
10552	47
10564	1
10570	12
10574	22
10575	22
10576	22
10580	12
10598	20
10606	1
10612	12
10613	11
1062	1
10632	1
10634	12
10636	55
10640	1
10645	1
10651	1
10652	18
10654	90
10657	12
10659	1
10672	1
10681	1
10693	22
10694	22
1072	12
10728	1
1073	47
10755	1
10768	1
10787	12
10788	9
10801	61
10808	20
10810	8
10814	6
10815	6
108	101
10856	20
10857	1
10890	1
10901	74
10908	1
10910	1
10923	20
10935	1
10938	48
10939	1
10947	102
10949	20
10952	1
10963	1
10970	11
10971	20
10972	73
10982	103
10985	1
10989	1
10994	1
10999	1
11004	1
11021	1
11033	1
11034	47
11069	79
11076	1
11080	1
11100	20
111	104
11113	9
11122	2
11127	1
11130	1
11151	1
11160	1
11168	20
11170	105
11171	20
11178	8
11194	106
11198	20
11217	47
11221	12
11224	20
11230	41
112476	19
11258	1
11273	20
112755	6
112936	48
113026	107
11311	18
11315	1
113246	108
11331	1
11332	37
11336	1
11343	109
11344	47
11345	1
11346	47
114088	1
114294	1
114299	25
114569	1
114787	110
114793	9
114794	111
115098	20
115207	44
1152	12
1155	12
115703	12
1159	1
116442	72
116841	18
116986	8
116987	1
116988	1
1173	12
1174	1
1175	1
1176	1
118	12
118427	1
1185	112
118881	20
1191	20
119	27
1200	1
120	12
1211	47
1212	12
1213	12
121512	113
12	114
124044	8
125988	1
1267	1
1272	30
127829	10
128866	11
129285	64
131118	1
1314	73
1315	73
132299	115
1327	7
1329	11
133121	5
133957	11
1340	11
134353	1
1345	11
134957	18
136319	1
1374	20
1384	62
139322	116
1397	13
139818	1
1399	12
1400	22
1404	117
140465	47
140730	118
140735	12
140885	69
1410	1
142	20
142678	1
1429	119
1431	1
143187	18
1434	20
144100	1
144165	120
1452	1
1453	1
1454	1
145567	121
1456	18
1457	20
1459	1
1460	1
1462	122
146330	123
1463	124
1465	12
146691	1
1468	1
147179	12
148252	125
1487	1
149371	1
1495	1
1496	22
1499	1
1500	1
1501	126
150209	1
150726	127
151011	61
152007	128
1523	18
152789	44
153090	20
1537	85
1540	8
154796	1
156	1
157922	1
158471	129
160	12
1608	1
161	12
1612	1
1613	47
1615	20
16	1
