#communities 
1000	17
10005	6
10006	2
10015	17
10016	7
1002	11
1004	17
10043	7
10048	2
10049	15
10056	5
10059	7
10067	7
10075	11
10079	16
1008	17
1009	17
10093	17
10094	17
10096	17
10097	17
10102	13
10105	7
10109	17
10113	15
10120	13
1012	7
10121	13
10128	5
10129	15
10130	11
10131	11
10133	7
10142	14
10152	7
10154	17
10155	11
10159	5
10160	17
10163	2
10165	5
10189	11
1020	13
10211	5
10213	15
10228	7
10236	11
10239	14
10243	13
10273	15
10287	15
10290	6
10294	15
10295	6
10297	17
10313	7
10314	8
10328	5
10368	6
10369	1
10376	11
10381	13
10382	11
10383	11
103910	2
10391	17
10396	6
10397	11
10399	11
10409	17
10419	2
10423	5
10432	11
10439	6
10449	6
10452	5
10455	6
10456	7
10458	2
10463	14
10469	7
10476	5
10484	11
10486	17
10487	17
10490	7
10492	11
10493	7
10497	7
10521	11
10525	5
10527	2
10529	7
10540	13
10550	7
10552	17
10564	14
10570	17
10574	13
10575	13
10576	13
10580	17
10598	11
10606	15
10612	17
10613	5
1062	15
10632	14
10634	17
10636	15
10640	7
10645	14
10651	5
10652	7
10654	15
10657	17
10659	6
10672	15
10681	15
10693	13
10694	13
1072	17
10728	15
1073	17
10755	2
10768	14
10787	2
10788	17
10801	10
10808	15
10810	15
10814	6
10815	7
108	15
10856	11
10857	5
10890	7
10901	6
10908	5
10910	15
10923	11
10935	11
10938	8
10939	6
10947	14
10949	11
10952	5
10963	15
10970	5
10971	2
10972	14
10982	13
10985	7
10989	5
10994	5
10999	14
11004	13
11021	13
11033	2
11034	17
11069	15
11076	6
11080	15
11100	11
111	15
11113	17
11122	2
11127	2
11130	11
11151	7
11160	5
11168	11
11170	2
11171	2
11178	17
11194	5
11198	11
11217	17
11221	2
11224	11
11230	7
112476	7
11258	13
11273	11
112755	7
112936	8
113026	17
11311	7
11315	15
113246	17
11331	5
11332	6
11336	7
11343	14
11344	17
11345	8
11346	17
114088	7
114294	14
114299	7
114569	7
114787	11
114793	6
114794	17
115098	11
115207	14
1152	11
1155	7
115703	17
1159	2
116442	7
116841	7
116986	2
116987	6
116988	2
1173	17
1174	17
1175	17
1176	5
118	17
118427	6
1185	13
118881	1
1191	6
119	6
1200	15
120	17
1211	17
1212	17
1213	17
121512	17
