ENTREZ.ID	GENE.NAME	DEGREE	Closeness	Bet	CC	Cl	Clnorm	SP	PR	sgG5	BRIDGE_sgG5	PROB_sgG5	MIX_sgG5	BR_CONSENSUS	BR_CONSENSUS_MAD	BR_CONSENSUS_ADJ
5566	5566	16	0.322	5265.15512083399	0.075	60757	0.277855283801648	1	0.00197281268466117	31	0.682293967641991	0.999990206050322	0.75	0.682293967641991	0	1.71486096659204
3984	3984	7	0.289	412.146018706531	0.0952380952380952	27680	0.126556918136867	2	0.00088470917591176	86	0.563460763894249	0.999278261211072	0.714285714285714	0.563460763894249	0	1.19081226187693
7001	7001	6	0.283	916.312424655175	0.2	17055	0.0779568293988226	2	0.000825212661803693	20	0.568225747145691	0.985082884920102	0.833333333333333	0.568225747145691	0	1.21182560850191
5581	5581	8	0.306	1547.95340641177	0.107142857142857	41454	0.189560929645368	1	0.00107833352163665	31	0.616967440325053	0.997391270791646	0.75	0.616967440325053	0	1.42677412769262
7531	7531	15	0.295	4858.64743457764	0.0952380952380952	32997	0.150877546072884	2	0.0020295202982213	79	0.480349891715458	0.999999999977924	0.533333333333333	0.480349891715458	0	0.824297318751315
4627	4627	5	0.302	1130.49468075969	0	29792	0.136217472246491	2	0.000685173894080197	55	0.515861463549417	0.942288543078346	0.8	0.515861463549417	0	0.980901640061111
23108	23108	2	0.255	0	1	7404	0.0338119393836823	2	0.000341114234513371	79	0	0.999892698609843	0	0	0	-1.29402256680771
2037	2037	6	0.295	1341.51569020349	0.133333333333333	28226	0.129054390932253	2	0.000854861763645879	79	0.504941076307339	0.99864222709787	0.666666666666667	0.504941076307339	0	0.932743258323405
11346	11346	3	0.261	54.8639014561812	0.333333333333333	9635	0.0440168144871719	2	0.000445538429381908	79	0.284179436498786	0.999691109583537	0.333333333333333	0.284179436498786	0	-0.0408049398556283
5906	5906	8	0.271	2084.14957137735	0.0357142857142857	12731	0.0581783085796881	2	0.00122080843745081	83	0.404218922946878	0.999999867623132	0.5	0.404218922946878	0	0.488563413465277
5573	5573	7	0.297	829.74172938703	0.142857142857143	27739	0.126826791570801	2	0.000905007951338394	31	0.584897562596171	0.997955426719549	0.714285714285714	0.584897562596171	0	1.28534751161091
6854	6854	3	0.258	16.2292911335161	0.333333333333333	8702	0.0397491549302217	2	0.000466418169102105	79	0.284179436498786	0.999691109583537	0.333333333333333	0.284179436498786	0	-0.0408049398556283
8745	8745	1	0.251	0	NA	5274	0.024069051006079	2	0.000226108084281122	79	0	0.98956326268465	0	0	0	-1.29402256680771
7163	7163	4	0.241	44.0542706375749	0.666666666666667	3536	0.0161192200200347	3	0.000606794633461804	42	0	0.999999995242347	0	0	0	-1.29402256680771
2752	2752	2	0.209	1241	0	964	0.00435456795092878	3	0.000601698122356033	1	0	0.999994706474249	0	0	0	-1.29402256680771
5160	5160	5	0.238	2686.99336333641	0.2	3049	0.0138916206585827	3	0.000978209097844891	1	0.224244481415445	0.999999999923627	0.2	0.224244481415445	0	-0.305115204899543
226	226	6	0.29	5246.35882308457	0.0666666666666667	25466	0.116429803175358	1	0.00105645233646808	82	0.462774748977223	0.999999540478963	0.5	0.462774748977223	0	0.746791785813681
8050	8050	4	0.242	2004.8246017361	0	3318	0.01512206055228	3	0.00083141276800721	1	0.0752875988386943	0.999999965068235	0.25	0.0752875988386943	0	-0.962007882290061
3032	3032	2	0.244	233.965517389581	0	4383	0.0199935047410816	3	0.000397786125817706	1	0.293432358389728	0.995565437027688	0.5	0.293432358389728	0	0
498	498	5	0.259	3814.83005894514	0	8806	0.0402248640341047	3	0.00108746467108764	4	0.312695882326846	0.999997243799645	0.4	0.312695882326846	0	0.0849512127008277
1431	1431	3	0.234	557.507817338933	0	2307	0.0104976191674176	3	0.000552084046890888	64	0.358334459929245	0.991973813172165	0.666666666666667	0.358334459929245	0	0.286215141664215
10452	10452	1	0.209	0	NA	948	0.00428138193494678	3	0.000281760258920869	1	0	0.997619047619048	0	0	0	-1.29402256680771
2746	2746	1	0.209	0	NA	948	0.00428138193494678	3	0.000281760258920869	1	0	0.997619047619048	0	0	0	-1.29402256680771
9804	9804	2	0.237	241.525805368303	0	3132	0.0142712731164893	3	0.00039657487274051	1	0.293432358389728	0.995565437027688	0.5	0.293432358389728	0	0
4190	4190	3	0.287	1769.78951797322	0	21508	0.098325412471812	1	0.000545266025207294	81	0.358334459929245	0.993850646189541	0.666666666666667	0.358334459929245	0	0.286215141664215
3030	3030	3	0.211	1351.0334563391	0	1067	0.00482570292881288	3	0.000740681325721643	1	0	0.99999998906644	0	0	0	-1.29402256680771
4967	4967	2	0.214	188.941236726483	0	1219	0.00552097008064184	3	0.000449864866637465	21	0.293432358389728	0.993668956335271	0.5	0.293432358389728	0	0
5825	5825	1	0.232	0	NA	2303	0.0104793226634221	4	0.000239156489949345	87	0	0.993283224052455	0	0	0	-1.29402256680771
5682	5682	18	0.302	11399.2581467868	0.0522875816993464	29557	0.135142552636755	3	0.00250900317648633	87	0.55803802072732	0.999999999998937	0.611111111111111	0.55803802072732	0	1.16689822570684
