C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
11	17	66	0	0.902655	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.943685	1.06434	[0.14,8.15]	0.757467	1	0.1		0.381171	1		209	0	2.85841	0	[0.00,0.00]	1	1	0.1		1	1		111	0	1.5181	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.902655	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.533387	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.09413	0	[0.00,0.00]	1	1	0.1		1	1		109	1	1.49075	0.646991	[0.08,4.93]	0.552412	1	0.1		0.344537	1		79	0	1.08045	0	[0.00,0.00]	1	1	0.1		1	1		262	1	3.58327	0.231082	[0.03,1.75]	0.0974847	1	0.1		0.0801249	1		71	2	0.971038	2.23575	[0.50,9.97]	0.184697	1	0.1		0.931766	1		
12	18	66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		69	2	0.999195	2.16045	[0.49,9.59]	0.190274	1	0.1		0.9266	1		209	0	3.02655	0	[0.00,0.00]	1	1	0.1		1	1		111	3	1.6074	2.06852	[0.59,7.26]	0.143318	1	0.1		0.930809	1		66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		39	1	0.564763	1.83746	[0.24,14.17]	0.331844	1	0.1		0.892955	1		80	1	1.15849	0.853313	[0.11,6.50]	0.675593	1	0.1		0.3762	1		109	2	1.57844	1.30607	[0.30,5.76]	0.46255	1	0.1		0.605825	1		79	1	1.14401	0.865008	[0.11,6.59]	0.681099	1	0.1		0.377004	1		262	3	3.79405	0.745946	[0.21,2.60]	0.454317	1	0.1		0.220371	1		71	0	1.02816	0	[0.00,0.00]	1	1	0.1		1	1		
13	18	66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		69	0	0.999195	0	[0.00,0.00]	1	1	0.1		1	1		209	2	3.02655	0.614734	[0.14,2.69]	0.394651	1	0.1		0.227931	1		111	3	1.6074	2.06852	[0.59,7.26]	0.143318	1	0.1		0.930809	1		66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		39	1	0.564763	1.83746	[0.24,14.17]	0.331844	1	0.1		0.892955	1		80	0	1.15849	0	[0.00,0.00]	1	1	0.1		1	1		109	1	1.57844	0.608388	[0.08,4.62]	0.522062	1	0.1		0.332668	1		79	0	1.14401	0	[0.00,0.00]	1	1	0.1		1	1		262	3	3.79405	0.745946	[0.21,2.60]	0.454317	1	0.1		0.220371	1		71	1	1.02816	0.970588	[0.13,7.40]	0.725282	1	0.1		0.380974	1		
14	19	66	1	1.00885	0.990598	[0.13,7.54]	0.73264	1	0.1		0.380742	1		69	1	1.05471	0.944444	[0.12,7.18]	0.715165	1	0.1		0.380049	1		209	3	3.19469	0.926578	[0.27,3.21]	0.600068	1	0.1		0.243933	1		111	5	1.6967	3.76685	[1.33,10.66]	0.0172324	1	0.1		0.995424	1		66	1	1.00885	0.990598	[0.13,7.54]	0.73264	1	0.1		0.380742	1		39	0	0.596138	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.22285	0	[0.00,0.00]	1	1	0.1		1	1		109	3	1.66613	1.97759	[0.57,6.90]	0.15111	1	0.1		0.922469	1		79	1	1.20756	0.816239	[0.11,6.19]	0.657094	1	0.1		0.37261	1		262	5	4.00483	1.3438	[0.48,3.77]	0.378506	1	0.1		0.604822	1		71	0	1.08528	0	[0.00,0.00]	1	1	0.1		1	1		
15	16	66	3	0.849558	4.26374	[1.18,15.35]	0.040607	1	0.1		0.991858	1		69	1	0.888174	1.13627	[0.15,8.73]	0.379797	1	0.1		0.778515	1		209	3	2.69027	1.14376	[0.32,4.05]	0.46552	1	0.1		0.503531	1		111	3	1.4288	2.39103	[0.67,8.52]	0.118267	1	0.1		0.952756	1		66	3	0.849558	4.26374	[1.18,15.35]	0.040607	1	0.1		0.991858	1		39	0	0.502011	0	[0.00,0.00]	1	1	0.1		1	1		80	3	1.02977	3.44655	[0.96,12.35]	0.0623546	1	0.1		0.984015	1		109	6	1.40306	6.54757	[2.33,18.38]	0.00133875	1	0.1		0.999806	1		79	3	1.01689	3.49494	[0.97,12.53]	0.0606941	1	0.1		0.984693	1		262	8	3.37249	3.83071	[1.42,10.31]	0.00725463	1	0.1		0.997965	1		71	0	0.913918	0	[0.00,0.00]	1	1	0.1		1	1		
16	22	66	0	1.16814	0	[0.00,0.00]	1	1	0.1		1	1		69	2	1.22124	1.72239	[0.39,7.52]	0.229334	1	0.1		0.881528	1		209	2	3.69912	0.489855	[0.11,2.11]	0.256855	1	0.1		0.16396	1		111	0	1.9646	0	[0.00,0.00]	1	1	0.1		1	1		66	0	1.16814	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.690265	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.41593	0.688366	[0.09,5.18]	0.580499	1	0.1		0.35206	1		109	0	1.9292	0	[0.00,0.00]	1	1	0.1		1	1		79	0	1.39823	0	[0.00,0.00]	1	1	0.1		1	1		262	4	4.63717	0.829457	[0.28,2.47]	0.491401	1	0.1		0.205185	1		71	0	1.25664	0	[0.00,0.00]	1	1	0.1		1	1		
17	18	66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		69	2	0.999195	2.16045	[0.49,9.59]	0.190274	1	0.1		0.9266	1		209	1	3.02655	0.287613	[0.04,2.17]	0.16672	1	0.1		0.131241	1		111	1	1.6074	0.596257	[0.08,4.52]	0.512113	1	0.1		0.328687	1		66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		39	0	0.564763	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.15849	0.853313	[0.11,6.50]	0.675593	1	0.1		0.3762	1		109	0	1.57844	0	[0.00,0.00]	1	1	0.1		1	1		79	1	1.14401	0.865008	[0.11,6.59]	0.681099	1	0.1		0.377004	1		262	2	3.79405	0.463942	[0.11,2.03]	0.233945	1	0.1		0.153518	1		71	0	1.02816	0	[0.00,0.00]	1	1	0.1		1	1		
18	16	66	2	0.849558	2.59598	[0.58,11.67]	0.158258	1	0.1		0.951252	1		69	1	0.888174	1.13627	[0.15,8.73]	0.379797	1	0.1		0.778515	1		209	8	2.69027	5.10448	[1.89,13.76]	0.00176521	1	0.1		0.999646	1		111	6	1.4288	6.41143	[2.29,17.99]	0.0014706	1	0.1		0.999781	1		66	2	0.849558	2.59598	[0.58,11.67]	0.158258	1	0.1		0.951252	1		39	2	0.502011	4.59459	[1.01,20.95]	0.0752344	1	0.1		0.987943	1		80	1	1.02977	0.968776	[0.13,7.43]	0.724661	1	0.1		0.382029	1		109	1	1.40306	0.690741	[0.09,5.28]	0.583709	1	0.1		0.355567	1		79	0	1.01689	0	[0.00,0.00]	1	1	0.1		1	1		262	4	3.37249	1.25194	[0.40,3.91]	0.522889	1	0.1		0.454172	1		71	1	0.913918	1.1019	[0.14,8.46]	0.380879	1	0.1		0.768798	1		
19	13	66	1	0.690265	1.49359	[0.19,11.66]	0.36107	1	0.1		0.851335	1		69	0	0.721641	0	[0.00,0.00]	1	1	0.1		1	1		209	2	2.18584	0.898551	[0.20,4.08]	0.622374	1	0.1		0.292463	1		111	0	1.1609	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.690265	1.49359	[0.19,11.66]	0.36107	1	0.1		0.851335	1		39	0	0.407884	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.836685	0	[0.00,0.00]	1	1	0.1		1	1		109	0	1.13998	0	[0.00,0.00]	1	1	0.1		1	1		79	2	0.826227	2.72255	[0.59,12.50]	0.153439	1	0.1		0.955498	1		262	5	2.74014	2.36625	[0.77,7.29]	0.125585	1	0.1		0.917344	1		71	1	0.742558	1.38095	[0.18,10.77]	0.368991	1	0.1		0.832728	1		
20	15	66	0	0.79646	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.832663	0	[0.00,0.00]	1	1	0.1		1	1		209	2	2.52212	0.758826	[0.17,3.39]	0.525357	1	0.1		0.272292	1		111	2	1.3395	1.57939	[0.35,7.09]	0.493607	1	0.1		0.612882	1		66	0	0.79646	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.470636	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.965406	0	[0.00,0.00]	1	1	0.1		1	1		109	1	1.31537	0.740741	[0.10,5.69]	0.615853	1	0.1		0.365488	1		79	0	0.953339	0	[0.00,0.00]	1	1	0.1		1	1		262	1	3.16171	0.264641	[0.03,2.02]	0.142098	1	0.1		0.114038	1		71	2	0.856798	2.58417	[0.57,11.68]	0.160089	1	0.1		0.950472	1		
