C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
11	17	26	0	0.355591	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.60177	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.396621	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.177796	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.355591	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0273532	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.287208	0	[0.00,0.00]	1	1	0.1		1	1		38	1	0.51971	2.00845	[0.26,15.55]	0.319381	1	0.1		0.90722	1		44	0	0.60177	0	[0.00,0.00]	1	1	0.1		1	1		103	0	1.40869	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.150442	0	[0.00,0.00]	1	1	0.1		1	1		
12	18	26	0	0.376508	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.637168	1.61696	[0.21,12.43]	0.348652	1	0.1		0.868988	1		29	0	0.419952	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.188254	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.376508	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0289622	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.304103	3.54412	[0.45,27.94]	0.230345	1	0.1		0.964646	1		38	0	0.550282	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.637168	1.61696	[0.21,12.43]	0.348652	1	0.1		0.868988	1		103	2	1.49155	1.39109	[0.32,6.14]	0.473822	1	0.1		0.609487	1		11	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		
13	18	26	1	0.376508	2.82353	[0.36,22.05]	0.265865	1	0.1		0.947571	1		44	0	0.637168	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.419952	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.188254	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.376508	2.82353	[0.36,22.05]	0.265865	1	0.1		0.947571	1		2	0	0.0289622	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.304103	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.550282	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.637168	0	[0.00,0.00]	1	1	0.1		1	1		103	0	1.49155	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		
14	19	26	0	0.397426	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.672566	1.52584	[0.20,11.69]	0.355103	1	0.1		0.85675	1		29	0	0.443282	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.198713	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.397426	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0305712	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.320998	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.580853	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.672566	1.52584	[0.20,11.69]	0.355103	1	0.1		0.85675	1		103	2	1.57442	1.3081	[0.30,5.74]	0.463065	1	0.1		0.605128	1		11	0	0.168142	0	[0.00,0.00]	1	1	0.1		1	1		
15	16	26	1	0.334674	3.20533	[0.41,25.22]	0.246262	1	0.1		0.957816	1		44	1	0.566372	1.83566	[0.24,14.22]	0.332842	1	0.1		0.892622	1		29	0	0.37329	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.167337	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.334674	3.20533	[0.41,25.22]	0.246262	1	0.1		0.957816	1		2	0	0.0257442	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.270314	0	[0.00,0.00]	1	1	0.1		1	1		38	2	0.489139	4.72619	[1.04,21.57]	0.0722153	1	0.1		0.988782	1		44	0	0.566372	0	[0.00,0.00]	1	1	0.1		1	1		103	2	1.32582	1.59264	[0.36,7.11]	0.247199	1	0.1		0.85943	1		11	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		
16	22	26	0	0.460177	0	[0.00,0.00]	1	1	0.1		1	1		44	2	0.778761	2.80714	[0.64,12.40]	0.141428	1	0.1		0.960165	1		29	0	0.513274	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.230088	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.460177	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0353982	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.371681	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.672566	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.778761	0	[0.00,0.00]	1	1	0.1		1	1		103	0	1.82301	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.19469	0	[0.00,0.00]	1	1	0.1		1	1		
17	18	26	1	0.376508	2.82353	[0.36,22.05]	0.265865	1	0.1		0.947571	1		44	1	0.637168	1.61696	[0.21,12.43]	0.348652	1	0.1		0.868988	1		29	1	0.419952	2.51471	[0.32,19.56]	0.284278	1	0.1		0.936157	1		13	0	0.188254	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.376508	2.82353	[0.36,22.05]	0.265865	1	0.1		0.947571	1		2	0	0.0289622	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.304103	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.550282	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.637168	1.61696	[0.21,12.43]	0.348652	1	0.1		0.868988	1		103	3	1.49155	2.25	[0.64,7.90]	0.127081	1	0.1		0.944982	1		11	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		
18	16	26	1	0.334674	3.20533	[0.41,25.22]	0.246262	1	0.1		0.957816	1		44	1	0.566372	1.83566	[0.24,14.22]	0.332842	1	0.1		0.892622	1		29	0	0.37329	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.167337	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.334674	3.20533	[0.41,25.22]	0.246262	1	0.1		0.957816	1		2	0	0.0257442	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.270314	0	[0.00,0.00]	1	1	0.1		1	1		38	1	0.489139	2.14414	[0.28,16.66]	0.30994	1	0.1		0.916566	1		44	0	0.566372	0	[0.00,0.00]	1	1	0.1		1	1		103	0	1.32582	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		
19	13	26	1	0.271923	4.01667	[0.50,32.09]	0.212812	1	0.1		0.971506	1		44	0	0.460177	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.303298	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.135961	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.271923	4.01667	[0.50,32.09]	0.212812	1	0.1		0.971506	1		2	0	0.0209171	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.21963	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.397426	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.460177	2.30039	[0.29,18.10]	0.300928	1	0.1		0.925407	1		103	1	1.07723	0.921569	[0.12,7.16]	0.706348	1	0.1		0.383381	1		11	0	0.115044	0	[0.00,0.00]	1	1	0.1		1	1		
20	15	26	0	0.313757	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.530973	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.34996	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.156879	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.313757	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0241352	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.253419	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.458568	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.530973	0	[0.00,0.00]	1	1	0.1		1	1		103	2	1.24296	1.71668	[0.38,7.71]	0.235683	1	0.1		0.878814	1		11	0	0.132743	0	[0.00,0.00]	1	1	0.1		1	1		
