53616
273
161
320
321
8874
523
526
8927
8618
8573
57524
8476
8506
26047
10815
10814
1457
1460
1495
1496
1499
1500
23191
23312
80331
1759
1808
56896
29924
58513
28964
6453
3736
3737
8514
8825
64130
23263
4355
8775
63908
4842
9722
4905
9253
5058
27445
8500
8499
8541
5534
5864
10928
22999
22895
23513
56904
246213
6616
9892
6801
6804
6812
134957
9515
9900
6853
6854
8224
8867
6855
6857
6844
7415
143187
10490
8936
