#flatfile
1	Active_zone_proteins	8927
1	Active_zone_proteins	8573
1	Active_zone_proteins	27445
1	Active_zone_proteins	8499
1	Active_zone_proteins	22999
1	Active_zone_proteins	26059
1	Active_zone_proteins	8497
1	Active_zone_proteins	8495
2	Adhesion_and_cell_surface_molecules	8506
2	Adhesion_and_cell_surface_molecules	1496
2	Adhesion_and_cell_surface_molecules	1499
2	Adhesion_and_cell_surface_molecules	1500
2	Adhesion_and_cell_surface_molecules	57863
2	Adhesion_and_cell_surface_molecules	961
2	Adhesion_and_cell_surface_molecules	1501
2	Adhesion_and_cell_surface_molecules	2596
2	Adhesion_and_cell_surface_molecules	2823
2	Adhesion_and_cell_surface_molecules	2824
2	Adhesion_and_cell_surface_molecules	3208
2	Adhesion_and_cell_surface_molecules	3241
2	Adhesion_and_cell_surface_molecules	4684
2	Adhesion_and_cell_surface_molecules	27020
2	Adhesion_and_cell_surface_molecules	92840
2	Adhesion_and_cell_surface_molecules	140885
2	Adhesion_and_cell_surface_molecules	10326
2	Adhesion_and_cell_surface_molecules	55423
2	Adhesion_and_cell_surface_molecules	7070
3	Centrosome	80184
4	Channels_transporter_and_receptors	348980
4	Channels_transporter_and_receptors	476
4	Channels_transporter_and_receptors	478
4	Channels_transporter_and_receptors	481
4	Channels_transporter_and_receptors	490
4	Channels_transporter_and_receptors	491
4	Channels_transporter_and_receptors	781
4	Channels_transporter_and_receptors	784
4	Channels_transporter_and_receptors	1185
4	Channels_transporter_and_receptors	3778
4	Channels_transporter_and_receptors	57468
4	Channels_transporter_and_receptors	6506
4	Channels_transporter_and_receptors	6507
4	Channels_transporter_and_receptors	6529
4	Channels_transporter_and_receptors	6543
4	Channels_transporter_and_receptors	6548
4	Channels_transporter_and_receptors	51311
5	Chaperones	9093
5	Chaperones	55466
5	Chaperones	55735
5	Chaperones	3312
5	Chaperones	5034
5	Chaperones	10131
6	Cytoskeletal_and_associated_proteins	58
6	Cytoskeletal_and_associated_proteins	60
6	Cytoskeletal_and_associated_proteins	87
6	Cytoskeletal_and_associated_proteins	10097
6	Cytoskeletal_and_associated_proteins	287
6	Cytoskeletal_and_associated_proteins	146754
6	Cytoskeletal_and_associated_proteins	1778
6	Cytoskeletal_and_associated_proteins	8655
6	Cytoskeletal_and_associated_proteins	64423
6	Cytoskeletal_and_associated_proteins	27130
6	Cytoskeletal_and_associated_proteins	3796
6	Cytoskeletal_and_associated_proteins	4628
6	Cytoskeletal_and_associated_proteins	4627
6	Cytoskeletal_and_associated_proteins	5339
6	Cytoskeletal_and_associated_proteins	6101
6	Cytoskeletal_and_associated_proteins	55964
6	Cytoskeletal_and_associated_proteins	2812
6	Cytoskeletal_and_associated_proteins	5413
6	Cytoskeletal_and_associated_proteins	989
6	Cytoskeletal_and_associated_proteins	23176
6	Cytoskeletal_and_associated_proteins	10801
6	Cytoskeletal_and_associated_proteins	6645
6	Cytoskeletal_and_associated_proteins	80309
6	Cytoskeletal_and_associated_proteins	6709
6	Cytoskeletal_and_associated_proteins	6710
6	Cytoskeletal_and_associated_proteins	6711
6	Cytoskeletal_and_associated_proteins	30968
6	Cytoskeletal_and_associated_proteins	7846
6	Cytoskeletal_and_associated_proteins	7277
6	Cytoskeletal_and_associated_proteins	203068
6	Cytoskeletal_and_associated_proteins	10381
6	Cytoskeletal_and_associated_proteins	10382
6	Cytoskeletal_and_associated_proteins	7402
7	Endocytosis-related_proteins	161
7	Endocytosis-related_proteins	56904
7	Endocytosis-related_proteins	160
7	Endocytosis-related_proteins	163
7	Endocytosis-related_proteins	1173
7	Endocytosis-related_proteins	1175
7	Endocytosis-related_proteins	1213
7	Endocytosis-related_proteins	10211
7	Endocytosis-related_proteins	2319
7	Endocytosis-related_proteins	5799
8	ER/Golgi	55738
8	ER/Golgi	488
8	ER/Golgi	821
8	ER/Golgi	2081
8	ER/Golgi	6252
8	ER/Golgi	57142
8	ER/Golgi	56255
8	ER/Golgi	27095
9	Extracellular	338
9	Extracellular	83872
9	Extracellular	6487
10	Hypothetical_an_uncharacterized_proteins	26090
10	Hypothetical_an_uncharacterized_proteins	79135
10	Hypothetical_an_uncharacterized_proteins	90580
10	Hypothetical_an_uncharacterized_proteins	221545
10	Hypothetical_an_uncharacterized_proteins	51286
10	Hypothetical_an_uncharacterized_proteins	26355
10	Hypothetical_an_uncharacterized_proteins	8603
10	Hypothetical_an_uncharacterized_proteins	9922
10	Hypothetical_an_uncharacterized_proteins	22832
10	Hypothetical_an_uncharacterized_proteins	23325
10	Hypothetical_an_uncharacterized_proteins	136332
10	Hypothetical_an_uncharacterized_proteins	10234
10	Hypothetical_an_uncharacterized_proteins	9884
10	Hypothetical_an_uncharacterized_proteins	474170
10	Hypothetical_an_uncharacterized_proteins	374819
10	Hypothetical_an_uncharacterized_proteins	114659
10	Hypothetical_an_uncharacterized_proteins	54940
10	Hypothetical_an_uncharacterized_proteins	112476
10	Hypothetical_an_uncharacterized_proteins	51495
10	Hypothetical_an_uncharacterized_proteins	79641
10	Hypothetical_an_uncharacterized_proteins	79634
10	Hypothetical_an_uncharacterized_proteins	84193
10	Hypothetical_an_uncharacterized_proteins	55754
10	Hypothetical_an_uncharacterized_proteins	84000
10	Hypothetical_an_uncharacterized_proteins	100528016
10	Hypothetical_an_uncharacterized_proteins	80342
10	Hypothetical_an_uncharacterized_proteins	57590
10	Hypothetical_an_uncharacterized_proteins	57728
11	Metabolic_enzymes	501
11	Metabolic_enzymes	51011
11	Metabolic_enzymes	151313
11	Metabolic_enzymes	2752
11	Metabolic_enzymes	2821
11	Metabolic_enzymes	51056
11	Metabolic_enzymes	9060
11	Metabolic_enzymes	5213
11	Metabolic_enzymes	5214
12	mitochondria	18
12	mitochondria	22
12	mitochondria	28976
12	mitochondria	37
12	mitochondria	50
12	mitochondria	23597
12	mitochondria	23305
12	mitochondria	55750
12	mitochondria	55326
12	mitochondria	5832
12	mitochondria	219
12	mitochondria	55210
12	mitochondria	83858
12	mitochondria	219293
12	mitochondria	506
12	mitochondria	509
12	mitochondria	513
12	mitochondria	515
12	mitochondria	10476
12	mitochondria	521
12	mitochondria	522
12	mitochondria	539
12	mitochondria	93974
12	mitochondria	549
12	mitochondria	617
12	mitochondria	622
12	mitochondria	670
12	mitochondria	708
12	mitochondria	8209
12	mitochondria	54927
12	mitochondria	55847
