#flatfile
GO:0014069	postsynaptic_density	1000
GO:0014069	postsynaptic_density	10006
GO:0014069	postsynaptic_density	10097
GO:0014069	postsynaptic_density	102
GO:0014069	postsynaptic_density	1020
GO:0014069	postsynaptic_density	10369
GO:0014069	postsynaptic_density	10458
GO:0014069	postsynaptic_density	10486
GO:0014069	postsynaptic_density	10611
GO:0014069	postsynaptic_density	10636
GO:0014069	postsynaptic_density	11178
GO:0014069	postsynaptic_density	1128
GO:0014069	postsynaptic_density	11346
GO:0014069	postsynaptic_density	116443
GO:0014069	postsynaptic_density	119
GO:0014069	postsynaptic_density	120
GO:0014069	postsynaptic_density	1266
GO:0014069	postsynaptic_density	1410
GO:0014069	postsynaptic_density	1496
GO:0014069	postsynaptic_density	1600
GO:0014069	postsynaptic_density	1739
GO:0014069	postsynaptic_density	1740
GO:0014069	postsynaptic_density	1741
GO:0014069	postsynaptic_density	1785
GO:0014069	postsynaptic_density	1821
GO:0014069	postsynaptic_density	1855
GO:0014069	postsynaptic_density	200933
GO:0014069	postsynaptic_density	2035
GO:0014069	postsynaptic_density	2039
GO:0014069	postsynaptic_density	2043
GO:0014069	postsynaptic_density	2059
GO:0014069	postsynaptic_density	2185
GO:0014069	postsynaptic_density	22849
GO:0014069	postsynaptic_density	22866
GO:0014069	postsynaptic_density	22871
GO:0014069	postsynaptic_density	22883
GO:0014069	postsynaptic_density	22941
GO:0014069	postsynaptic_density	23136
GO:0014069	postsynaptic_density	23208
GO:0014069	postsynaptic_density	23237
GO:0014069	postsynaptic_density	2332
GO:0014069	postsynaptic_density	23362
GO:0014069	postsynaptic_density	23380
GO:0014069	postsynaptic_density	23513
GO:0014069	postsynaptic_density	23542
GO:0014069	postsynaptic_density	23623
GO:0014069	postsynaptic_density	2534
GO:0014069	postsynaptic_density	2596
GO:0014069	postsynaptic_density	26012
GO:0014069	postsynaptic_density	26037
GO:0014069	postsynaptic_density	26052
GO:0014069	postsynaptic_density	27020
GO:0014069	postsynaptic_density	27445
GO:0014069	postsynaptic_density	2785
GO:0014069	postsynaptic_density	2890
GO:0014069	postsynaptic_density	2898
GO:0014069	postsynaptic_density	28988
GO:0014069	postsynaptic_density	2901
GO:0014069	postsynaptic_density	2902
GO:0014069	postsynaptic_density	2903
GO:0014069	postsynaptic_density	2904
GO:0014069	postsynaptic_density	2905
GO:0014069	postsynaptic_density	2911
GO:0014069	postsynaptic_density	2913
GO:0014069	postsynaptic_density	2915
GO:0014069	postsynaptic_density	3708
GO:0014069	postsynaptic_density	375
GO:0014069	postsynaptic_density	400745
GO:0014069	postsynaptic_density	4038
GO:0014069	postsynaptic_density	4067
GO:0014069	postsynaptic_density	408
GO:0014069	postsynaptic_density	4131
GO:0014069	postsynaptic_density	4133
GO:0014069	postsynaptic_density	4134
GO:0014069	postsynaptic_density	4218
GO:0014069	postsynaptic_density	4355
GO:0014069	postsynaptic_density	4744
GO:0014069	postsynaptic_density	476
GO:0014069	postsynaptic_density	4900
GO:0014069	postsynaptic_density	4905
GO:0014069	postsynaptic_density	4915
GO:0014069	postsynaptic_density	50488
GO:0014069	postsynaptic_density	5064
GO:0014069	postsynaptic_density	50944
GO:0014069	postsynaptic_density	51104
GO:0014069	postsynaptic_density	5142
GO:0014069	postsynaptic_density	5170
GO:0014069	postsynaptic_density	5332
GO:0014069	postsynaptic_density	53335
GO:0014069	postsynaptic_density	55327
GO:0014069	postsynaptic_density	55450
GO:0014069	postsynaptic_density	55607
GO:0014069	postsynaptic_density	55737
GO:0014069	postsynaptic_density	55738
GO:0014069	postsynaptic_density	5582
GO:0014069	postsynaptic_density	5621
GO:0014069	postsynaptic_density	5662
GO:0014069	postsynaptic_density	56899
GO:0014069	postsynaptic_density	57120
GO:0014069	postsynaptic_density	57142
GO:0014069	postsynaptic_density	575
GO:0014069	postsynaptic_density	57502
GO:0014069	postsynaptic_density	57554
GO:0014069	postsynaptic_density	57622
GO:0014069	postsynaptic_density	57679
GO:0014069	postsynaptic_density	5802
GO:0014069	postsynaptic_density	58512
GO:0014069	postsynaptic_density	613
GO:0014069	postsynaptic_density	64130
GO:0014069	postsynaptic_density	664
GO:0014069	postsynaptic_density	6654
GO:0014069	postsynaptic_density	6711
GO:0014069	postsynaptic_density	6714
GO:0014069	postsynaptic_density	6801
GO:0014069	postsynaptic_density	6804
GO:0014069	postsynaptic_density	6853
GO:0014069	postsynaptic_density	7074
GO:0014069	postsynaptic_density	775
GO:0014069	postsynaptic_density	801
GO:0014069	postsynaptic_density	80725
GO:0014069	postsynaptic_density	808
GO:0014069	postsynaptic_density	815
GO:0014069	postsynaptic_density	818
GO:0014069	postsynaptic_density	81831
GO:0014069	postsynaptic_density	81832
GO:0014069	postsynaptic_density	8224
GO:0014069	postsynaptic_density	8440
GO:0014069	postsynaptic_density	8502
GO:0014069	postsynaptic_density	8514
GO:0014069	postsynaptic_density	85358
GO:0014069	postsynaptic_density	85461
GO:0014069	postsynaptic_density	8777
GO:0014069	postsynaptic_density	8825
GO:0014069	postsynaptic_density	8831
GO:0014069	postsynaptic_density	8851
GO:0014069	postsynaptic_density	8898
GO:0014069	postsynaptic_density	8927
GO:0014069	postsynaptic_density	8997
GO:0014069	postsynaptic_density	9026
GO:0014069	postsynaptic_density	9101
GO:0014069	postsynaptic_density	9162
GO:0014069	postsynaptic_density	9181
GO:0014069	postsynaptic_density	9201
GO:0014069	postsynaptic_density	9228
GO:0014069	postsynaptic_density	9229
GO:0014069	postsynaptic_density	9231
GO:0014069	postsynaptic_density	9454
GO:0014069	postsynaptic_density	9455
GO:0014069	postsynaptic_density	9456
GO:0014069	postsynaptic_density	9463
GO:0014069	postsynaptic_density	9478
GO:0014069	postsynaptic_density	9743
GO:0014069	postsynaptic_density	9746
GO:0014069	postsynaptic_density	9762
GO:0014069	postsynaptic_density	9829
GO:0014069	postsynaptic_density	9863
GO:0033267	axon_part	10228
GO:0033267	axon_part	10239
GO:0033267	axon_part	10382
GO:0033267	axon_part	10439
GO:0033267	axon_part	10479
GO:0033267	axon_part	10497
GO:0033267	axon_part	10814
GO:0033267	axon_part	10815
GO:0033267	axon_part	10947
GO:0033267	axon_part	1174
GO:0033267	axon_part	1176
GO:0033267	axon_part	120892
GO:0033267	axon_part	1605
GO:0033267	axon_part	1739
GO:0033267	axon_part	1740
GO:0033267	axon_part	1759
GO:0033267	axon_part	2043
GO:0033267	axon_part	22848
GO:0033267	axon_part	2288
GO:0033267	axon_part	22906
GO:0033267	axon_part	22933
GO:0033267	axon_part	23011
GO:0033267	axon_part	23025
GO:0033267	axon_part	23095
GO:0033267	axon_part	23114
GO:0033267	axon_part	23136
GO:0033267	axon_part	23191
GO:0033267	axon_part	23208
GO:0033267	axon_part	23242
GO:0033267	axon_part	23303
GO:0033267	axon_part	24137
GO:0033267	axon_part	26047
GO:0033267	axon_part	26985
GO:0033267	axon_part	274
GO:0033267	axon_part	2823
GO:0033267	axon_part	282991
GO:0033267	axon_part	286
GO:0033267	axon_part	288
GO:0033267	axon_part	2890
GO:0033267	axon_part	2898
GO:0033267	axon_part	2899
GO:0033267	axon_part	2901
GO:0033267	axon_part	2902
GO:0033267	axon_part	322
GO:0033267	axon_part	3315
GO:0033267	axon_part	351
GO:0033267	axon_part	3611
GO:0033267	axon_part	3736
GO:0033267	axon_part	3737
GO:0033267	axon_part	3746
GO:0033267	axon_part	3747
GO:0033267	axon_part	3785
GO:0033267	axon_part	3786
GO:0033267	axon_part	3799
GO:0033267	axon_part	3897
GO:0033267	axon_part	4099
GO:0033267	axon_part	4137
GO:0033267	axon_part	4155
GO:0033267	axon_part	4642
GO:0033267	axon_part	4747
GO:0033267	axon_part	4897
GO:0033267	axon_part	4915
GO:0033267	axon_part	4976
GO:0033267	axon_part	4983
GO:0033267	axon_part	5048
GO:0033267	axon_part	5217
GO:0033267	axon_part	5413
GO:0033267	axon_part	547
GO:0033267	axon_part	55638
GO:0033267	axon_part	5590
GO:0033267	axon_part	56288
GO:0033267	axon_part	57471
GO:0033267	axon_part	57698
GO:0033267	axon_part	57731
GO:0033267	axon_part	5799
GO:0033267	axon_part	5864
GO:0033267	axon_part	5868
GO:0033267	axon_part	5905
GO:0033267	axon_part	6092
GO:0033267	axon_part	6323
GO:0033267	axon_part	6324
GO:0033267	axon_part	6326
GO:0033267	axon_part	6334
GO:0033267	axon_part	645
GO:0033267	axon_part	6506
GO:0033267	axon_part	65078
GO:0033267	axon_part	6622
GO:0033267	axon_part	6647
GO:0033267	axon_part	667
GO:0033267	axon_part	6683
GO:0033267	axon_part	6687
GO:0033267	axon_part	6711
GO:0033267	axon_part	6812
GO:0033267	axon_part	6843
GO:0033267	axon_part	6853
GO:0033267	axon_part	6855
GO:0033267	axon_part	6857
GO:0033267	axon_part	6900
GO:0033267	axon_part	7070
GO:0033267	axon_part	7074
GO:0033267	axon_part	7345
GO:0033267	axon_part	747
GO:0033267	axon_part	7879
GO:0033267	axon_part	7881
GO:0033267	axon_part	790
GO:0033267	axon_part	793
GO:0033267	axon_part	794
GO:0033267	axon_part	80128
GO:0033267	axon_part	80331
GO:0033267	axon_part	8120
GO:0033267	axon_part	81565
GO:0033267	axon_part	8411
GO:0033267	axon_part	8506
GO:0033267	axon_part	8514
GO:0033267	axon_part	8546
GO:0033267	axon_part	8775
GO:0033267	axon_part	8867
GO:0033267	axon_part	8943
GO:0033267	axon_part	89796
GO:0033267	axon_part	9001
GO:0033267	axon_part	9066
GO:0033267	axon_part	9145
GO:0033267	axon_part	9371
GO:0033267	axon_part	9479
GO:0033267	axon_part	9900
GO:0043197	dendritic_spine	10160
GO:0043197	dendritic_spine	10458
GO:0043197	dendritic_spine	10564
GO:0043197	dendritic_spine	10636
GO:0043197	dendritic_spine	10755
GO:0043197	dendritic_spine	11178
GO:0043197	dendritic_spine	11346
GO:0043197	dendritic_spine	1266
GO:0043197	dendritic_spine	1312
GO:0043197	dendritic_spine	1410
GO:0043197	dendritic_spine	1500
GO:0043197	dendritic_spine	1855
GO:0043197	dendritic_spine	2017
GO:0043197	dendritic_spine	2043
GO:0043197	dendritic_spine	2185
GO:0043197	dendritic_spine	22871
GO:0043197	dendritic_spine	22941
GO:0043197	dendritic_spine	23109
GO:0043197	dendritic_spine	23191
GO:0043197	dendritic_spine	23208
GO:0043197	dendritic_spine	23237
GO:0043197	dendritic_spine	2332
GO:0043197	dendritic_spine	23380
GO:0043197	dendritic_spine	2521
GO:0043197	dendritic_spine	25843
GO:0043197	dendritic_spine	26037
GO:0043197	dendritic_spine	26052
GO:0043197	dendritic_spine	26232
GO:0043197	dendritic_spine	2823
GO:0043197	dendritic_spine	2890
GO:0043197	dendritic_spine	2891
GO:0043197	dendritic_spine	2893
GO:0043197	dendritic_spine	2895
GO:0043197	dendritic_spine	2902
GO:0043197	dendritic_spine	2913
GO:0043197	dendritic_spine	29888
GO:0043197	dendritic_spine	3208
GO:0043197	dendritic_spine	322
GO:0043197	dendritic_spine	351
GO:0043197	dendritic_spine	3688
GO:0043197	dendritic_spine	3706
GO:0043197	dendritic_spine	3751
GO:0043197	dendritic_spine	378
GO:0043197	dendritic_spine	3781
GO:0043197	dendritic_spine	387
GO:0043197	dendritic_spine	3908
GO:0043197	dendritic_spine	392862
GO:0043197	dendritic_spine	40
GO:0043197	dendritic_spine	408
GO:0043197	dendritic_spine	4131
GO:0043197	dendritic_spine	4218
GO:0043197	dendritic_spine	4355
GO:0043197	dendritic_spine	4734
GO:0043197	dendritic_spine	477
GO:0043197	dendritic_spine	478
GO:0043197	dendritic_spine	4842
GO:0043197	dendritic_spine	490
GO:0043197	dendritic_spine	4900
GO:0043197	dendritic_spine	4983
GO:0043197	dendritic_spine	5064
