#flatfile
1	Immune_and_neuronal.neurotrophic_pathways	2260
1	Immune_and_neuronal.neurotrophic_pathways	4853
1	Immune_and_neuronal.neurotrophic_pathways	655
1	Immune_and_neuronal.neurotrophic_pathways	4851
1	Immune_and_neuronal.neurotrophic_pathways	4854
1	Immune_and_neuronal.neurotrophic_pathways	5159
1	Immune_and_neuronal.neurotrophic_pathways	197
1	Immune_and_neuronal.neurotrophic_pathways	49861
1	Immune_and_neuronal.neurotrophic_pathways	4803
1	Immune_and_neuronal.neurotrophic_pathways	9370
1	Immune_and_neuronal.neurotrophic_pathways	339
1	Immune_and_neuronal.neurotrophic_pathways	245972
1	Immune_and_neuronal.neurotrophic_pathways	779
1	Immune_and_neuronal.neurotrophic_pathways	843
1	Immune_and_neuronal.neurotrophic_pathways	919
1	Immune_and_neuronal.neurotrophic_pathways	917
1	Immune_and_neuronal.neurotrophic_pathways	26253
1	Immune_and_neuronal.neurotrophic_pathways	1378
1	Immune_and_neuronal.neurotrophic_pathways	26291
1	Immune_and_neuronal.neurotrophic_pathways	2668
1	Immune_and_neuronal.neurotrophic_pathways	80201
1	Immune_and_neuronal.neurotrophic_pathways	3112
1	Immune_and_neuronal.neurotrophic_pathways	9173
1	Immune_and_neuronal.neurotrophic_pathways	3569
1	Immune_and_neuronal.neurotrophic_pathways	83729
1	Immune_and_neuronal.neurotrophic_pathways	3645
1	Immune_and_neuronal.neurotrophic_pathways	11184
1	Immune_and_neuronal.neurotrophic_pathways	9437
1	Immune_and_neuronal.neurotrophic_pathways	4855
1	Immune_and_neuronal.neurotrophic_pathways	4914
1	Immune_and_neuronal.neurotrophic_pathways	5241
1	Immune_and_neuronal.neurotrophic_pathways	26279
1	Immune_and_neuronal.neurotrophic_pathways	64600
1	Immune_and_neuronal.neurotrophic_pathways	123745
1	Immune_and_neuronal.neurotrophic_pathways	6514
1	Immune_and_neuronal.neurotrophic_pathways	6932
1	Immune_and_neuronal.neurotrophic_pathways	7097
1	Immune_and_neuronal.neurotrophic_pathways	54106
1	Immune_and_neuronal.neurotrophic_pathways	351
1	Immune_and_neuronal.neurotrophic_pathways	1131
1	Immune_and_neuronal.neurotrophic_pathways	5595
1	Immune_and_neuronal.neurotrophic_pathways	6833
1	Immune_and_neuronal.neurotrophic_pathways	108
1	Immune_and_neuronal.neurotrophic_pathways	9114
1	Immune_and_neuronal.neurotrophic_pathways	528
1	Immune_and_neuronal.neurotrophic_pathways	51606
1	Immune_and_neuronal.neurotrophic_pathways	9530
1	Immune_and_neuronal.neurotrophic_pathways	10458
1	Immune_and_neuronal.neurotrophic_pathways	776
1	Immune_and_neuronal.neurotrophic_pathways	816
1	Immune_and_neuronal.neurotrophic_pathways	818
1	Immune_and_neuronal.neurotrophic_pathways	2114
1	Immune_and_neuronal.neurotrophic_pathways	2257
1	Immune_and_neuronal.neurotrophic_pathways	2259
1	Immune_and_neuronal.neurotrophic_pathways	56776
1	Immune_and_neuronal.neurotrophic_pathways	3313
1	Immune_and_neuronal.neurotrophic_pathways	3708
1	Immune_and_neuronal.neurotrophic_pathways	6416
1	Immune_and_neuronal.neurotrophic_pathways	5594
1	Immune_and_neuronal.neurotrophic_pathways	5602
1	Immune_and_neuronal.neurotrophic_pathways	5603
1	Immune_and_neuronal.neurotrophic_pathways	5601
1	Immune_and_neuronal.neurotrophic_pathways	5058
1	Immune_and_neuronal.neurotrophic_pathways	5122
1	Immune_and_neuronal.neurotrophic_pathways	5126
1	Immune_and_neuronal.neurotrophic_pathways	5295
1	Immune_and_neuronal.neurotrophic_pathways	23236
1	Immune_and_neuronal.neurotrophic_pathways	5530
1	Immune_and_neuronal.neurotrophic_pathways	5581
1	Immune_and_neuronal.neurotrophic_pathways	5590
1	Immune_and_neuronal.neurotrophic_pathways	5791
1	Immune_and_neuronal.neurotrophic_pathways	5899
1	Immune_and_neuronal.neurotrophic_pathways	23179
1	Immune_and_neuronal.neurotrophic_pathways	53358
1	Immune_and_neuronal.neurotrophic_pathways	7074
1	Immune_and_neuronal.neurotrophic_pathways	7301
1	Immune_and_neuronal.neurotrophic_pathways	7533
1	Immune_and_neuronal.neurotrophic_pathways	320
1	Immune_and_neuronal.neurotrophic_pathways	9201
1	Immune_and_neuronal.neurotrophic_pathways	2775
1	Immune_and_neuronal.neurotrophic_pathways	10014
1	Immune_and_neuronal.neurotrophic_pathways	3479
1	Immune_and_neuronal.neurotrophic_pathways	7532
1	Immune_and_neuronal.neurotrophic_pathways	1636
1	Immune_and_neuronal.neurotrophic_pathways	91
1	Immune_and_neuronal.neurotrophic_pathways	102
1	Immune_and_neuronal.neurotrophic_pathways	207
1	Immune_and_neuronal.neurotrophic_pathways	229
1	Immune_and_neuronal.neurotrophic_pathways	8992
