#flatfile
IPR000008	C2_dom	9066
IPR000008	C2_dom	153090
IPR000008	C2_dom	6857
IPR000008	C2_dom	127833
IPR000008	C2_dom	5582
IPR000008	C2_dom	8831
IPR000008	C2_dom	22895
IPR000008	C2_dom	5578
IPR000008	C2_dom	23025
IPR000008	C2_dom	9829
IPR000008	C2_dom	5581
IPR000008	C2_dom	6453
IPR000008	C2_dom	27445
IPR000008	C2_dom	22999
IPR000008	C2_dom	23236
IPR000008	C2_dom	5579
IPR000008	C2_dom	22841
IPR000008	C2_dom	57699
IPR000008	C2_dom	126567
IPR000008	C2_dom	8437
IPR000008	C2_dom	9699
IPR000008	C2_dom	6861
IPR000008	C2_dom	440279
IPR000008	C2_dom	29
IPR000008	C2_dom	9362
IPR000008	C2_dom	9462
IPR000008	C2_dom	26056
IPR000008	C2_dom	613
IPR000008	C2_dom	3631
IPR000008	C2_dom	140730
IPR000008	C2_dom	9854
IPR000008	C2_dom	9847
IPR000008	C2_dom	54472
IPR000008	C2_dom	54862
IPR000008	C2_dom	27132
IPR000008	C2_dom	131034
IPR000008	C2_dom	84258
IPR000008	C2_dom	50618
IPR000008	C2_dom	57488
IPR000008	C2_dom	4734
IPR000008	C2_dom	726
IPR000008	C2_dom	23327
IPR000008	C2_dom	5290
IPR000008	C2_dom	8448
IPR000008	C2_dom	23208
IPR000008	C2_dom	10497
IPR000008	C2_dom	2580
IPR000008	C2_dom	51196
IPR000008	C2_dom	57520
IPR000008	C2_dom	221184
IPR000008	C2_dom	23072
IPR000008	C2_dom	23020
IPR000008	C2_dom	5333
IPR000008	C2_dom	144402
IPR000008	C2_dom	113026
IPR000008	C2_dom	23286
IPR000008	C2_dom	8938
IPR000008	C2_dom	5332
IPR000008	C2_dom	8895
IPR000008	C2_dom	23007
IPR000008	C2_dom	5335
IPR000008	C2_dom	5289
IPR000008	C2_dom	23228
IPR000008	C2_dom	22821
IPR000008	C2_dom	9651
IPR000008	C2_dom	5286
IPR000008	C2_dom	5580
IPR000008	C2_dom	91683
IPR000008	C2_dom	93664
IPR000008	C2_dom	23344
IPR000008	C2_dom	151835
IPR000008	C2_dom	26509
IPR000008	C2_dom	5585
IPR000008	C2_dom	5922
IPR000008	C2_dom	5588
IPR000008	C2_dom	80223
IPR000008	C2_dom	64926
IPR000008	C2_dom	57096
IPR000008	C2_dom	8904
IPR000008	C2_dom	80014
IPR000008	C2_dom	5586
IPR000008	C2_dom	148281
IPR000008	C2_dom	54843
IPR000008	C2_dom	5321
IPR000008	C2_dom	11059
IPR000008	C2_dom	10156
IPR000008	C2_dom	143425
IPR000008	C2_dom	123745
IPR000008	C2_dom	51760
IPR000008	C2_dom	11231
IPR000008	C2_dom	29941
IPR000008	C2_dom	5921
IPR000008	C2_dom	5291
IPR000008	C2_dom	10973
IPR000008	C2_dom	23322
IPR000008	C2_dom	83737
IPR000008	C2_dom	5334
IPR000008	C2_dom	23371
IPR000008	C2_dom	5336
IPR000008	C2_dom	94121
IPR000008	C2_dom	5294
IPR000008	C2_dom	8291
IPR000008	C2_dom	55784
IPR000008	C2_dom	5728
IPR000008	C2_dom	25966
IPR000008	C2_dom	7145
IPR000008	C2_dom	11060
IPR000008	C2_dom	7405
IPR000008	C2_dom	5331
IPR000008	C2_dom	9783
IPR000008	C2_dom	5288
IPR000008	C2_dom	8821
IPR000008	C2_dom	9381
IPR000008	C2_dom	26005
IPR000008	C2_dom	255189
IPR000008	C2_dom	94120
IPR000008	C2_dom	8447
IPR000008	C2_dom	83851
IPR000008	C2_dom	64759
IPR000008	C2_dom	100137049
IPR000008	C2_dom	57545
IPR000014	PAS	3757
IPR000014	PAS	90134
IPR000014	PAS	5151
IPR000014	PAS	8622
IPR000014	PAS	405
IPR000014	PAS	23416
IPR000014	PAS	10499
IPR000014	PAS	8863
IPR000014	PAS	27133
IPR000014	PAS	131096
IPR000014	PAS	6493
IPR000014	PAS	8202
IPR000014	PAS	5187
IPR000014	PAS	2034
IPR000014	PAS	8864
IPR000073	AB_hydrolase_1	7920
IPR000073	AB_hydrolase_1	57406
IPR000073	AB_hydrolase_1	26090
IPR000073	AB_hydrolase_1	11343
IPR000073	AB_hydrolase_1	84836
IPR000073	AB_hydrolase_1	670
IPR000073	AB_hydrolase_1	51400
IPR000073	AB_hydrolase_1	83451
IPR000073	AB_hydrolase_1	55347
IPR000073	AB_hydrolase_1	2053
IPR000073	AB_hydrolase_1	253152
IPR000073	AB_hydrolase_1	171586
IPR000073	AB_hydrolase_1	3988
IPR000073	AB_hydrolase_1	4232
IPR000073	AB_hydrolase_1	63874
IPR000159	RA_dom	4301
IPR000159	RA_dom	9693
IPR000159	RA_dom	81609
IPR000159	RA_dom	51196
IPR000159	RA_dom	4649
IPR000159	RA_dom	55698
IPR000159	RA_dom	9610
IPR000159	RA_dom	65059
IPR000159	RA_dom	116984
IPR000159	RA_dom	4650
IPR000159	RA_dom	4651
IPR000159	RA_dom	51735
IPR000159	RA_dom	2887
IPR000159	RA_dom	1609
IPR000159	RA_dom	116985
IPR000159	RA_dom	9784
IPR000159	RA_dom	5863
IPR000159	RA_dom	54453
IPR000159	RA_dom	9770
IPR000159	RA_dom	11228
IPR000159	RA_dom	57569
IPR000195	Rab-GTPase-TBC_dom	57465
IPR000195	Rab-GTPase-TBC_dom	23637
IPR000195	Rab-GTPase-TBC_dom	26000
IPR000195	Rab-GTPase-TBC_dom	129049
IPR000195	Rab-GTPase-TBC_dom	79735
IPR000195	Rab-GTPase-TBC_dom	23061
IPR000195	Rab-GTPase-TBC_dom	54885
IPR000195	Rab-GTPase-TBC_dom	115704
