C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
11	73	26	1	1.52695	0.636111	[0.08,4.76]	0.541867	1	0.1		0.337977	1		44	3	2.58407	1.18014	[0.36,3.91]	0.484459	1	0.1		0.488523	1		29	1	1.70314	0.566468	[0.08,4.22]	0.483229	1	0.1		0.313899	1		13	0	0.763475	0	[0.00,0.00]	1	1	0.1		1	1		26	1	1.52695	0.636111	[0.08,4.76]	0.541867	1	0.1		0.337977	1		2	0	0.117458	0	[0.00,0.00]	1	1	0.1		1	1		21	0	1.23331	0	[0.00,0.00]	1	1	0.1		1	1		38	0	2.2317	0	[0.00,0.00]	1	1	0.1		1	1		44	3	2.58407	1.18014	[0.36,3.91]	0.484459	1	0.1		0.488523	1		103	5	6.04907	0.804322	[0.32,2.04]	0.425682	1	0.1		0.166849	1		11	2	0.646018	3.6338	[0.77,17.13]	0.109998	1	0.1		0.977196	1		
12	83	26	1	1.73612	0.553659	[0.07,4.14]	0.472077	1	0.1		0.309366	1		44	1	2.93805	0.31679	[0.04,2.33]	0.193001	1	0.1		0.147796	1		29	2	1.93644	1.03612	[0.24,4.43]	0.695033	1	0.1		0.283561	1		13	0	0.868061	0	[0.00,0.00]	1	1	0.1		1	1		26	1	1.73612	0.553659	[0.07,4.14]	0.472077	1	0.1		0.309366	1		2	1	0.133548	14.1341	[0.88,228.03]	0.124731	1	0.1		0.995591	1		21	4	1.40225	3.40432	[1.12,10.36]	0.0359784	1	0.1		0.989769	1		38	2	2.53741	0.770919	[0.18,3.26]	0.52761	1	0.1		0.26318	1		44	2	2.93805	0.65726	[0.16,2.76]	0.426063	1	0.1		0.233063	1		103	8	6.87772	1.19579	[0.56,2.55]	0.435261	1	0.1		0.45957	1		11	1	0.734513	1.40244	[0.18,11.09]	0.370037	1	0.1		0.83613	1		
13	65	26	3	1.35961	2.42987	[0.71,8.31]	0.108134	1	0.1		0.957283	1		44	5	2.30088	2.43376	[0.93,6.40]	0.0510697	1	0.1		0.976197	1		29	4	1.51649	3.02426	[1.02,8.96]	0.0453995	1	0.1		0.985025	1		13	0	0.679807	0	[0.00,0.00]	1	1	0.1		1	1		26	3	1.35961	2.42987	[0.71,8.31]	0.108134	1	0.1		0.957283	1		2	0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1		21	1	1.09815	0.904687	[0.12,6.85]	0.698669	1	0.1		0.377995	1		38	1	1.98713	0.481841	[0.07,3.57]	0.398217	1	0.1		0.272389	1		44	5	2.30088	2.43376	[0.93,6.40]	0.0510697	1	0.1		0.976197	1		103	4	5.38616	0.714688	[0.25,2.01]	0.359998	1	0.1		0.164725	1		11	0	0.575221	0	[0.00,0.00]	1	1	0.1		1	1		
14	101	26	3	2.11263	1.48935	[0.44,5.05]	0.308537	1	0.1		0.73778	1		44	4	3.57522	1.13608	[0.40,3.24]	0.493583	1	0.1		0.426376	1		29	4	2.3564	1.84247	[0.63,5.40]	0.208153	1	0.1		0.837353	1		13	3	1.05632	3.46531	[0.94,12.80]	0.0653195	1	0.1		0.983433	1		26	3	2.11263	1.48935	[0.44,5.05]	0.308537	1	0.1		0.73778	1		2	1	0.16251	11.41	[0.71,183.81]	0.149426	1	0.1		0.993458	1		21	1	1.70636	0.561	[0.07,4.22]	0.480268	1	0.1		0.314107	1		38	2	3.08769	0.620651	[0.15,2.62]	0.390249	1	0.1		0.220484	1		44	4	3.57522	1.13608	[0.40,3.24]	0.493583	1	0.1		0.426376	1		103	9	8.36927	1.09066	[0.53,2.23]	0.527752	1	0.1		0.290501	1		11	2	0.893805	2.54321	[0.54,11.93]	0.169841	1	0.1		0.946836	1		
15	61	26	1	1.27595	0.771333	[0.10,5.79]	0.632053	1	0.1		0.365453	1		44	1	2.15929	0.441473	[0.06,3.26]	0.352243	1	0.1		0.247298	1		29	2	1.42317	1.45009	[0.34,6.24]	0.483156	1	0.1		0.604908	1		13	0	0.637973	0	[0.00,0.00]	1	1	0.1		1	1		26	1	1.27595	0.771333	[0.10,5.79]	0.632053	1	0.1		0.365453	1		2	0	0.0981496	0	[0.00,0.00]	1	1	0.1		1	1		21	0	1.03057	0	[0.00,0.00]	1	1	0.1		1	1		38	3	1.86484	1.69507	[0.51,5.67]	0.317016	1	0.1		0.745177	1		44	1	2.15929	0.441473	[0.06,3.26]	0.352243	1	0.1		0.247298	1		103	3	5.05471	0.559655	[0.17,1.82]	0.238312	1	0.1		0.134622	1		11	0	0.539823	0	[0.00,0.00]	1	1	0.1		1	1		
16	54	26	1	1.12953	0.878491	[0.12,6.61]	0.686895	1	0.1		0.375546	1		44	1	1.9115	0.502852	[0.07,3.72]	0.42024	1	0.1		0.283501	1		29	0	1.25986	0	[0.00,0.00]	1	1	0.1		1	1		13	1	0.564763	1.85063	[0.24,14.50]	0.333852	1	0.1		0.893601	1		26	1	1.12953	0.878491	[0.12,6.61]	0.686895	1	0.1		0.375546	1		2	0	0.0868866	0	[0.00,0.00]	1	1	0.1		1	1		21	2	0.912309	2.36842	[0.54,10.44]	0.171571	1	0.1		0.940762	1		38	6	1.65084	4.51953	[1.80,11.32]	0.00390555	1	0.1		0.999126	1		44	2	1.9115	1.05037	[0.25,4.46]	0.418386	1	0.1		0.565148	1		103	4	4.47466	0.880808	[0.31,2.49]	0.531314	1	0.1		0.201059	1		11	0	0.477876	0	[0.00,0.00]	1	1	0.1		1	1		
17	33	26	0	0.690265	0	[0.00,0.00]	1	1	0.1		1	1		44	1	1.16814	0.84811	[0.11,6.35]	0.672447	1	0.1		0.372811	1		29	1	0.769912	1.3192	[0.17,10.00]	0.367687	1	0.1		0.82182	1		13	1	0.345133	3.11979	[0.39,24.72]	0.251963	1	0.1		0.955581	1		26	0	0.690265	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0530973	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.557522	0	[0.00,0.00]	1	1	0.1		1	1		38	0	1.00885	0	[0.00,0.00]	1	1	0.1		1	1		44	2	1.16814	1.79416	[0.42,7.75]	0.219601	1	0.1		0.892048	1		103	2	2.73451	0.7084	[0.17,3.00]	0.475256	1	0.1		0.249997	1		11	0	0.292035	0	[0.00,0.00]	1	1	0.1		1	1		
18	23	26	0	0.481094	0	[0.00,0.00]	1	1	0.1		1	1		44	2	0.814159	2.6712	[0.61,11.77]	0.149569	1	0.1		0.9553	1		29	0	0.536605	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.240547	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.481094	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0370072	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.388576	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.703138	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.814159	1.24419	[0.16,9.45]	0.372499	1	0.1		0.805731	1		103	5	1.90587	3.18027	[1.16,8.75]	0.0269255	1	0.1		0.991181	1		11	0	0.20354	0	[0.00,0.00]	1	1	0.1		1	1		
19	12	26	0	0.251006	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.424779	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.279968	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.251006	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0193081	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.202735	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.366854	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.424779	2.51163	[0.32,19.90]	0.287834	1	0.1		0.935461	1		103	2	0.994368	2.23762	[0.48,10.35]	0.191565	1	0.1		0.929886	1		11	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		
20	26	26	0	0.543846	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.920354	1.09209	[0.14,8.25]	0.378078	1	0.1		0.76607	1		29	0	0.606597	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.271923	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.543846	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.43926	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.794851	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.920354	1.09209	[0.14,8.25]	0.378078	1	0.1		0.76607	1		103	1	2.15447	0.437255	[0.06,3.26]	0.35041	1	0.1		0.247402	1		11	0	0.230088	0	[0.00,0.00]	1	1	0.1		1	1		
21	23	26	6	0.481094	21.1765	[7.56,59.33]	3.47434e-06	0.00235132	0.1	***	1	1		44	5	0.814159	8.41168	[2.97,23.82]	0.00083395	0.355231	0.1		0.999911	1		29	0	0.536605	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.240547	0	[0.00,0.00]	1	1	0.1		1	1		26	6	0.481094	21.1765	[7.56,59.33]	3.47434e-06	0.00235132	0.1	***	1	1		2	0	0.0370072	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.388576	2.72727	[0.35,21.23]	0.271038	1	0.1		0.944424	1		38	3	0.703138	5.07857	[1.44,17.89]	0.0262721	1	0.1		0.995664	1		44	3	0.814159	4.31341	[1.23,15.10]	0.037297	1	0.1		0.992597	1		103	10	1.90587	9.32175	[3.98,21.83]	4.14003e-06	0.00235132	0.1	**	1	1		11	0	0.20354	0	[0.00,0.00]	1	1	0.1		1	1		
22	3	26	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		29	1	0.069992	21.6429	[1.91,245.73]	0.0668704	1	0.1		0.998445	1		13	1	0.0313757	51.1667	[4.34,603.05]	0.0307721	1	0.1		0.999699	1		26	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.00482703	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.0506838	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.0917136	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.248592	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0265487	0	[0.00,0.00]	1	1	0.1		1	1		
23	21	26	1	0.43926	2.394	[0.31,18.54]	0.291556	1	0.1		0.930736	1		44	0	0.743363	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.489944	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.21963	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.43926	2.394	[0.31,18.54]	0.291556	1	0.1		0.930736	1		2	0	0.0337892	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.354787	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.641995	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.743363	1.37093	[0.18,10.45]	0.36538	1	0.1		0.831594	1		103	3	1.74014	1.87	[0.54,6.46]	0.320501	1	0.1		0.750939	1		11	0	0.185841	0	[0.00,0.00]	1	1	0.1		1	1		
24	11	26	0	0.230088	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.389381	2.76512	[0.35,22.09]	0.27339	1	0.1		0.945004	1		29	0	0.256637	0	[0.00,0.00]	1	1	0.1		1	1		13	1	0.115044	10.1667	[1.20,85.80]	0.104363	1	0.1		0.994731	1		26	0	0.230088	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0176991	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.185841	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.336283	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.389381	2.76512	[0.35,22.09]	0.27339	1	0.1		0.945004	1		103	1	0.911504	1.10784	[0.14,8.74]	0.770248	1	0.1		0.385635	1		11	0	0.0973451	0	[0.00,0.00]	1	1	0.1		1	1		
25	23	26	1	0.481094	2.17273	[0.28,16.76]	0.306386	1	0.1		0.918645	1		44	0	0.814159	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.536605	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.240547	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.481094	2.17273	[0.28,16.76]	0.306386	1	0.1		0.918645	1		2	0	0.0370072	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.388576	0	[0.00,0.00]	1	1	0.1		1	1		38	1	0.703138	1.45332	[0.19,11.07]	0.359394	1	0.1		0.84585	1		44	1	0.814159	1.24419	[0.16,9.45]	0.372499	1	0.1		0.805731	1		103	4	1.90587	2.38384	[0.80,7.14]	0.0803043	1	0.1		0.964256	1		11	0	0.20354	0	[0.00,0.00]	1	1	0.1		1	1		
