alg	Rate_-10.0	Rate_-5.0	Rate_-2.0	Rate_-1.0	Rate_-0.5
fc	2.22044604925031e-16	0	0	0	0
lourvain	7.7715611723761e-16	7.7715611723761e-16	7.7715611723761e-16	0	0
Spectral_12	8.72158158293779e-06	0.000211934398583691	0.0129721784977114	0.019913097140176	3.30867840421245e-05
Spectral_3	2.34510744157035e-10	4.50102034532662e-08	0.000116312064031399	0.0913860409268299	0.019913097140176
sgG1	2.44249065417534e-14	2.13828954542805e-13	3.49088535855913e-11	1.73805414505068e-12	0
fc_2	5.90701709768382e-10	1.01130626983803e-07	0.000378883650463235	0.00319890069302564	8.72158158293779e-06
lourvain_2	3.53966489452517e-09	4.50102034532662e-08	8.72158158293779e-06	0.000211934398583691	1.4598268149868e-09
sgG1_2	7.99360577730113e-15	2.44249065417534e-14	4.81525930240423e-12	3.53966489452517e-09	1.02320867834127e-06
