alg	a	sd_a	b	sd_b	c	sd_c	d	sd_d
fc	0.0127780915924409	0.0076902897700362	0.343090601921767	0.0373933754473239	-1.58607937544378	0.348910871397173	1.6072595518192	0.198450190565546
lourvain	-0.00132648927892283	0.01087461467971	1.10771139042471	0.287071320585786	-1.12245251428168	0.191496422936008	0.505380186735317	0.466906238123803
Spectral_12	-0.0290104192145411	0.0136135472653015	0.937740339395672	0.019559034630116	-1.23362373865815	0.0828723734942899	3.0392367226597	0.0551449390118719
Spectral_3	-1.33386514308597	3.67465214858481	2.80018221894751	5.22485549331881	-0.134394539626829	0.290315837732922	2.15221389627397	6.17482781129093
sgG1	0.0315040496646679	0.00813923938789745	0.850647368354678	0.0998572449303337	-1.3283778047967	0.172939131228705	1.0046337829862	0.210928458910353
fc_2	-0.0425536871230756	0.0368389346870823	1.29738288023315	0.162604397437267	-0.623063371337106	0.0974417647634637	1.80597799821718	0.36755024076905
lourvain_2	-0.0240021941732443	0.0166476733891698	0.936087324247193	0.0569607050173274	-0.926962462562484	0.0985335384453527	2.17159201861707	0.14526665481904
sgG1_2	0.065172879712852	0.0214963452307804	0.946110040482685	0.0626158981765915	-0.78426189540597	0.0992736569540489	2.3324858754898	0.186355268132366
