alg	a	sd_a	b	sd_b	c	sd_c	d	sd_d
fc	-0.0186972145099821	0.0292195440908307	12.5229704297594	486.602322778733	-0.655120763845597	0.522728217010669	-5.20708826837926	64.9639744804549
lourvain	-0.00633987821617942	0.0145401912113146	0.574430014470698	0.0682632307083698	-1.64522769696098	0.38990052521351	1.61164810021634	0.202710504280538
Spectral_12	-0.0300770410763612	0.0273128043295748	1.01103982279011	0.0472522339695043	-1.17990298340149	0.157306528144148	2.83281066171117	0.116393623750392
Spectral_3	-0.354683087402957	0.590576258601958	1.5832002681269	0.688225755062698	-0.303786078216752	0.218898154605738	3.20979118478931	0.901779017009188
sgG1	-0.0050466171310821	0.0271637599887468	1.67918557401087	1.78318978644662	-0.801605199485686	0.305105754388528	-0.393524705877785	2.27479615446921
fc_2	-0.0509605806517473	0.0575727512853043	1.51099439592115	0.369291720878356	-0.609442991597619	0.152128111826737	1.38364811963713	0.741399510619521
lourvain_2	-0.0799044529364257	0.0518302226774285	1.20683166856963	0.308075754323291	-0.653356501889395	0.176930253376555	1.52077487266195	0.714074463578438
sgG1_2	-0.0636185465081456	0.14047157508078	1.27971904516044	0.502135371592023	-0.43291650570313	0.202998780929505	1.72635274576195	1.40322479803425
