alg	a	sd_a	b	sd_b	c	sd_c	d	sd_d
fc	-0.0526153031045363	0.0591975206217819	0.154827101335627	0.0668123495084015	-36.9735838368508	267.991942844358	3.02872506767293	0.292495799282806
lourvain	-0.0461863839106578	0.0764949018359601	0.47363850633067	0.199384503194683	-2.15582149770125	2.67402511002419	1.976160471965	0.681019092112023
Spectral_12	-0.881134444371387	5.38839335516989	22.9856693755567	1458.45674246927	-0.171470778266238	1.31280373354138	-13.1676013505623	479.982149590955
Spectral_3	-4.96145266845673	733.940799422997	12.4053264532582	3497.36975267411	-0.0409703462396097	7.57273623474711	-15.6000850181111	7409.00099340219
sgG1	-0.0360535180364195	0.123876096541722	3.96689722091064	42.7567960346017	-0.743961965646794	1.1952215266028	-1.76566458971799	20.4557738374853
fc_2	-8.98254445390486	844.194103319552	5.39456810850473	239.392102692084	-0.0605571858033577	3.80173979864606	13.9321271446703	1349.99053501399
lourvain_2	-0.0266121489848643	0.282870886160077	27.6692813326769	1324.90637992757	-0.474507632923059	0.79769587886353	-6.36202173626976	115.509161767968
sgG1_2	0.044520483717588	0.208098990950581	0.830206830775054	0.538348949364242	-0.772776590298362	0.994423978459694	2.45499836051767	1.79892732780537
