alg	a	sd_a	b	sd_b	c	sd_c	d	sd_d
fc	-0.00109999048982096	0.0029618624450635	0.390676532081542	0.0212234663163573	-1.33523993702493	0.104355517229847	1.3935308837254	0.100091093010665
lourvain	-0.0158358565972999	0.00696830942992935	1.13217381475623	0.207294613742757	-1.01991184284648	0.109710869542216	0.392761001625823	0.347456929220367
Spectral_12	-0.0269065767585146	0.00544441803402278	0.970041022957243	0.00831904217798096	-1.22629139904986	0.0327956704620698	2.96678178824952	0.0222322473143392
Spectral_3	-6.86264422967975	72.0001702322185	5.0948808221291	26.9927515220291	-0.0497082992177209	0.367487516173294	13.3810982357719	148.938227250201
sgG1	0.0344185779571066	0.00308820394711484	0.858798845028867	0.0392965787030243	-1.32332699777065	0.0659217733720962	0.980970427151188	0.0823438111056436
fc_2	-0.00692396062319727	0.0101269987282102	1.23028218938659	0.0448421495836656	-0.701172750421395	0.0345175054469139	1.86745061278142	0.102256430501208
lourvain_2	-0.0362705938842642	0.00941065155986546	0.949923907833912	0.0348381176670376	-0.856682579992764	0.0498841635721063	2.09563630395712	0.0893947904216591
sgG1_2	0.018813559607283	0.011654710959479	1.05573322526174	0.0394524124202932	-0.615575490830719	0.0343514851525172	2.09160696460132	0.112924495093042
