C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
21	22	66	2	1.16814	1.80781	[0.41,7.90]	0.220757	1	0.1		0.89294	1		69	1	1.22124	0.807423	[0.11,6.09]	0.652195	1	0.1		0.370659	1		209	8	3.69912	2.89979	[1.20,7.00]	0.0149565	1	0.1		0.993956	1		111	3	1.9646	1.62719	[0.47,5.59]	0.312278	1	0.1		0.748748	1		66	2	1.16814	1.80781	[0.41,7.90]	0.220757	1	0.1		0.89294	1		39	2	0.690265	3.2	[0.72,14.20]	0.120475	1	0.1		0.970889	1		80	2	1.41593	1.46538	[0.34,6.38]	0.483936	1	0.1		0.607557	1		109	3	1.9292	1.66087	[0.48,5.70]	0.313363	1	0.1		0.749902	1		79	4	1.39823	3.39556	[1.12,10.29]	0.035796	1	0.1		0.989782	1		262	7	4.63717	1.76784	[0.71,4.38]	0.215965	1	0.1		0.803024	1		71	1	1.25664	0.782993	[0.10,5.91]	0.638953	1	0.1		0.367875	1		
22	71	66	3	3.76991	0.776611	[0.24,2.54]	0.470857	1	0.1		0.213347	1		69	3	3.94127	0.739305	[0.23,2.41]	0.434359	1	0.1		0.204305	1		209	12	11.9381	1.00662	[0.53,1.91]	0.584942	1	0.1		0.129161	1		111	1	6.34031	0.137922	[0.02,1.00]	0.00896051	1	0.1		0.00789644	1		66	3	3.76991	0.776611	[0.24,2.54]	0.470857	1	0.1		0.213347	1		39	1	2.22767	0.426316	[0.06,3.15]	0.334628	1	0.1		0.237403	1		80	5	4.56959	1.10808	[0.43,2.83]	0.498316	1	0.1		0.381655	1		109	3	6.22607	0.443674	[0.14,1.43]	0.113461	1	0.1		0.0721771	1		79	4	4.51247	0.873234	[0.31,2.46]	0.52398	1	0.1		0.199506	1		262	7	14.9654	0.393321	[0.18,0.87]	0.00870517	1	0.1		0.00560952	1		71	7	4.05551	1.89355	[0.83,4.30]	0.0735483	1	0.1		0.942374	1		
23	11	66	0	0.584071	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.610619	0	[0.00,0.00]	1	1	0.1		1	1		209	0	1.84956	0	[0.00,0.00]	1	1	0.1		1	1		111	2	0.982301	2.2895	[0.49,10.73]	0.189644	1	0.1		0.932684	1		66	0	0.584071	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.345133	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.707965	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.964602	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.699115	1.47949	[0.19,11.71]	0.364588	1	0.1		0.848748	1		262	0	2.31858	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.628319	0	[0.00,0.00]	1	1	0.1		1	1		
24	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.672566	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.257442	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.254224	4.96154	[0.51,48.26]	0.209238	1	0.1		0.977987	1		262	1	0.843121	1.24904	[0.13,12.06]	0.802659	1	0.1		0.415196	1		71	0	0.228479	0	[0.00,0.00]	1	1	0.1		1	1		
25	8	66	0	0.424779	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.444087	2.45168	[0.30,20.21]	0.299135	1	0.1		0.931544	1		209	3	1.34513	2.99709	[0.71,12.64]	0.105876	1	0.1		0.96888	1		111	1	0.714401	1.46104	[0.18,11.98]	0.372649	1	0.1		0.844754	1		66	0	0.424779	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.251006	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.514883	2.09042	[0.25,17.20]	0.32465	1	0.1		0.911048	1		109	1	0.701529	1.49074	[0.18,12.23]	0.370496	1	0.1		0.849337	1		79	1	0.508447	2.11905	[0.26,17.44]	0.322531	1	0.1		0.912988	1		262	3	1.68624	2.261	[0.54,9.52]	0.310321	1	0.1		0.784307	1		71	2	0.456959	5.63285	[1.12,28.42]	0.0639067	1	0.1		0.991867	1		
26	10	66	0	0.530973	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.555109	0	[0.00,0.00]	1	1	0.1		1	1		209	2	1.68142	1.23913	[0.26,5.88]	0.450494	1	0.1		0.614147	1		111	1	0.893001	1.13434	[0.14,9.04]	0.386497	1	0.1		0.777521	1		66	0	0.530973	0	[0.00,0.00]	1	1	0.1		1	1		39	1	0.313757	3.49415	[0.43,28.28]	0.236995	1	0.1		0.96317	1		80	1	0.643604	1.62307	[0.20,12.97]	0.355535	1	0.1		0.868395	1		109	1	0.876911	1.15741	[0.15,9.22]	0.385633	1	0.1		0.783648	1		79	0	0.635559	0	[0.00,0.00]	1	1	0.1		1	1		262	3	2.1078	1.61169	[0.41,6.28]	0.307881	1	0.1		0.767382	1		71	1	0.571199	1.84603	[0.23,14.78]	0.338288	1	0.1		0.892412	1		
27	3	66	1	0.159292	9.03846	[0.81,100.98]	0.143049	1	0.1		0.99195	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	1	0.504425	2.48077	[0.22,27.49]	0.349562	1	0.1		0.924917	1		111	1	0.2679	5.13636	[0.46,57.10]	0.22253	1	0.1		0.977662	1		66	1	0.159292	9.03846	[0.81,100.98]	0.143049	1	0.1		0.99195	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	1	0.263073	5.24074	[0.47,58.27]	0.219294	1	0.1		0.978439	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	1	0.632341	1.87548	[0.17,20.76]	0.394415	1	0.1		0.885677	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
28	5	66	0	0.265487	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.277554	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.840708	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.4465	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.265487	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.156879	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.321802	3.66772	[0.41,33.21]	0.247331	1	0.1		0.963973	1		109	0	0.438455	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.31778	0	[0.00,0.00]	1	1	0.1		1	1		262	1	1.0539	0.935824	[0.10,8.41]	0.715196	1	0.1		0.409666	1		71	2	0.285599	11.2947	[1.86,68.71]	0.0271125	1	0.1		0.998354	1		
29	17	66	1	0.902655	1.11635	[0.15,8.55]	0.379894	1	0.1		0.772993	1		69	2	0.943685	2.30647	[0.52,10.29]	0.17891	1	0.1		0.936377	1		209	0	2.85841	0	[0.00,0.00]	1	1	0.1		1	1		111	0	1.5181	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.902655	1.11635	[0.15,8.55]	0.379894	1	0.1		0.772993	1		39	0	0.533387	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.09413	0	[0.00,0.00]	1	1	0.1		1	1		109	3	1.49075	2.26415	[0.64,8.00]	0.127074	1	0.1		0.945509	1		79	0	1.08045	0	[0.00,0.00]	1	1	0.1		1	1		262	1	3.58327	0.231082	[0.03,1.75]	0.0974847	1	0.1		0.0801249	1		71	0	0.971038	0	[0.00,0.00]	1	1	0.1		1	1		
30	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	1	0.504425	2.48077	[0.22,27.49]	0.349562	1	0.1		0.924917	1		111	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	1	0.632341	1.87548	[0.17,20.76]	0.394415	1	0.1		0.885677	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
31	5	66	1	0.265487	4.51154	[0.50,40.94]	0.214065	1	0.1		0.97497	1		69	0	0.277554	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.840708	0	[0.00,0.00]	1	1	0.1		1	1		111	1	0.4465	2.56364	[0.28,23.14]	0.307976	1	0.1		0.933916	1		66	1	0.265487	4.51154	[0.50,40.94]	0.214065	1	0.1		0.97497	1		39	0	0.156879	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.321802	0	[0.00,0.00]	1	1	0.1		1	1		109	2	0.438455	7.04673	[1.16,42.64]	0.0581677	1	0.1		0.99424	1		79	0	0.31778	0	[0.00,0.00]	1	1	0.1		1	1		262	1	1.0539	0.935824	[0.10,8.41]	0.715196	1	0.1		0.409666	1		71	2	0.285599	11.2947	[1.86,68.71]	0.0271125	1	0.1		0.998354	1		
32	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	2	0.632341	7.53846	[0.68,83.46]	0.105043	1	0.1		0.99072	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
33	18	66	0	0.955752	0	[0.00,0.00]	1	1	0.1		1	1		69	3	0.999195	3.51212	[0.99,12.43]	0.0586638	1	0.1		0.985264	1		209	3	3.02655	0.98932	[0.28,3.45]	0.641595	1	0.1		0.246944	1		111	0	1.6074	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.955752	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.564763	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.15849	0.853313	[0.11,6.50]	0.675593	1	0.1		0.3762	1		109	0	1.57844	0	[0.00,0.00]	1	1	0.1		1	1		79	0	1.14401	0	[0.00,0.00]	1	1	0.1		1	1		262	4	3.79405	1.07087	[0.35,3.28]	0.675656	1	0.1		0.22134	1		71	3	1.02816	3.40294	[0.96,12.04]	0.062369	1	0.1		0.98374	1		
34	8	66	0	0.424779	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.444087	0	[0.00,0.00]	1	1	0.1		1	1		209	1	1.34513	0.705357	[0.09,5.76]	0.599848	1	0.1		0.371599	1		111	1	0.714401	1.46104	[0.18,11.98]	0.372649	1	0.1		0.844754	1		66	0	0.424779	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.251006	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.514883	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.701529	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.508447	2.11905	[0.26,17.44]	0.322531	1	0.1		0.912988	1		262	2	1.68624	1.25	[0.25,6.23]	0.451253	1	0.1		0.623595	1		71	0	0.456959	0	[0.00,0.00]	1	1	0.1		1	1		
35	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	1	0.2679	5.13636	[0.46,57.10]	0.22253	1	0.1		0.977662	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.632341	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
36	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	1	0.504425	2.48077	[0.22,27.49]	0.349562	1	0.1		0.924917	1		111	1	0.2679	5.13636	[0.46,57.10]	0.22253	1	0.1		0.977662	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	1	0.632341	1.87548	[0.17,20.76]	0.394415	1	0.1		0.885677	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
37	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	1	0.263073	5.24074	[0.47,58.27]	0.219294	1	0.1		0.978439	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	1	0.632341	1.87548	[0.17,20.76]	0.394415	1	0.1		0.885677	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
38	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.672566	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.257442	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.254224	4.96154	[0.51,48.26]	0.209238	1	0.1		0.977987	1		262	0	0.843121	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.228479	0	[0.00,0.00]	1	1	0.1		1	1		
39	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		209	2	0.672566	4.98551	[0.70,35.60]	0.117272	1	0.1		0.983553	1		111	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.257442	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254224	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.843121	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.228479	0	[0.00,0.00]	1	1	0.1		1	1		
40	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		209	3	0.672566	15.0437	[1.56,145.34]	0.0156666	1	0.1		0.99922	1		111	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.257442	4.89451	[0.50,47.60]	0.21134	1	0.1		0.977448	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254224	0	[0.00,0.00]	1	1	0.1		1	1		262	2	0.843121	3.76538	[0.53,26.86]	0.166036	1	0.1		0.968695	1		71	1	0.228479	5.56667	[0.57,54.21]	0.191956	1	0.1		0.982087	1		
41	6	66	0	0.318584	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.333065	0	[0.00,0.00]	1	1	0.1		1	1		209	1	1.00885	0.989423	[0.11,8.51]	0.733372	1	0.1		0.402824	1		111	0	0.5358	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.318584	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.188254	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.386163	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.526146	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.381335	2.97179	[0.34,25.75]	0.275568	1	0.1		0.949373	1		262	1	1.26468	0.747893	[0.09,6.43]	0.628829	1	0.1		0.387959	1		71	0	0.342719	0	[0.00,0.00]	1	1	0.1		1	1		
42	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	1	0.632341	1.87548	[0.17,20.76]	0.394415	1	0.1		0.885677	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
43	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	1	0.632341	1.87548	[0.17,20.76]	0.394415	1	0.1		0.885677	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
44	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	1	0.2679	5.13636	[0.46,57.10]	0.22253	1	0.1		0.977662	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	1	0.263073	5.24074	[0.47,58.27]	0.219294	1	0.1		0.978439	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	1	0.632341	1.87548	[0.17,20.76]	0.394415	1	0.1		0.885677	1		71	1	0.17136	8.35714	[0.75,93.29]	0.152581	1	0.1		0.9907	1		
45	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.672566	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.257442	4.89451	[0.50,47.60]	0.21134	1	0.1		0.977448	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254224	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.843121	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.228479	0	[0.00,0.00]	1	1	0.1		1	1		
46	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	1	0.504425	2.48077	[0.22,27.49]	0.349562	1	0.1		0.924917	1		111	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	1	0.632341	1.87548	[0.17,20.76]	0.394415	1	0.1		0.885677	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
47	10	66	2	0.530973	4.56641	[0.95,21.94]	0.0817673	1	0.1		0.986875	1		69	5	0.555109	18.2656	[5.16,64.71]	8.85072e-05	1	0.1		0.999996	1		209	2	1.68142	1.23913	[0.26,5.88]	0.450494	1	0.1		0.614147	1		111	0	0.893001	0	[0.00,0.00]	1	1	0.1		1	1		66	2	0.530973	4.56641	[0.95,21.94]	0.0817673	1	0.1		0.986875	1		39	1	0.313757	3.49415	[0.43,28.28]	0.236995	1	0.1		0.96317	1		80	3	0.643604	6.43414	[1.63,25.37]	0.01969	1	0.1		0.997516	1		109	3	0.876911	4.5566	[1.16,17.88]	0.0421406	1	0.1		0.992234	1		79	2	0.635559	3.75325	[0.78,17.98]	0.107434	1	0.1		0.978564	1		262	6	2.1078	5.72461	[1.60,20.44]	0.00695113	1	0.1		0.998853	1		71	0	0.571199	0	[0.00,0.00]	1	1	0.1		1	1		
48	3	66	1	0.159292	9.03846	[0.81,100.98]	0.143049	1	0.1		0.99195	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	1	0.504425	2.48077	[0.22,27.49]	0.349562	1	0.1		0.924917	1		111	1	0.2679	5.13636	[0.46,57.10]	0.22253	1	0.1		0.977662	1		66	1	0.159292	9.03846	[0.81,100.98]	0.143049	1	0.1		0.99195	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	2	0.193081	29.7949	[2.67,332.21]	0.0115094	1	0.1		0.999743	1		109	1	0.263073	5.24074	[0.47,58.27]	0.219294	1	0.1		0.978439	1		79	1	0.190668	7.44872	[0.67,83.05]	0.167462	1	0.1		0.988521	1		262	1	0.632341	1.87548	[0.17,20.76]	0.394415	1	0.1		0.885677	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
49	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	2	0.2679	20.7523	[1.87,230.72]	0.0216431	1	0.1		0.999305	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.632341	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
50	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.222043	5.7402	[0.59,55.92]	0.187507	1	0.1		0.983051	1		209	1	0.672566	1.65224	[0.17,15.96]	0.387901	1	0.1		0.866281	1		111	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.257442	4.89451	[0.50,47.60]	0.21134	1	0.1		0.977448	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254224	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.843121	0	[0.00,0.00]	1	1	0.1		1	1		71	1	0.228479	5.56667	[0.57,54.21]	0.191956	1	0.1		0.982087	1		
51	6	66	1	0.318584	3.60615	[0.42,31.32]	0.243391	1	0.1		0.963731	1		69	0	0.333065	0	[0.00,0.00]	1	1	0.1		1	1		209	0	1.00885	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.5358	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.318584	3.60615	[0.42,31.32]	0.243391	1	0.1		0.963731	1		39	0	0.188254	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.386163	2.93165	[0.34,25.40]	0.277858	1	0.1		0.94819	1		109	0	0.526146	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.381335	0	[0.00,0.00]	1	1	0.1		1	1		262	0	1.26468	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.342719	0	[0.00,0.00]	1	1	0.1		1	1		
52	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.166533	8.61765	[0.77,96.23]	0.148789	1	0.1		0.99121	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.632341	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
