C	Cn	GO:0000165	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0001504	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002218	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002224	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002431	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002757	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002758	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007212	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007223	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007268	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007269	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007411	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007416	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0008088	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0008089	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0009755	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0010611	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0010737	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0016079	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0016082	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0019722	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0019933	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0031629	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0031929	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0032288	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0035235	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0042417	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0042552	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0043491	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0046058	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0048488	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0048791	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0048846	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050804	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050807	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050808	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050852	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050853	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0051403	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0051591	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0051963	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0055074	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0060074	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0060078	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0060563	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0070528	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0086065	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0098693	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0098877	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0098930	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099003	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099054	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099072	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099504	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099531	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099536	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099537	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099565	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099601	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099637	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099643	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:2000300	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
1	96	122	11	9.42237	1.20784	[0.63,2.33]	0.367444	1	0.1		0.523232	1		8	1	0.61786	1.71429	[0.21,14.08]	0.353486	1	0.1		0.878192	1		43	5	3.321	1.60353	[0.62,4.17]	0.266279	1	0.1		0.75202	1		10	1	0.772325	1.33099	[0.17,10.62]	0.376469	1	0.1		0.822741	1		25	1	1.93081	0.492544	[0.07,3.68]	0.412046	1	0.1		0.280701	1		72	6	5.56074	1.09192	[0.46,2.59]	0.501313	1	0.1		0.350548	1		42	5	3.24377	1.64835	[0.63,4.30]	0.270051	1	0.1		0.751851	1		14	1	1.08126	0.918219	[0.12,7.10]	0.704854	1	0.1		0.382293	1		8	0	0.61786	0	[0.00,0.00]	1	1	0.1		1	1		124	4	9.57683	0.372101	[0.13,1.03]	0.0270789	1	0.1		0.0182755	1		36	1	2.78037	0.334436	[0.05,2.47]	0.217845	1	0.1		0.164814	1		40	3	3.0893	0.967742	[0.29,3.20]	0.626502	1	0.1		0.236293	1		16	1	1.23572	0.794386	[0.10,6.08]	0.646065	1	0.1		0.371947	1		11	0	0.849558	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.463395	0	[0.00,0.00]	1	1	0.1		1	1		14	0	1.08126	0	[0.00,0.00]	1	1	0.1		1	1		10	1	0.772325	1.33099	[0.17,10.62]	0.376469	1	0.1		0.822741	1		5	0	0.386163	0	[0.00,0.00]	1	1	0.1		1	1		26	0	2.00805	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.772325	0	[0.00,0.00]	1	1	0.1		1	1		30	5	2.31698	2.46593	[0.92,6.59]	0.0516384	1	0.1		0.976443	1		9	1	0.695093	1.49868	[0.19,12.11]	0.367082	1	0.1		0.851001	1		7	0	0.540628	0	[0.00,0.00]	1	1	0.1		1	1		10	2	0.772325	3.02926	[0.63,14.47]	0.1413	1	0.1		0.964041	1		5	1	0.386163	3.00789	[0.33,27.18]	0.280778	1	0.1		0.949381	1		6	0	0.463395	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.540628	0	[0.00,0.00]	1	1	0.1		1	1		23	1	1.77635	0.538278	[0.07,4.04]	0.458472	1	0.1		0.303722	1		20	0	1.54465	0	[0.00,0.00]	1	1	0.1		1	1		14	0	1.08126	0	[0.00,0.00]	1	1	0.1		1	1		14	0	1.08126	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.30893	0	[0.00,0.00]	1	1	0.1		1	1		1	0	0.0772325	0	[0.00,0.00]	1	1	0.1		1	1		75	3	5.79244	0.481631	[0.15,1.56]	0.151466	1	0.1		0.0926409	1		17	2	1.31295	1.60567	[0.36,7.13]	0.244782	1	0.1		0.862049	1		42	3	3.24377	0.91646	[0.28,3.02]	0.590034	1	0.1		0.233733	1		37	4	2.8576	1.46772	[0.51,4.23]	0.372667	1	0.1		0.644241	1		4	0	0.30893	0	[0.00,0.00]	1	1	0.1		1	1		37	3	2.8576	1.05598	[0.32,3.50]	0.441335	1	0.1		0.476447	1		13	0	1.00402	0	[0.00,0.00]	1	1	0.1		1	1		10	1	0.772325	1.33099	[0.17,10.62]	0.376469	1	0.1		0.822741	1		49	7	3.78439	2.06929	[0.90,4.74]	0.0648982	1	0.1		0.951965	1		4	0	0.30893	0	[0.00,0.00]	1	1	0.1		1	1		19	0	1.46742	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.30893	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.231698	0	[0.00,0.00]	1	1	0.1		1	1		10	2	0.772325	3.02926	[0.63,14.47]	0.1413	1	0.1		0.964041	1		16	0	1.23572	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.463395	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.772325	0	[0.00,0.00]	1	1	0.1		1	1		42	0	3.24377	0	[0.00,0.00]	1	1	0.1		1	1		3	1	0.231698	6.02632	[0.54,67.07]	0.197595	1	0.1		0.983172	1		6	0	0.463395	0	[0.00,0.00]	1	1	0.1		1	1		38	0	2.93484	0	[0.00,0.00]	1	1	0.1		1	1		37	1	2.8576	0.324854	[0.04,2.40]	0.204873	1	0.1		0.15606	1		124	4	9.57683	0.372101	[0.13,1.03]	0.0270789	1	0.1		0.0182755	1		124	4	9.57683	0.372101	[0.13,1.03]	0.0270789	1	0.1		0.0182755	1		20	0	1.54465	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.463395	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.540628	0	[0.00,0.00]	1	1	0.1		1	1		36	1	2.78037	0.334436	[0.05,2.47]	0.217845	1	0.1		0.164814	1		12	0	0.92679	0	[0.00,0.00]	1	1	0.1		1	1		
2	12	122	1	1.1778	0.833959	[0.11,6.52]	0.66738	1	0.1		0.379582	1		8	0	0.0772325	0	[0.00,0.00]	1	1	0.1		1	1		43	0	0.415125	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0965406	0	[0.00,0.00]	1	1	0.1		1	1		25	0	0.241352	0	[0.00,0.00]	1	1	0.1		1	1		72	0	0.695093	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.405471	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.135157	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.0772325	0	[0.00,0.00]	1	1	0.1		1	1		124	0	1.1971	0	[0.00,0.00]	1	1	0.1		1	1		36	0	0.347546	0	[0.00,0.00]	1	1	0.1		1	1		40	0	0.386163	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.154465	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0579244	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.135157	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0965406	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.0482703	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.251006	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0965406	0	[0.00,0.00]	1	1	0.1		1	1		30	1	0.289622	3.76803	[0.47,30.16]	0.2231	1	0.1		0.968008	1		9	0	0.0868866	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.0675784	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0965406	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.0482703	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0579244	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.0675784	0	[0.00,0.00]	1	1	0.1		1	1		23	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		20	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.135157	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.135157	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0386163	0	[0.00,0.00]	1	1	0.1		1	1		1	0	0.00965406	0	[0.00,0.00]	1	1	0.1		1	1		75	0	0.724055	0	[0.00,0.00]	1	1	0.1		1	1		17	0	0.164119	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.405471	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0386163	0	[0.00,0.00]	1	1	0.1		1	1		37	1	0.3572	3.01768	[0.38,24.01]	0.258117	1	0.1		0.952825	1		13	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0965406	0	[0.00,0.00]	1	1	0.1		1	1		49	1	0.473049	2.24053	[0.28,17.71]	0.306083	1	0.1		0.921892	1		4	0	0.0386163	0	[0.00,0.00]	1	1	0.1		1	1		19	0	0.183427	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0386163	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.0289622	0	[0.00,0.00]	1	1	0.1		1	1		10	1	0.0965406	12.3434	[1.44,105.93]	0.0890892	1	0.1		0.996315	1		16	0	0.154465	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0579244	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0965406	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.405471	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.0289622	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0579244	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.366854	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		124	0	1.1971	0	[0.00,0.00]	1	1	0.1		1	1		124	0	1.1971	0	[0.00,0.00]	1	1	0.1		1	1		20	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0579244	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.0675784	0	[0.00,0.00]	1	1	0.1		1	1		36	0	0.347546	0	[0.00,0.00]	1	1	0.1		1	1		12	0	0.115849	0	[0.00,0.00]	1	1	0.1		1	1		
3	5	122	0	0.490748	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.0321802	0	[0.00,0.00]	1	1	0.1		1	1		43	0	0.172969	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0402253	0	[0.00,0.00]	1	1	0.1		1	1		25	0	0.100563	0	[0.00,0.00]	1	1	0.1		1	1		72	0	0.289622	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.168946	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.0563154	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.0321802	0	[0.00,0.00]	1	1	0.1		1	1		124	0	0.498793	0	[0.00,0.00]	1	1	0.1		1	1		36	0	0.144811	0	[0.00,0.00]	1	1	0.1		1	1		40	0	0.160901	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.0643604	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0442478	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0241352	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.0563154	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0402253	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.0201126	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0402253	0	[0.00,0.00]	1	1	0.1		1	1		30	0	0.120676	0	[0.00,0.00]	1	1	0.1		1	1		9	0	0.0362027	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.0281577	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0402253	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.0201126	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0241352	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.0281577	0	[0.00,0.00]	1	1	0.1		1	1		23	0	0.0925181	0	[0.00,0.00]	1	1	0.1		1	1		20	0	0.0804505	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.0563154	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.0563154	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0160901	0	[0.00,0.00]	1	1	0.1		1	1		1	0	0.00402253	0	[0.00,0.00]	1	1	0.1		1	1		75	0	0.301689	0	[0.00,0.00]	1	1	0.1		1	1		17	0	0.0683829	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.168946	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.148833	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0160901	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.148833	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.0522928	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0402253	0	[0.00,0.00]	1	1	0.1		1	1		49	0	0.197104	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0160901	0	[0.00,0.00]	1	1	0.1		1	1		19	0	0.076428	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0160901	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.0120676	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0402253	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.0643604	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0241352	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0402253	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.168946	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.0120676	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0241352	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.152856	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.148833	0	[0.00,0.00]	1	1	0.1		1	1		124	0	0.498793	0	[0.00,0.00]	1	1	0.1		1	1		124	0	0.498793	0	[0.00,0.00]	1	1	0.1		1	1		20	0	0.0804505	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0241352	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.0281577	0	[0.00,0.00]	1	1	0.1		1	1		36	0	0.144811	0	[0.00,0.00]	1	1	0.1		1	1		12	0	0.0482703	0	[0.00,0.00]	1	1	0.1		1	1		
4	31	122	7	3.04264	2.78225	[1.17,6.60]	0.0184648	1	0.1		0.992232	1		8	0	0.199517	0	[0.00,0.00]	1	1	0.1		1	1		43	0	1.07241	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.249397	0	[0.00,0.00]	1	1	0.1		1	1		25	1	0.623492	1.65	[0.22,12.60]	0.344791	1	0.1		0.873321	1		72	1	1.79566	0.535681	[0.07,3.99]	0.45418	1	0.1		0.300543	1		42	0	1.04747	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.349155	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.199517	0	[0.00,0.00]	1	1	0.1		1	1		124	6	3.09252	2.22508	[0.89,5.53]	0.0885125	1	0.1		0.934674	1		36	2	0.897828	2.38945	[0.55,10.42]	0.167994	1	0.1		0.942492	1		40	4	0.997586	4.83951	[1.61,14.56]	0.0129916	1	0.1		0.997547	1		16	1	0.399035	2.66	[0.34,20.80]	0.275937	1	0.1		0.941857	1		11	0	0.274336	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.149638	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.349155	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.249397	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.124698	0	[0.00,0.00]	1	1	0.1		1	1		26	2	0.648431	3.41379	[0.77,15.13]	0.110401	1	0.1		0.97523	1		10	0	0.249397	0	[0.00,0.00]	1	1	0.1		1	1		30	0	0.74819	0	[0.00,0.00]	1	1	0.1		1	1		9	2	0.224457	11.8719	[2.36,59.64]	0.018371	1	0.1		0.998933	1		7	0	0.174578	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.249397	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.124698	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.149638	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.174578	0	[0.00,0.00]	1	1	0.1		1	1		23	0	0.573612	0	[0.00,0.00]	1	1	0.1		1	1		20	0	0.498793	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.349155	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.349155	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0997586	0	[0.00,0.00]	1	1	0.1		1	1		1	0	0.0249397	0	[0.00,0.00]	1	1	0.1		1	1		75	5	1.87047	3.13736	[1.17,8.42]	0.025907	1	0.1		0.991335	1		17	0	0.423974	0	[0.00,0.00]	1	1	0.1		1	1		42	1	1.04747	0.952033	[0.13,7.15]	0.717988	1	0.1		0.378011	1		37	0	0.922767	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0997586	0	[0.00,0.00]	1	1	0.1		1	1		37	3	0.922767	3.71218	[1.08,12.81]	0.0497812	1	0.1		0.988237	1		13	2	0.324216	7.52978	[1.60,35.51]	0.0361877	1	0.1		0.996605	1		10	0	0.249397	0	[0.00,0.00]	1	1	0.1		1	1		49	0	1.22204	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0997586	0	[0.00,0.00]	1	1	0.1		1	1		19	0	0.473854	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0997586	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.074819	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.249397	0	[0.00,0.00]	1	1	0.1		1	1		16	2	0.399035	5.90148	[1.28,27.16]	0.0518246	1	0.1		0.993682	1		6	0	0.149638	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.249397	0	[0.00,0.00]	1	1	0.1		1	1		42	3	1.04747	3.22253	[0.94,11.05]	0.0653869	1	0.1		0.981734	1		3	0	0.074819	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.149638	0	[0.00,0.00]	1	1	0.1		1	1		38	2	0.947707	2.25287	[0.52,9.81]	0.178557	1	0.1		0.934288	1		37	2	0.922767	2.31921	[0.53,10.11]	0.173327	1	0.1		0.938456	1		124	6	3.09252	2.22508	[0.89,5.53]	0.0885125	1	0.1		0.934674	1		124	6	3.09252	2.22508	[0.89,5.53]	0.0885125	1	0.1		0.934674	1		20	0	0.498793	0	[0.00,0.00]	1	1	0.1		1	1		6	1	0.149638	8.04667	[0.91,71.00]	0.132392	1	0.1		0.991513	1		7	0	0.174578	0	[0.00,0.00]	1	1	0.1		1	1		36	2	0.897828	2.38945	[0.55,10.42]	0.167994	1	0.1		0.942492	1		12	2	0.299276	8.28966	[1.74,39.54]	0.0313591	1	0.1		0.997343	1		
