V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102
AD	AD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AD	BI	0.034593677054186	0.0236327978908648	0.0352473605302991	0.0519507173410706	0.037105259622429	0.0388277809928367	0.0510313971072321	0.0407774327239673	0.0306193179294856	0.0435695803166659	0.0463725993906233	0.0486837869641493	0.0539488015474076	0.0519695151481044	0.0494879183029836	0.0483825045715397	0.0529832339814758	0.0358148737462137	0.0409594658817917	0.0336835377351114	0.0436801932937919	0.0369165748203832	0.0392885763633405	0.0473157688568254	0.0686459810546244	0.0328280981404567	0.0369982295281153	0.0374950044508658	0.0470021071623458	0.0393224779301551	0.0183153498792903	0.0322037909473617	0.0422269831601603	0.0455368477084203	0.053184484014646	0.0527831688330345	0.0436132550776412	0.0283062339039465	0.0492150544006897	0.0342097171134202	0.0378638828674292	0.0281444927117374	0.0340703117666572	0.0508651909519518	0.0305399963697747	0.0376540157318294	0.0506106140974248	0.0353032481386298	0.0448203111506964	0.0541750819000798	0.0537476487902562	0.0429170998724201	0.0450173362289231	0.0345960873329798	0.0200445127369423	0.045442059843856	0.0441747700247582	0.0256590044628501	0.0532295011258615	0.0333008326681905	0.029533003372762	0.0423554844912744	0.0392727728803592	0.0436428302083844	0.0447329634564425	0.058585942682124	0.0519807463302096	0.0590553239448966	0.0408383290105353	0.0421845934322039	0.0419128152673922	0.0386067625959967	0.0298535868996831	0.0565115023331558	0.0431302007606129	0.0568564970412887	0.065435112454416	0.0378916846303899	0.0311199131636896	0.0544053854236227	0.0616063178290666	0.0404377357318939	0.0347362303782069	0.0424524375393954	0.0555482615358375	0.047194998868735	0.020064854854568	0.0521659123368185	0.0444123676372727	0.0498331129039981	0.0455049138688738	0.0433794381492621	0.0365291090473784	0.047429223099107	0.0268102557470805	0.0494522282212509	0.0282807154726378	0.0464211499533599	0.0244960052039959	0.0475485813214892
AD	AUT	0.048719932141722	0.031101598343274	0.0428004168692964	0.0407785109386981	0.0359641441578346	0.0492252762799679	0.041252327917436	0.0303258591837043	0.0275644945984263	0.0358813105026488	0.0382157473112852	0.0492478520257572	0.0409165518139241	0.0534049568939156	0.0419029712161537	0.0614221190176186	0.0384195650316841	0.0286111937308556	0.0239818348535125	0.046909463946461	0.0644500569004835	0.0292290480553256	0.0407273459176097	0.0637370146405947	0.0470776187571324	0.0664066155261911	0.0648854639307508	0.0614055106684411	0.0242229539837804	0.0608051402423442	0.0524472288295306	0.0270079210849227	0.0427026240197112	0.0431269942717185	0.0297896909002073	0.0414391854944898	0.0379922477876905	0.0647648693547395	0.0474232071821071	0.0628590988667786	0.0456378486989669	0.0487866211970749	0.051225957280958	0.0556857153405757	0.0398402966507767	0.0245447969421256	0.0466812050814478	0.0596730256672232	0.0479201195781891	0.0347578296792682	0.0528731947260335	0.0554552886190041	0.0451792483117455	0.0509608255903304	0.0407184665959264	0.0369864773698597	0.0475953577950423	0.0549639322217655	0.0512371060956869	0.0280627501134475	0.0515670177536796	0.0683271413678347	0.0370891676112723	0.0574943699336206	0.039596210126969	0.0533743349529786	0.0567424940620153	0.0496454736915926	0.0526177487692048	0.0550627212224157	0.0671175822209663	0.0446045039624654	0.0492248282837929	0.0359200709329801	0.0361579661732676	0.0535554028504073	0.0402333799472873	0.0355364837900067	0.0468688953694714	0.0405025095219868	0.0644328524484641	0.0544269346132028	0.0385981394509066	0.0473965529823157	0.0437437974305871	0.0434322136420434	0.0341707744060047	0.0674506229523722	0.0356225036922058	0.0454345918505806	0.0761766648197983	0.0429094105893962	0.0445033685773635	0.0430113777172534	0.0425816901850451	0.0616688171472653	0.0585967200535776	0.0426798830209722	0.0395203009344476	0.0430670670972765
AD	SCH	0.0292702500032833	0.0283049252402293	0.0375985834942084	0.0204273857642033	0.0215391773881812	0.027632936435562	0.0519785064082197	0.0254221606048298	0.0208785542199645	0.0375574656031978	0.0345227226024218	0.0313764456440939	0.026250121834957	0.0301207497633919	0.0244731241669509	0.0336694707183965	0.0447580839107551	0.030125038388857	0.0358190727025925	0.0318876331258426	0.0421183971539068	0.0340826408895197	0.0381558517273928	0.0319907519259951	0.0342687947190879	0.0394211368558881	0.0608106387061844	0.0558702933059141	0.0383760330735502	0.0390475060667426	0.0294185740117787	0.0473286636872019	0.0183585711907501	0.0214466719639516	0.0313625926292307	0.0182903070905553	0.0393710032112228	0.0269073404841107	0.0240710586348509	0.0553859088705303	0.0309228860738146	0.0248771428011464	0.0211160159427147	0.0309319554831032	0.0299615423461352	0.0293708679691905	0.040072477281226	0.0203853046872335	0.0335507309468192	0.0237011420952099	0.0314378004280823	0.0191278284243931	0.0312652185040613	0.0297292004954747	0.0349165928731807	0.0292326074490438	0.0300064021189515	0.0400281456603324	0.024134802492462	0.0333540276856183	0.0225314834797082	0.0501684237910519	0.02755704889904	0.0376588776703128	0.028789965812563	0.0359658256578613	0.0235561122832142	0.0313340552320202	0.0349091008689623	0.0277587588354067	0.0278006983685659	0.0317903819794661	0.0245929015513548	0.0419650711973342	0.0393063146605572	0.0312806382206595	0.0368318490308689	0.0308285192559791	0.0321615449836883	0.0357940602331219	0.0370353165675629	0.0238189173785651	0.0254797547992497	0.0463432116192072	0.0382863334291	0.0326699145432047	0.0296053721636361	0.0339882038410644	0.0358717815922564	0.0405248072832921	0.0387483828857755	0.0360586319173902	0.0186187243407705	0.0217559367821069	0.0407176297812569	0.0244357867524534	0.0328092198075483	0.0231593090602542	0.0338804092733465	0.0322984259744691
AD	ASD	0.068656523827341	0.0531932974052005	0.0323743832845515	0.0408369367282169	0.0547882088030454	0.0590839467930032	0.059600872354537	0.043070518086519	0.040318818291781	0.0376441101320087	0.032114809285186	0.0345514227967487	0.0463717303112099	0.0314458183407662	0.0262689916095725	0.0461441820827157	0.040336332850802	0.0501230484664105	0.0410934837979668	0.0527177974641997	0.0420178351127015	0.0594399850866479	0.0379524165632424	0.033685565777302	0.0452886882478572	0.0332859230480497	0.0508797402191578	0.0466098721367076	0.0417860823626014	0.0395347201972918	0.044691081717021	0.0491628738162188	0.0418349902758019	0.0439174839172983	0.051880754894317	0.0542414438411238	0.0311242840929218	0.0484645198104665	0.0368346757014378	0.0384977263564897	0.0564880813422743	0.0458890386589686	0.0462984708589501	0.0562196067227233	0.043615495939966	0.0728678640244202	0.033445705338651	0.0503029304758607	0.0496305948365105	0.0285993757859486	0.0579095328517237	0.0492338695608092	0.0375523257145456	0.0577650961031262	0.036650485991233	0.0374786903965309	0.0588259061651282	0.0456887685565904	0.0265718142779265	0.0460312863076435	0.0296381119088605	0.0482204172077015	0.0471981020207138	0.0374090629035105	0.0374859254061687	0.0515788056858064	0.061252911568487	0.0475032268752542	0.046279944287481	0.0360136175723783	0.0442007031524641	0.0339331013912031	0.0480717097334908	0.0602911882008777	0.0604021241461271	0.0518059587479699	0.0320600904963673	0.048949217238873	0.0287618502398468	0.0331154890673296	0.0645357267241586	0.0518650547455119	0.0625059789035505	0.0554555460927057	0.0345983250609108	0.0440932247511939	0.0428941931744866	0.0358251100633734	0.0335897342498521	0.0373381347975575	0.0489642003809223	0.0368169810433081	0.043255861645659	0.0514244492107135	0.054596048950044	0.0410314903793325	0.0308084621059243	0.0414786375335065	0.0455187258468234	0.0465416901201777
AD	Epi	0.0297150573223631	0.0283748723515255	0.0239548106236856	0.0403504728838945	0.0510812433571145	0.0408127500160417	0.0233908171490563	0.0325579679586174	0.0413464765338538	0.0493680367092833	0.030339267801318	0.0434555061967689	0.0407537072604704	0.0286742607222941	0.0529682404732835	0.0525307264420819	0.0396984853340558	0.0386922712025181	0.0502990308021074	0.0452763716726046	0.0326349399451208	0.0298883675777831	0.0615855509152704	0.0335028826468382	0.0360005774409443	0.0324527040479633	0.049125168819386	0.0299586520808528	0.0442690688134725	0.0495328570507435	0.0387720193522327	0.0308338557650941	0.0389843929516012	0.0511236805516465	0.0327378324454994	0.0435033546196624	0.0440665037764755	0.0483011857287723	0.0507624170963062	0.0496070079395047	0.0403081774471704	0.0527830736008741	0.0563389260608691	0.0448495933538372	0.0420277635664642	0.0262533496287027	0.0235382050983782	0.0465596242814588	0.0386272895282751	0.0626027803515462	0.0349461697079901	0.0372713257542804	0.0497094063130747	0.0306103728923979	0.041697890489074	0.0521320178558613	0.052200831532369	0.0335707037105087	0.0347612728401622	0.0534139258311251	0.0373260200318513	0.0536289310309934	0.0442603679688524	0.0427239916035049	0.0295842631174692	0.0551603126989044	0.0519238131489893	0.0396445196806875	0.042103082289155	0.0178292740424082	0.0456248146961154	0.0528819601354669	0.0473642634461859	0.0407923935203438	0.0463421075463039	0.0294160887917066	0.0283647772749264	0.0527341414494564	0.032229718438828	0.0355158397256659	0.0323171724803076	0.0506081710610292	0.0591182507262242	0.0244433872927804	0.0340963706188329	0.0337627871735066	0.0457715583768062	0.0399574757427348	0.0353718961627163	0.0239072278012919	0.0500514112368512	0.0495928867844952	0.0283702781119698	0.0572470122836569	0.0366348931342251	0.0528767457859402	0.0544541253726322	0.0579009489806231	0.0509857549385241	0.037773608498509
AD	ID	0.033927831424127	0.0488461112006593	0.0449176466900798	0.0458485682248175	0.0347764236588292	0.0442490008773567	0.0450410218566054	0.0625224234972518	0.0314642838113936	0.0491527350464726	0.0534971967949451	0.0505096852432101	0.0507630479902211	0.0496825280057703	0.0402612147994091	0.0547067927455504	0.0407527457623498	0.048952564467131	0.0416395969787335	0.0372892471838794	0.0243748516376582	0.0572677766896451	0.0471655731864463	0.0501733549463686	0.0471040705270284	0.0421643497509932	0.0684255497704325	0.046389475019369	0.0659248529519286	0.0512216644123188	0.0634992483601581	0.0377724335570102	0.0467880223146021	0.0724151602998549	0.0370044860089939	0.0441435144567863	0.0229707623758264	0.0399436115120269	0.0523538445946736	0.0502849881666914	0.0486096066651549	0.0423422602436566	0.0452923306489151	0.0649168066575623	0.0692658307897029	0.0414640925804824	0.0400879378852079	0.0264880196471365	0.0543511424703573	0.0486201493571329	0.0483699763440244	0.047968644353898	0.0448234808604542	0.0452854259590869	0.0455500058322344	0.0433488799338592	0.0830791027383291	0.0527983518212336	0.0522691676323917	0.0308663107552107	0.0547618474108645	0.0781107276333984	0.0539106991325903	0.0663697037291703	0.0570627900810278	0.0418807091902226	0.0427532331960012	0.0533828002966317	0.0438014721157807	0.0438716580140721	0.0388987901024168	0.053871524189644	0.0307940731081069	0.028951790032132	0.0408235441751432	0.0395515114970211	0.0453675489834772	0.0412882172235521	0.0466758180607571	0.039665580738282	0.0418950876691312	0.034847585352176	0.0473425084932491	0.0502594297538378	0.0276205199291981	0.0518233777378854	0.0418778031226944	0.041437507723569	0.0480813715243898	0.0466655693375462	0.0347747189185011	0.057423360555719	0.0324523503752499	0.0332534323182292	0.0386816758534595	0.0511623674759038	0.0377550696120529	0.0428267121111158	0.021979720217374	0.0458975210137056
AD	HTN	0.0564331570607924	0.0395548659865053	0.0532629032094946	0.0472846164012837	0.0524669251713767	0.0357775726474751	0.0420436736504676	0.0355240748701515	0.0507803632671455	0.0455666916648521	0.044457365498177	0.0507796004769879	0.0228224693943804	0.0757877019346639	0.0437996085929413	0.0426874789110017	0.0476339377649412	0.0336841153082041	0.0570825383822654	0.0400770434552268	0.0434986465663885	0.035898341863642	0.0359458291619433	0.0386611916222669	0.0367799583160949	0.0274005141820191	0.0452327261036279	0.0574662894933122	0.055312313927292	0.0397131805636547	0.0367570553061612	0.0539971764572308	0.0264674307951799	0.0330480092833236	0.0312449420379131	0.053095850370691	0.0464232056393496	0.03906381321868	0.0462808349797298	0.0486555859379398	0.0361200735472817	0.0445684856613585	0.0447697355458024	0.0389366950730589	0.0369839344030174	0.0501192192392052	0.0487157856954657	0.0686342762674955	0.0317486565286154	0.0433179343189439	0.0516882149596428	0.0231887373556055	0.0347992982138861	0.0291844238145615	0.0356947983627619	0.0478824686592234	0.0534380126069292	0.0371184198346934	0.0534888986215034	0.0494890803523888	0.0634997296444179	0.0396719237091746	0.0439903796096851	0.0329837226460826	0.0466173777971504	0.0472824167795268	0.0505999375325427	0.0439734989960602	0.0456614309692276	0.0407383996566524	0.0477218378048956	0.0374732912877029	0.0480126156984332	0.0390672259974973	0.0563593008956346	0.0479991424841782	0.0421630582142813	0.0405389400257258	0.0262139973677599	0.0484062183420177	0.0439767397837934	0.046546158622712	0.0435645763111163	0.0483851823434921	0.0533930436613291	0.0489100221842124	0.0349697763947181	0.0318143659541882	0.0292291768044514	0.0483817751695652	0.037452966285021	0.0362157117332376	0.0397755438521907	0.039209781736495	0.047082645902163	0.0469271390443063	0.0475659778606123	0.0317238583323385	0.0393674481898582	0.0443471254350479
AD	HD	0.0725313420152743	0.0421976480191665	0.0417637188384426	0.0340390118124135	0.0576434255022809	0.0346712627233668	0.038484586263851	0.0437629077977887	0.0998782980631661	0.0581530911807099	0.0641430845744496	0.0424643401937515	0.070265155657639	0.032886489041731	0.0588059286929103	0.053412787898344	0.0442222941491955	0.033473958499161	0.0614837483552733	0.0557745883168849	0.0620255747883989	0.0619969211881561	0.0492604823488668	0.0485961907669958	0.0439420544077483	0.0586544499580894	0.0657534275004828	0.0402847993459574	0.068716993184933	0.0540704122739956	0.0466923477014271	0.0597846581306885	0.0554438112869857	0.0465698752725095	0.0426821384000879	0.0547178780810897	0.0478284926628768	0.0781243300163315	0.0702983762665879	0.0454201719508508	0.0673353737578362	0.0561042187404989	0.0734264416805239	0.0344113995873623	0.0530844622243024	0.0491568533536976	0.0424639821366754	0.0521354706167555	0.0516798566298286	0.0650076479469181	0.051417836925752	0.0428550369355043	0.0566216331084506	0.08448560561911	0.0527895136164645	0.0457841563942404	0.065165679235166	0.0464465903153824	0.0408540552273501	0.0466797592555854	0.0549333297942891	0.0769538620437177	0.0519191592776807	0.0389849173452581	0.0399429292951114	0.0480055478933956	0.0520639424294516	0.049086892637916	0.0494137414925473	0.0503895414786063	0.0636546136594801	0.0460178498572623	0.0469169290034097	0.0670546279018457	0.0615158499854375	0.0517982079756869	0.0333700845040566	0.0474478075599776	0.0700071065263274	0.0585985976149046	0.0455128389896925	0.0646236179394442	0.0318941828002596	0.0539518026338107	0.0578278579803685	0.0396521053092204	0.0768875007296315	0.0452932075889665	0.0858740830388524	0.0577894840781188	0.0575329962234501	0.0722672298336453	0.0565047098256039	0.0575370506845624	0.0566561457382398	0.0587021215228612	0.0467953339898657	0.0678513798117406	0.0479821148410866	0.0730755648260797
AD	PD	0.0575576569210251	0.0412297528944846	0.0407882106809329	0.035577674697009	0.0232099264471921	0.0431308982829693	0.0525331382404845	0.0433437244282803	0.0467908612033125	0.0616190418797888	0.0424373766316858	0.0366481653241942	0.0694603965553179	0.0461526144921136	0.0318956948073636	0.0559973420614468	0.0603966541984081	0.0442455982103686	0.0358128805647135	0.0420743263755869	0.0356302525525797	0.0512575256081333	0.0246836022725074	0.0403335256143054	0.0379324306971469	0.0511827009914239	0.0435901499789395	0.0551952293548905	0.0668311660413843	0.0485649006400585	0.0412506240661414	0.0389397022696472	0.0565139134486136	0.0368110574652821	0.0171604933545173	0.0364292530564612	0.0437611557314896	0.0292418508063946	0.042362587078364	0.0279395862011252	0.0728984730642016	0.0674253239842554	0.0402669860067575	0.052010330649591	0.0502237901880254	0.0295475229871111	0.0560593596837498	0.0601714161634987	0.0334272320944735	0.0448384864306692	0.0364693790499814	0.0399734447756949	0.0417268762916874	0.0624913978663766	0.0605422917516017	0.0601491095755786	0.0562823470313069	0.03640006410839	0.0325543459749824	0.0466649127958031	0.0433708361747202	0.0544007752904201	0.040862818029372	0.0381712358853396	0.0443675065627858	0.0564037090656591	0.0369070375108963	0.0294723138141194	0.0415496534688627	0.0400531753761622	0.0404248161600687	0.0388843967166616	0.0397136286861595	0.0548415480922671	0.0457304907957711	0.0326511977957114	0.0603861893616203	0.0255337881246575	0.0405778098503058	0.0456441809708933	0.0372872738048812	0.0567201249897739	0.0445916453187012	0.0385286732340847	0.0478682809875284	0.0338552675760441	0.0260660779013175	0.051817417821665	0.0399202833231921	0.0401251366386371	0.052288227026826	0.0408824940231639	0.0534907294818259	0.0497631766940033	0.0454127918528998	0.0471498097219395	0.0475540753391046	0.0421247652411941	0.0475495145717485	0.0516587587881452
