C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
11	14	66	0	0.743363	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.777152	0	[0.00,0.00]	1	1	0.1		1	1		209	2	2.35398	0.822866	[0.18,3.70]	0.573155	1	0.1		0.283784	1		111	1	1.2502	0.782517	[0.10,6.04]	0.64015	1	0.1		0.372163	1		66	0	0.743363	0	[0.00,0.00]	1	1	0.1		1	1		39	1	0.43926	2.41093	[0.31,18.91]	0.292697	1	0.1		0.931163	1		80	1	0.901046	1.11977	[0.14,8.67]	0.381801	1	0.1		0.773828	1		109	1	1.22767	0.798433	[0.10,6.16]	0.648718	1	0.1		0.373987	1		79	0	0.889783	0	[0.00,0.00]	1	1	0.1		1	1		262	2	2.95093	0.621154	[0.14,2.79]	0.407383	1	0.1		0.236588	1		71	0	0.799678	0	[0.00,0.00]	1	1	0.1		1	1		
12	18	66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		69	0	0.999195	0	[0.00,0.00]	1	1	0.1		1	1		209	2	3.02655	0.614734	[0.14,2.69]	0.394651	1	0.1		0.227931	1		111	4	1.6074	2.98531	[0.97,9.23]	0.0519176	1	0.1		0.982727	1		66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		39	1	0.564763	1.83746	[0.24,14.17]	0.331844	1	0.1		0.892955	1		80	0	1.15849	0	[0.00,0.00]	1	1	0.1		1	1		109	1	1.57844	0.608388	[0.08,4.62]	0.522062	1	0.1		0.332668	1		79	0	1.14401	0	[0.00,0.00]	1	1	0.1		1	1		262	3	3.79405	0.745946	[0.21,2.60]	0.454317	1	0.1		0.220371	1		71	1	1.02816	0.970588	[0.13,7.40]	0.725282	1	0.1		0.380974	1		
13	15	66	0	0.79646	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.832663	1.21849	[0.16,9.40]	0.376932	1	0.1		0.799388	1		209	0	2.52212	0	[0.00,0.00]	1	1	0.1		1	1		111	1	1.3395	0.725974	[0.09,5.57]	0.60684	1	0.1		0.363057	1		66	0	0.79646	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.470636	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.965406	1.03888	[0.13,8.00]	0.749286	1	0.1		0.382777	1		109	0	1.31537	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.953339	0	[0.00,0.00]	1	1	0.1		1	1		262	0	3.16171	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.856798	0	[0.00,0.00]	1	1	0.1		1	1		
14	15	66	2	0.79646	2.79808	[0.62,12.66]	0.14609	1	0.1		0.958865	1		69	0	0.832663	0	[0.00,0.00]	1	1	0.1		1	1		209	5	2.52212	2.5098	[0.85,7.42]	0.125711	1	0.1		0.910182	1		111	6	1.3395	7.13016	[2.49,20.42]	0.00100506	1	0.1		0.999867	1		66	2	0.79646	2.79808	[0.62,12.66]	0.14609	1	0.1		0.958865	1		39	5	0.470636	17.5588	[5.69,54.16]	5.33002e-05	0.133143	0.1		0.999997	1		80	4	0.965406	5.51196	[1.71,17.72]	0.0108386	1	0.1		0.998243	1		109	4	1.31537	3.88918	[1.22,12.43]	0.0288436	1	0.1		0.993041	1		79	1	0.953339	1.05311	[0.14,8.11]	0.753888	1	0.1		0.382594	1		262	3	3.16171	0.935328	[0.26,3.34]	0.607588	1	0.1		0.250256	1		71	0	0.856798	0	[0.00,0.00]	1	1	0.1		1	1		
15	6	66	1	0.318584	3.60615	[0.42,31.32]	0.243391	1	0.1		0.963731	1		69	0	0.333065	0	[0.00,0.00]	1	1	0.1		1	1		209	0	1.00885	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.5358	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.318584	3.60615	[0.42,31.32]	0.243391	1	0.1		0.963731	1		39	0	0.188254	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.386163	2.93165	[0.34,25.40]	0.277858	1	0.1		0.94819	1		109	0	0.526146	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.381335	0	[0.00,0.00]	1	1	0.1		1	1		262	0	1.26468	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.342719	0	[0.00,0.00]	1	1	0.1		1	1		
16	16	66	1	0.849558	1.19179	[0.16,9.16]	0.377548	1	0.1		0.792993	1		69	2	0.888174	2.47335	[0.55,11.11]	0.16698	1	0.1		0.945495	1		209	1	2.69027	0.326603	[0.04,2.49]	0.220724	1	0.1		0.169172	1		111	0	1.4288	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.849558	1.19179	[0.16,9.16]	0.377548	1	0.1		0.792993	1		39	1	0.502011	2.08596	[0.27,16.20]	0.314137	1	0.1		0.912708	1		80	0	1.02977	0	[0.00,0.00]	1	1	0.1		1	1		109	2	1.40306	1.49533	[0.34,6.67]	0.485293	1	0.1		0.612719	1		79	0	1.01689	0	[0.00,0.00]	1	1	0.1		1	1		262	1	3.37249	0.246743	[0.03,1.88]	0.11786	1	0.1		0.0957869	1		71	0	0.913918	0	[0.00,0.00]	1	1	0.1		1	1		
17	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.222043	5.7402	[0.59,55.92]	0.187507	1	0.1		0.983051	1		209	0	0.672566	0	[0.00,0.00]	1	1	0.1		1	1		111	1	0.3572	3.42121	[0.35,33.17]	0.270386	1	0.1		0.957922	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.257442	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254224	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.843121	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.228479	0	[0.00,0.00]	1	1	0.1		1	1		
18	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	1	0.504425	2.48077	[0.22,27.49]	0.349562	1	0.1		0.924917	1		111	1	0.2679	5.13636	[0.46,57.10]	0.22253	1	0.1		0.977662	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.632341	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
19	27	66	1	1.43363	0.681065	[0.09,5.10]	0.57478	1	0.1		0.349219	1		69	0	1.49879	0	[0.00,0.00]	1	1	0.1		1	1		209	4	4.53982	0.857688	[0.29,2.51]	0.514393	1	0.1		0.20514	1		111	3	2.4111	1.28241	[0.38,4.33]	0.511813	1	0.1		0.495528	1		66	1	1.43363	0.681065	[0.09,5.10]	0.57478	1	0.1		0.349219	1		39	1	0.847144	1.19231	[0.16,9.02]	0.374496	1	0.1		0.793447	1		80	0	1.73773	0	[0.00,0.00]	1	1	0.1		1	1		109	1	2.36766	0.394587	[0.05,2.94]	0.298461	1	0.1		0.216828	1		79	0	1.71601	0	[0.00,0.00]	1	1	0.1		1	1		262	3	5.69107	0.461873	[0.14,1.55]	0.14628	1	0.1		0.0924102	1		71	1	1.54224	0.62967	[0.08,4.71]	0.53672	1	0.1		0.33591	1		
20	10	66	0	0.530973	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.555109	0	[0.00,0.00]	1	1	0.1		1	1		209	4	1.68142	3.34309	[0.94,11.95]	0.0552243	1	0.1		0.984355	1		111	0	0.893001	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.530973	0	[0.00,0.00]	1	1	0.1		1	1		39	1	0.313757	3.49415	[0.43,28.28]	0.236995	1	0.1		0.96317	1		80	2	0.643604	3.70192	[0.77,17.73]	0.109431	1	0.1		0.977826	1		109	0	0.876911	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.635559	1.6453	[0.21,13.15]	0.353827	1	0.1		0.871131	1		262	4	2.1078	2.51938	[0.71,8.99]	0.192809	1	0.1		0.867347	1		71	3	0.571199	7.34244	[1.86,29.02]	0.0144589	1	0.1		0.998418	1		
21	16	66	0	0.849558	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.888174	0	[0.00,0.00]	1	1	0.1		1	1		209	6	2.69027	3.0266	[1.09,8.42]	0.0281687	1	0.1		0.989911	1		111	2	1.4288	1.46527	[0.33,6.53]	0.481918	1	0.1		0.612743	1		66	0	0.849558	0	[0.00,0.00]	1	1	0.1		1	1		39	1	0.502011	2.08596	[0.27,16.20]	0.314137	1	0.1		0.912708	1		80	1	1.02977	0.968776	[0.13,7.43]	0.724661	1	0.1		0.382029	1		109	1	1.40306	0.690741	[0.09,5.28]	0.583709	1	0.1		0.355567	1		79	1	1.01689	0.982051	[0.13,7.53]	0.729586	1	0.1		0.382179	1		262	5	3.37249	1.7156	[0.59,4.98]	0.252633	1	0.1		0.782847	1		71	0	0.913918	0	[0.00,0.00]	1	1	0.1		1	1		
22	7	66	0	0.371681	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.388576	2.86275	[0.34,24.12]	0.276981	1	0.1		0.946782	1		209	2	1.17699	1.98841	[0.38,10.32]	0.237071	1	0.1		0.902708	1		111	0	0.625101	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.371681	0	[0.00,0.00]	1	1	0.1		1	1		39	1	0.21963	5.25439	[0.62,44.73]	0.182203	1	0.1		0.981759	1		80	0	0.450523	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.613837	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.444891	0	[0.00,0.00]	1	1	0.1		1	1		262	0	1.47546	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.399839	0	[0.00,0.00]	1	1	0.1		1	1		
23	19	66	3	1.00885	3.45536	[0.98,12.17]	0.0599797	1	0.1		0.984631	1		69	3	1.05471	3.28977	[0.94,11.57]	0.06591	1	0.1		0.982103	1		209	3	3.19469	0.926578	[0.27,3.21]	0.600068	1	0.1		0.243933	1		111	0	1.6967	0	[0.00,0.00]	1	1	0.1		1	1		66	3	1.00885	3.45536	[0.98,12.17]	0.0599797	1	0.1		0.984631	1		39	0	0.596138	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.22285	0.805204	[0.11,6.11]	0.651332	1	0.1		0.371491	1		109	3	1.66613	1.97759	[0.57,6.90]	0.15111	1	0.1		0.922469	1		79	1	1.20756	0.816239	[0.11,6.19]	0.657094	1	0.1		0.37261	1		262	6	4.00483	1.74519	[0.66,4.64]	0.175939	1	0.1		0.849723	1		71	1	1.08528	0.915873	[0.12,6.96]	0.703512	1	0.1		0.37916	1		
24	18	66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		69	4	0.999195	5.0989	[1.63,15.93]	0.0125166	1	0.1		0.99778	1		209	1	3.02655	0.287613	[0.04,2.17]	0.16672	1	0.1		0.131241	1		111	1	1.6074	0.596257	[0.08,4.52]	0.512113	1	0.1		0.328687	1		66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		39	0	0.564763	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.15849	0	[0.00,0.00]	1	1	0.1		1	1		109	4	1.57844	3.04762	[0.99,9.43]	0.0494406	1	0.1		0.983963	1		79	0	1.14401	0	[0.00,0.00]	1	1	0.1		1	1		262	1	3.79405	0.217264	[0.03,1.64]	0.0804271	1	0.1		0.0667771	1		71	0	1.02816	0	[0.00,0.00]	1	1	0.1		1	1		
25	14	66	1	0.743363	1.37751	[0.18,10.69]	0.368296	1	0.1		0.832254	1		69	0	0.777152	0	[0.00,0.00]	1	1	0.1		1	1		209	5	2.35398	2.79139	[0.93,8.42]	0.0508279	1	0.1		0.980743	1		111	2	1.2502	1.71254	[0.38,7.75]	0.237586	1	0.1		0.877736	1		66	1	0.743363	1.37751	[0.18,10.69]	0.368296	1	0.1		0.832254	1		39	1	0.43926	2.41093	[0.31,18.91]	0.292697	1	0.1		0.931163	1		80	0	0.901046	0	[0.00,0.00]	1	1	0.1		1	1		109	0	1.22767	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.889783	0	[0.00,0.00]	1	1	0.1		1	1		262	5	2.95093	2.10117	[0.70,6.32]	0.134438	1	0.1		0.910224	1		71	0	0.799678	0	[0.00,0.00]	1	1	0.1		1	1		
26	8	66	2	0.424779	6.09896	[1.21,30.82]	0.0565932	1	0.1		0.993386	1		69	2	0.444087	5.81095	[1.15,29.34]	0.0609538	1	0.1		0.992498	1		209	2	1.34513	1.65539	[0.33,8.26]	0.491405	1	0.1		0.634755	1		111	2	0.714401	3.44343	[0.69,17.27]	0.127415	1	0.1		0.972169	1		66	2	0.424779	6.09896	[1.21,30.82]	0.0565932	1	0.1		0.993386	1		39	0	0.251006	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.514883	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.701529	0	[0.00,0.00]	1	1	0.1		1	1		79	3	0.508447	9.15	[2.15,39.01]	0.0101033	1	0.1		0.999128	1		262	6	1.68624	11.4727	[2.30,57.18]	0.00147521	1	0.1		0.999886	1		71	1	0.456959	2.37755	[0.29,19.59]	0.304144	1	0.1		0.92796	1		
27	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.222043	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.672566	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.3572	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.257442	4.89451	[0.50,47.60]	0.21134	1	0.1		0.977448	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254224	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.843121	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.228479	0	[0.00,0.00]	1	1	0.1		1	1		
28	10	66	0	0.530973	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.555109	0	[0.00,0.00]	1	1	0.1		1	1		209	2	1.68142	1.23913	[0.26,5.88]	0.450494	1	0.1		0.614147	1		111	1	0.893001	1.13434	[0.14,9.04]	0.386497	1	0.1		0.777521	1		66	0	0.530973	0	[0.00,0.00]	1	1	0.1		1	1		39	1	0.313757	3.49415	[0.43,28.28]	0.236995	1	0.1		0.96317	1		80	0	0.643604	0	[0.00,0.00]	1	1	0.1		1	1		109	1	0.876911	1.15741	[0.15,9.22]	0.385633	1	0.1		0.783648	1		79	0	0.635559	0	[0.00,0.00]	1	1	0.1		1	1		262	1	2.1078	0.413793	[0.05,3.28]	0.343104	1	0.1		0.250259	1		71	0	0.571199	0	[0.00,0.00]	1	1	0.1		1	1		
