5682
348
6616
112755
9522
478
287
348
1743
2670
2746
2890
2913
3312
3708
3848
3858
4191
23154
5898
9522
9554
79751
6616
6709
8803
6854
8831
112755
5052
9554
8803
2913
2892
9456
2891
2893
5052
2597
8803
1267
1808
112755
5898
1267
4130
478
112755
23154
30845
4741
989
23176
55752
6854
10382
11076
1743
1152
30845
1808
23176
2746
7846
7345
5052
396
23176
1152
7846
5052
396
3312
3312
396
23176
55752
396
3312
3312
11076
815
1152
1152
2670
2670
2670
2670
2670
2670
2670
2670
2670
2670
2597
2670
2670
2670
2670
2670
2670
2670
2670
1267
3858
3848
3848
3848
4191
4741
396
989
6709
7846
10382
7345
8831
2892
2893
9456
2890
5682
2891
815
287
79751
3708
4130
