#communities 
1000	10
10006	11
10015	8
100287171	13
10053	5
10056	19
10058	12
10059	20
10067	16
10072	21
10092	7
10093	7
10094	7
10096	7
10097	7
10102	11
10109	7
10120	17
10121	20
1012	5
10128	1
10130	8
10131	17
10134	1
10188	4
1020	17
1021	4
10211	1
10213	3
10228	16
10236	8
10239	6
10240	19
10243	20
10247	20
10254	2
10294	4
10313	5
10314	3
10342	8
10369	14
10376	5
10380	1
10381	20
10382	15
10383	8
103910	8
10396	21
10399	19
10409	7
10426	15
10434	13
10439	17
10449	21
10452	10
10455	21
10458	11
10469	8
10476	5
10486	10
10487	10
10492	2
10493	16
10497	1
10498	8
10514	15
10525	9
10540	20
10549	9
10550	16
10552	7
10570	20
10574	17
10575	17
10576	17
10612	7
10632	2
10651	10
10652	16
10656	15
10657	15
10672	19
10681	7
10693	17
1072	7
10724	9
10726	4
10728	4
10768	14
10776	5
10787	11
10801	5
10808	4
10814	13
10815	13
10844	4
10857	19
10890	10
10900	18
10908	10
10910	4
10920	4
10935	5
10938	5
10947	6
10953	4
10961	19
10963	4
10971	11
10972	2
10982	20
10989	20
11004	20
11021	5
11031	12
11034	7
11069	18
11075	6
11076	5
11091	9
11099	18
111	7
11113	6
11130	1
11140	4
1114	18
11151	1
11159	10
11165	19
11214	11
11228	11
11234	21
112401	1
112476	12
112755	16
1129	20
11311	16
11315	18
113246	13
11331	10
11332	18
11333	9
11343	18
11345	2
113457	15
11346	7
114294	9
114569	5
114876	11
114971	9
1152	13
115704	2
1159	9
115992	1
116143	5
116841	16
116986	7
1173	8
1175	1
118	7
1182	14
1185	18
1186	12
118881	2
1191	1
119	14
120	7
1211	1
1212	1
1213	5
121457	19
125	18
126003	10
126328	12
1267	14
1271	18
1272	13
127281	18
127829	7
127833	15
128	9
1314	14
1315	6
1327	21
1329	12
133121	12
1337	10
1340	12
1345	12
1347	3
134957	16
135114	21
136319	13
1376	8
1397	16
1398	8
1399	10
1400	10
1404	14
140606	14
140735	18
140885	19
1410	4
1431	19
143187	16
144501	13
1459	9
1460	10
1462	14
146330	19
1463	16
1465	1
146691	6
146705	5
1471	3
1476	3
148252	21
1487	6
149371	13
1496	10
1499	4
1500	5
150	7
1501	1
1503	11
1508	3
1509	5
152789	6
1528	3
153364	8
1537	19
1540	14
156	4
1565	3
1576	3
157922	13
158358	1
160	5
161	6
16	4
1620	9
1622	9
162	6
1627	7
163	1
1632	21
1639	20
1641	13
164592	14
1650	2
1653	4
166614	4
1666	21
1678	13
1727	18
1737	16
1738	16
1739	14
1740	14
1741	14
1742	14
1743	6
1759	20
1767	13
1778	20
1780	20
1781	20
1783	20
1785	20
1786	9
1803	6
1804	17
1808	10
1828	10
1832	8
1891	21
1892	2
1901	7
1915	6
1917	8
192111	17
19	14
1936	8
1937	6
1938	4
1968	4
1974	13
1984	15
2011	11
201475	10
2023	2
202333	3
202559	15
2026	9
2029	5
203068	4
203	21
2036	7
2047	4
205	21
2054	16
2081	19
2098	8
2108	1
2109	1
2110	21
213	13
2171	17
217	10
2181	9
2194	4
219	19
221692	13
221955	8
2	2
2232	20
223	18
22	21
224	8
225689	4
2257	21
226	4
2266	10
2271	10
2272	4
2273	9
2280	10
22808	14
22832	13
22839	18
22848	5
22852	21
22859	3
22866	1
22872	1
22884	17
22895	14
22902	17
22908	14
22919	20
22924	20
229	5
22931	18
22933	13
22941	18
22948	17
22987	13
22999	11
23011	7
23025	11
23036	13
230	5
23085	14
23095	11
23114	18
23122	20
2312	21
23136	11
23154	2
23157	5
23168	21
23176	5
23191	11
2319	12
23205	21
23207	17
23230	10
23236	6
23265	14
23281	14
23285	1
23	19
23322	1
23325	1
23331	9
23335	5
23347	9
23396	6
23406	10
23408	2
23499	7
23513	5
23526	18
23530	1
23564	16
23576	9
23603	7
23623	11
23647	2
23673	16
23770	3
23788	14
2395	19
25	18
2550	6
2554	4
2555	2
2561	2
2562	11
2571	11
257194	16
257218	1
2572	11
25813	10
25824	17
25828	1
25843	17
25851	10
25874	1
25879	9
25885	5
25921	7
259217	9
259266	19
259282	17
25932	4
2596	6
2597	4
25977	5
25979	21
26034	2
26052	20
26059	11
26071	2
26086	7
26135	15
26153	6
2617	3
26227	6
26275	19
2631	18
26355	4
26517	9
26521	21
2653	2
2664	10
2665	10
2670	4
2697	14
26985	6
26986	15
26993	8
27044	15
27063	1
27089	12
27095	10
271	6
27130	3
27154	10
27165	2
27229	4
273	20
27347	4
274	18
27430	21
2744	2
27445	11
2745	4
2746	13
2747	13
2752	3
2764	5
2767	14
2768	19
2770	7
2771	7
2773	7
2775	7
2776	7
2781	3
2782	7
2783	7
2784	7
2785	7
2786	7
2788	7
2799	18
2801	13
2805	10
2806	4
2812	11
2821	1
2823	11
286887	13
2869	6
287	20
2879	16
2885	8
2890	14
2891	14
28952	10
2895	7
2896	18
28964	11
28976	12
28985	13
28988	21
2902	14
2904	14
29066	20
2906	8
29078	12
2912	2
2915	14
291	8
2923	1
292	8
2931	4
2932	9
2934	7
293	8
2938	21
2940	21
2950	6
2954	10
29767	21
29789	6
29796	12
29920	13
29922	4
29924	6
29966	17
29979	2
29993	20
3006	8
3007	8
3008	15
3021	15
302	7
3028	19
3029	21
3030	8
3032	21
3033	5
3039	18
3040	18
3045	21
3047	21
3064	4
308	8
30845	13
30849	11
3094	4
309	9
30968	12
3098	9
3107	2
3146	16
3155	19
3156	2
3161	5
3184	15
3190	15
319101	8
322	11
3251	2
3265	18
326624	12
3295	2
3301	4
3303	4
3304	8
3305	4
3306	4
3308	4
3309	4
3310	4
3312	4
3313	8
3320	4
3326	4
3329	17
3336	10
3337	4
3339	10
338	9
338785	8
3418	21
3419	20
3420	20
347733	17
348	2
351	21
3556	6
3612	17
361	8
3631	15
3692	19
3708	7
3710	7
3728	10
373156	2
3737	18
37	19
374291	12
374454	8
3746	7
375	6
375686	6
376267	15
3766	5
377	2
3778	13
378	6
3791	18
3796	20
3798	9
3799	11
3800	11
381	6
382	2
3831	11
3837	6
38	19
3845	20
3848	8
3849	8
3852	8
3853	8
3854	8
3856	8
3858	8
3860	8
3866	13
3868	8
3872	8
387	19
3880	8
388	6
3897	5
3916	5
3920	5
3921	15
392	18
3925	5
3927	3
3939	4
39	19
3945	4
3954	4
3959	17
396	6
4000	9
4018	15
4043	16
4045	16
4047	7
4048	7
4082	4
4099	21
4130	14
4131	21
4133	11
4134	9
4137	11
4140	11
4147	10
4155	14
4191	4
4218	10
4259	12
4282	13
4299	8
4301	11
43	2
4355	13
448834	10
4509	18
4513	3
4522	4
4625	17
4627	7
4628	1
4637	17
4644	7
4645	7
4649	1
4656	5
4676	8
4684	4
4695	12
4697	19
4698	12
