#communities 
1000	30
10005	22
10006	30
10007	21
10014	5
10015	30
10016	22
10021	13
1002	22
10026	7
100271715	30
100287932	7
1004	5
10043	22
10044	30
10048	22
10049	22
1005	5
10055	22
10056	21
10058	22
10059	22
10061	7
1006	5
10067	7
1007	7
10072	7
10075	5
10076	22
10079	9
1008	5
10082	7
1009	30
10092	30
10093	30
10094	30
10096	30
10097	30
10100	21
10102	7
10105	23
10109	30
10111	5
10113	22
10120	30
1012	22
10121	30
10125	30
10127	4
10128	7
10129	22
10130	5
10131	5
1013	1
10133	22
10135	21
10142	30
10146	5
10147	5
10152	30
10154	30
10155	5
10156	7
10159	7
10160	30
10163	30
10165	7
10178	30
10188	30
10189	5
1020	28
10207	30
10209	7
10211	7
10213	22
102	7
10228	23
10235	7
10236	5
10238	28
10239	23
10240	5
10242	7
10243	30
10247	7
10250	5
1025	5
10270	5
10273	22
10276	30
10287	22
10290	7
10294	22
10295	7
10296	8
10297	30
103	5
10313	7
10314	21
10319	7
10320	5
10328	7
10330	7
10347	5
10367	7
10368	7
10369	3
10376	5
10381	28
10382	22
10383	5
103910	22
10391	22
10395	22
10396	7
10397	5
10398	22
10399	5
10409	30
10411	5
104	5
10419	5
10423	7
10424	7
10426	5
10427	30
10428	7
10432	5
10434	5
10439	7
10440	7
10447	7
10449	7
10452	7
10455	30
10456	22
10458	30
10460	30
10463	7
10466	23
10469	22
10471	21
10476	7
10479	7
10482	21
10484	21
10486	30
10487	30
10490	23
10492	5
10493	7
10497	23
10498	5
10499	5
10507	30
10514	5
10517	21
10521	5
10525	7
10527	23
10528	5
10529	30
10531	21
10534	28
10536	7
10539	22
10540	30
10541	5
10549	5
10550	7
10552	30
10554	21
10564	21
10565	21
10570	30
10574	28
10575	28
10576	28
10579	30
10580	30
10587	5
10592	7
10594	5
10598	5
10605	5
10606	5
10611	21
10612	30
10613	7
10615	30
10617	7
10620	7
1062	30
10627	30
1063	5
10632	7
10634	30
10636	22
10640	23
10645	22
10651	7
10652	23
10654	22
10657	30
10658	5
10659	7
10664	5
10672	22
10675	30
10681	22
10690	30
1069	28
10693	28
10694	28
1072	30
10724	7
10726	22
10728	22
10730	7
1073	30
10743	5
10749	22
10755	7
10763	30
10765	32
10767	21
10768	21
10769	21
10775	21
10787	30
10788	22
1080	22
10801	19
10808	22
10810	30
10814	23
10815	23
10817	30
10818	30
108	22
10844	22
10845	7
10856	5
10857	7
10867	7
10869	7
10881	7
10884	8
10890	7
10891	5
10900	8
10901	7
10905	25
10908	7
10910	22
10916	5
10919	5
10920	5
10921	5
10923	5
10933	5
10935	5
10938	30
10939	7
10943	5
10945	21
10947	21
10949	5
10952	7
10953	22
10959	21
10960	7
10961	7
10963	22
10965	28
10970	7
10971	22
10972	21
10973	5
10979	21
10980	5
10982	30
10985	7
10987	5
10988	7
10989	7
10991	21
10994	7
10999	21
11004	30
11007	30
11011	7
11020	30
11021	7
11031	7
11033	22
11034	30
11041	7
11047	22
11051	5
1105	5
11052	5
11059	22
11064	30
11069	30
11075	22
11076	7
11078	30
11080	22
1108	5
11083	5
1109	22
11100	5
111	22
11113	30
11117	7
11122	30
11127	2
11130	7
11135	22
11138	8
11140	22
11151	30
11152	7
11160	7
11163	21
11168	5
11170	30
11171	21
11176	30
11177	5
11178	30
11180	7
11188	7
11190	5
11194	30
11196	30
11197	21
11198	5
11212	10
11216	21
11217	30
11221	22
11222	8
11224	5
11230	7
11231	7
1123	22
112	7
112476	7
11248	30
11252	30
11253	30
11258	30
11261	21
112714	28
