#communities 
1000	43
10005	25
10006	15
10007	49
10014	72
10015	40
10016	59
10021	40
1002	51
10026	61
100271715	7
100287932	51
1004	1
10043	3
10044	40
10048	40
10049	42
1005	1
10055	41
10056	49
10058	41
10059	41
10061	71
1006	1
10067	29
1007	1
10072	49
10075	2
10076	40
10079	48
1008	1
10082	35
1009	43
10092	17
10093	17
10094	17
10096	17
10097	17
10100	15
10102	49
10105	4
10109	17
10111	60
10113	42
10120	7
1012	7
10121	7
10125	43
10127	49
10128	51
10129	31
10130	59
10131	72
1013	42
10133	35
10135	49
10142	7
10146	71
10147	66
10152	7
10154	15
10155	60
10156	70
10159	35
10160	17
10163	15
10165	49
10178	15
10188	40
10189	61
1020	42
10207	7
10209	49
10211	17
10213	2
102	43
10228	35
10235	29
10236	59
10238	72
10239	31
10240	59
10242	29
10243	9
10247	49
10250	61
1025	61
10270	61
10273	42
10276	43
10287	32
10290	61
10294	72
10295	31
10296	40
10297	7
103	61
10313	35
10314	40
10319	56
10320	60
10328	38
10330	28
10347	61
10367	29
10368	29
10369	43
10376	59
10381	72
10382	72
10383	59
103910	59
10391	49
10395	18
10396	35
10397	59
10398	17
10399	59
10409	17
10411	60
104	61
10419	59
10423	29
10424	60
10426	59
10427	6
10428	49
10432	59
10434	59
10439	40
10440	29
10447	35
10449	31
10452	29
10455	29
10456	42
10458	15
10460	7
10463	35
10466	35
10469	2
10471	60
10476	29
10479	35
10482	33
10484	6
10486	17
10487	17
10490	35
10492	61
10493	60
10497	35
10498	60
10499	60
10507	40
10514	59
10517	59
10521	61
10525	49
10527	7
10528	59
10529	7
10531	72
10534	72
10536	29
10539	32
10540	7
10541	59
10549	59
10550	35
10552	17
10554	33
10564	33
10565	33
10570	15
10574	72
10575	72
10576	72
10579	9
10580	15
10587	2
10592	60
10594	61
10598	59
10605	71
10606	49
10611	6
10612	17
10613	38
10615	7
10617	17
10620	1
1062	7
10627	17
1063	60
10632	7
10634	17
10636	32
10640	35
10645	41
10651	29
10652	35
10654	32
10657	15
10658	61
10659	29
10664	60
10672	32
10675	40
10681	42
10690	35
1069	72
10693	72
10694	72
1072	17
10724	29
10726	49
10728	42
10730	38
1073	17
10743	60
10749	62
10755	17
10763	48
10765	5
10767	71
10768	7
10769	43
10775	59
10787	15
10788	15
1080	31
10801	25
10808	2
10810	15
10814	29
10815	35
10817	15
10818	40
108	32
10844	72
10845	59
10856	60
10857	49
10867	35
10869	38
10881	29
10884	47
10890	35
10891	60
10900	32
10901	38
10905	17
10908	38
10910	42
10916	59
10919	60
10920	59
10921	61
10923	60
10933	60
10935	59
10938	17
10939	38
10943	60
10945	29
10947	6
10949	61
10952	56
10953	42
10959	35
10960	35
10961	49
10963	42
10965	60
10970	38
10971	59
10972	29
10973	71
10979	7
10980	59
10982	7
10985	72
10987	59
10988	29
10989	29
10991	7
10994	33
10999	33
11004	7
11007	7
11011	1
11020	7
11021	7
11031	35
11033	1
11034	17
11041	72
11047	2
11051	61
1105	60
11052	61
11059	55
11064	7
11069	32
11075	29
11076	42
11078	17
11080	72
1108	60
11083	61
1109	41
11100	61
111	32
11113	15
11117	40
11122	1
11127	31
11130	35
11135	15
11138	47
11140	42
11151	17
11152	40
11160	38
11163	41
11168	61
11170	7
11171	2
11176	15
11177	60
11178	59
11180	72
11188	40
11190	59
11194	17
11196	7
11197	41
11198	60
11212	42
11216	41
11217	17
11221	1
11222	47
11224	59
11230	35
11231	51
1123	1
112	43
112476	38
11248	1
11252	15
11253	59
11258	7
11261	33
112714	72
112724	35
11273	59
112755	35
11276	33
112802	59
1128	29
112840	29
112936	31
112937	59
112939	60
1130	59
113026	17
11311	35
1131	7
11313	29
11315	31
113157	61
11316	29
113201	29
113246	4
113263	7
11331	51
11332	42
11333	60
11334	1
11335	60
11336	35
11343	34
11344	17
11345	41
11346	17
113510	60
114088	7
114294	35
114299	35
114327	25
114569	35
1147	1
114780	61
114781	56
114784	40
114786	7
114787	61
114789	29
114793	29
114794	4
114824	15
114876	38
114880	38
114882	38
114928	29
114971	32
114991	33
115098	71
115207	49
1152	2
115286	38
1153	61
115	35
115509	59
1155	15
115557	15
115703	15
115704	29
115752	71
115827	2
1159	55
115948	7
1160	48
116151	35
116228	7
116442	35
116443	17
116835	32
116841	35
116931	61
116985	15
116986	40
116987	41
116988	31
117	17
117145	1
117159	59
117177	29
1173	17
1174	17
1175	17
1176	35
1181	42
118	17
1182	40
118427	32
118487	72
1185	30
1186	38
118812	40
118881	71
1191	41
119	29
1200	56
120	17
120892	17
1211	17
1212	17
1213	17
121391	2
121441	72
121504	60
121512	17
122402	42
122553	29
12	56
122961	40
123283	50
123879	59
124044	7
124454	35
124739	31
124801	59
124995	47
124997	4
125113	14
125115	32
125228	33
125336	42
125988	2
126003	29
126006	41
126133	40
126206	72
126328	38
1264	17
1266	72
1267	33
1268	32
1271	15
1272	1
127281	1
127703	7
1277	40
127795	29
1278	35
127829	32
127833	61
128	43
128178	1
1282	40
128308	47
1284	40
128866	3
128869	61
1291	72
129138	6
1292	7
129285	7
1293	1
129446	17
129807	2
1302	48
130507	39
131118	29
1312	49
1314	51
131474	48
1315	29
131544	42
131578	56
132204	35
132299	29
132320	7
1327	38
132884	42
1329	38
133121	38
133418	35
133584	55
133686	35
1337	15
133746	17
133957	3
1340	38
