#communities 
273	6
1759	5
1785	5
26052	32
1020	35
5530	4
8867	5
6455	18
6456	18
30011	18
7534	26
6457	18
7431	20
392	3
5689	14
10570	18
114569	15
23176	7
10015	18
10059	32
192683	13
2885	4
3064	5
274	6
6453	15
51429	5
5303	7
92609	4
10484	2
10574	12
1639	9
26060	26
1398	4
22941	4
2017	22
50944	5
26230	18
5479	4
6386	15
51678	5
6187	27
5837	9
10273	32
2534	4
5708	32
27101	32
23386	32
8079	32
7265	32
1605	28
3688	28
87	28
7414	27
7094	28
7402	8
7846	28
2923	35
2475	36
6786	29
129285	18
811	25
26986	2
6311	11
3190	2
5094	2
5093	2
2935	2
1956	28
2010	18
2947	18
71	29
25930	4
10133	18
7316	10
3315	22
1213	10
7415	18
81631	17
9255	20
667	7
10890	20
9230	13
51552	13
22895	28
8573	2
5864	28
2316	36
10542	12
4830	13
2023	26
4893	8
7529	26
2170	27
26232	28
5162	28
26088	10
9135	15
1457	24
375	17
6272	30
11276	9
9146	10
351	25
3028	25
4747	19
5621	25
1072	35
29979	10
7165	15
6622	26
1509	26
9479	25
10211	6
4137	36
1191	25
22919	9
348	29
11140	36
5599	35
847	25
1410	26
9217	25
5354	25
10675	25
7532	26
321	27
9040	30
8650	36
55754	25
4508	25
8774	27
5684	22
1508	19
10801	7
56904	17
2280	29
5861	9
2932	36
6772	33
5578	36
5170	31
2782	36
4735	36
253260	36
84335	26
7249	26
5300	19
6009	29
5066	26
53616	26
23513	32
1739	8
10971	26
7164	15
5058	35
10987	31
11345	27
10419	30
5127	26
10458	4
5566	36
3984	35
7001	28
5581	36
7531	26
4627	23
23108	26
2037	26
11346	26
5906	27
5573	31
6854	26
8745	26
7163	15
2752	25
5160	18
226	28
8050	28
3032	25
498	23
1431	20
10452	27
2746	25
9804	25
4190	28
3030	11
4967	25
5825	9
5682	9
7536	2
5129	2
56947	25
8803	2
9632	2
50855	3
5879	3
998	3
10152	4
3708	34
6262	31
5799	4
3309	6
8027	10
9793	4
1937	21
2549	28
5786	28
2597	21
6616	30
7336	27
10540	4
3320	35
6853	26
1173	34
11047	33
5052	21
5335	4
10963	36
408	35
1445	28
1399	33
382	15
5910	28
3326	36
3312	29
1845	36
509	34
3313	34
7430	25
10454	35
7295	28
10092	27
1778	9
10439	27
1465	26
5516	35
53358	27
6642	15
7389	26
4915	30
5494	36
2288	32
3308	22
23770	32
1500	22
79026	25
51286	25
2824	27
9218	25
4035	27
81	28
5781	31
5579	36
5730	26
873	27
10457	25
966	26
7345	30
8874	34
5921	28
9253	27
9590	25
5532	27
2934	26
6900	27
7167	26
471	27
2805	28
7184	6
8404	25
9049	24
54187	25
815	36
2904	4
3927	4
816	36
817	36
5705	33
818	36
6635	22
6636	22
529	28
230	28
534	27
10006	4
10580	4
6708	7
23114	4
55740	3
7408	4
3895	3
56243	5
9456	4
5869	15
8411	16
9610	16
7905	15
7879	15
5868	15
4831	16
7334	10
55611	10
7706	10
7317	10
7335	10
93664	23
613	33
4738	30
6421	11
23558	10
8454	30
10617	10
7323	23
8237	18
10075	23
3300	32
29978	10
5887	10
22905	18
7353	15
51377	33
8452	30
55236	10
997	10
9690	13
57599	10
7874	23
9097	27
8078	10
8887	10
8453	32
9100	21
80124	13
164	15
7965	13
3151	1
162	29
6855	15
28964	4
2512	5
10342	4
10236	33
60491	17
7360	2
1742	4
5062	4
4130	3
1795	4
2550	4
2571	4
287	4
26275	4
2271	4
2098	4
196403	4
9826	4
9743	3
25758	1
282974	4
147179	4
6711	7
4691	7
1627	21
8646	2
4133	10
85358	4
58512	4
4638	22
7018	30
8506	4
8724	4
9229	4
9228	4
9054	4
8570	36
51596	22
9948	29
399687	4
6506	4
54521	8
5445	3
9859	9
8936	4
9901	4
8541	17
1400	18
1936	21
5050	17
5717	21
217	20
57142	9
5216	4
1808	17
310	19
3187	17
1809	18
3336	20
29924	9
4729	9
1891	21
5802	17
1933	21
10382	32
6613	17
3735	20
10381	34
10768	21
3006	1
9446	21
833	21
10989	11
1915	18
7917	10
4715	18
3184	22
4134	4
213	9
22948	11
25934	9
51566	11
5481	9
6867	5
5217	17
