C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
11	4	26	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.0933226	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.00643604	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.0675784	20.3167	[2.02,203.85]	0.0643635	1	0.1		0.998401	1		38	0	0.122285	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.331456	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0353982	0	[0.00,0.00]	1	1	0.1		1	1		
12	48	26	2	1.00402	2.12138	[0.49,9.25]	0.190182	1	0.1		0.92463	1		44	0	1.69912	0	[0.00,0.00]	1	1	0.1		1	1		29	2	1.11987	1.88084	[0.43,8.15]	0.211626	1	0.1		0.902212	1		13	0	0.502011	0	[0.00,0.00]	1	1	0.1		1	1		26	2	1.00402	2.12138	[0.49,9.25]	0.190182	1	0.1		0.92463	1		2	0	0.0772325	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.810941	0	[0.00,0.00]	1	1	0.1		1	1		38	3	1.46742	2.20952	[0.65,7.46]	0.123023	1	0.1		0.944933	1		44	0	1.69912	0	[0.00,0.00]	1	1	0.1		1	1		103	1	3.97747	0.227993	[0.03,1.67]	0.0798792	1	0.1		0.065417	1		11	0	0.424779	0	[0.00,0.00]	1	1	0.1		1	1		
13	23	26	0	0.481094	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.814159	0	[0.00,0.00]	1	1	0.1		1	1		29	1	0.536605	1.93506	[0.25,14.86]	0.323523	1	0.1		0.901694	1		13	0	0.240547	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.481094	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0370072	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.388576	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.703138	0	[0.00,0.00]	1	1	0.1		1	1		44	2	0.814159	2.6712	[0.61,11.77]	0.149569	1	0.1		0.9553	1		103	2	1.90587	1.05516	[0.24,4.56]	0.703909	1	0.1		0.285215	1		11	0	0.20354	0	[0.00,0.00]	1	1	0.1		1	1		
14	146	26	2	3.0539	0.620949	[0.15,2.66]	0.394373	1	0.1		0.224179	1		44	6	5.16814	1.19436	[0.50,2.88]	0.383193	1	0.1		0.5286	1		29	4	3.40628	1.20789	[0.41,3.52]	0.519871	1	0.1		0.433509	1		13	3	1.52695	2.28042	[0.62,8.38]	0.133005	1	0.1		0.944019	1		26	2	3.0539	0.620949	[0.15,2.66]	0.394373	1	0.1		0.224179	1		2	0	0.234916	0	[0.00,0.00]	1	1	0.1		1	1		21	4	2.46661	1.78956	[0.59,5.39]	0.207587	1	0.1		0.839364	1		38	4	4.4634	0.880696	[0.31,2.52]	0.532519	1	0.1		0.203435	1		44	7	5.16814	1.44274	[0.63,3.30]	0.209962	1	0.1		0.772815	1		103	19	12.0981	1.80418	[1.06,3.07]	0.0240944	1	0.1		0.976087	1		11	2	1.29204	1.67901	[0.36,7.85]	0.247595	1	0.1		0.870647	1		
15	92	26	3	1.92438	1.65315	[0.49,5.61]	0.314045	1	0.1		0.747401	1		44	3	3.25664	0.912579	[0.28,3.01]	0.587061	1	0.1		0.23324	1		29	4	2.14642	2.04727	[0.70,6.01]	0.104305	1	0.1		0.942788	1		13	2	0.962188	2.30303	[0.50,10.55]	0.184143	1	0.1		0.93477	1		26	3	1.92438	1.65315	[0.49,5.61]	0.314045	1	0.1		0.747401	1		2	1	0.148029	12.6374	[0.78,203.71]	0.137183	1	0.1		0.994577	1		21	3	1.5543	2.12172	[0.61,7.34]	0.135563	1	0.1		0.936445	1		38	3	2.81255	1.0748	[0.32,3.56]	0.44834	1	0.1		0.47918	1		44	5	3.25664	1.63867	[0.63,4.26]	0.269594	1	0.1		0.751475	1		103	9	7.62349	1.2193	[0.59,2.50]	0.332147	1	0.1		0.570211	1		11	1	0.814159	1.25385	[0.16,9.90]	0.379311	1	0.1		0.806974	1		
16	86	26	2	1.79887	1.12401	[0.26,4.84]	0.43357	1	0.1		0.581815	1		44	1	3.04425	0.304788	[0.04,2.24]	0.176967	1	0.1		0.136718	1		29	3	2.00644	1.57229	[0.47,5.30]	0.31166	1	0.1		0.742906	1		13	1	0.899437	1.12255	[0.14,8.74]	0.382653	1	0.1		0.774548	1		26	2	1.79887	1.12401	[0.26,4.84]	0.43357	1	0.1		0.581815	1		2	0	0.138375	0	[0.00,0.00]	1	1	0.1		1	1		21	0	1.45294	0	[0.00,0.00]	1	1	0.1		1	1		38	2	2.62912	0.741402	[0.18,3.13]	0.503269	1	0.1		0.257138	1		44	4	3.04425	1.3622	[0.48,3.90]	0.356813	1	0.1		0.640057	1		103	7	7.12631	0.979299	[0.44,2.18]	0.578969	1	0.1		0.160806	1		11	0	0.761062	0	[0.00,0.00]	1	1	0.1		1	1		
17	37	26	0	0.773934	0	[0.00,0.00]	1	1	0.1		1	1		44	2	1.30973	1.58367	[0.37,6.80]	0.240451	1	0.1		0.860384	1		29	0	0.863234	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.386967	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.773934	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0595334	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.625101	1.64722	[0.22,12.61]	0.345509	1	0.1		0.872889	1		38	0	1.13113	0	[0.00,0.00]	1	1	0.1		1	1		44	0	1.30973	0	[0.00,0.00]	1	1	0.1		1	1		103	0	3.06597	0	[0.00,0.00]	1	1	0.1		1	1		11	3	0.327434	13.2132	[3.36,52.00]	0.00321232	1	0.1		0.999811	1		
18	18	26	2	0.376508	6.25521	[1.36,28.73]	0.0470411	1	0.1		0.994612	1		44	2	0.637168	3.52083	[0.78,15.81]	0.10772	1	0.1		0.976708	1		29	2	0.419952	5.5463	[1.21,25.33]	0.0564759	1	0.1		0.992633	1		13	0	0.188254	0	[0.00,0.00]	1	1	0.1		1	1		26	2	0.376508	6.25521	[1.36,28.73]	0.0470411	1	0.1		0.994612	1		2	0	0.0289622	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.304103	3.54412	[0.45,27.94]	0.230345	1	0.1		0.964646	1		38	1	0.550282	1.88871	[0.24,14.57]	0.327962	1	0.1		0.897582	1		44	3	0.637168	5.77561	[1.61,20.73]	0.0203794	1	0.1		0.997087	1		103	2	1.49155	1.39109	[0.32,6.14]	0.473822	1	0.1		0.609487	1		11	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		
19	34	26	0	0.711183	0	[0.00,0.00]	1	1	0.1		1	1		44	1	1.20354	0.821705	[0.11,6.15]	0.659198	1	0.1		0.370458	1		29	0	0.793242	0	[0.00,0.00]	1	1	0.1		1	1		13	1	0.355591	3.02273	[0.38,23.93]	0.257024	1	0.1		0.953082	1		26	0	0.711183	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0547064	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.574417	0	[0.00,0.00]	1	1	0.1		1	1		38	1	1.03942	0.959869	[0.13,7.21]	0.721038	1	0.1		0.378077	1		44	1	1.20354	0.821705	[0.11,6.15]	0.659198	1	0.1		0.370458	1		103	2	2.81738	0.685644	[0.16,2.90]	0.454389	1	0.1		0.24345	1		11	0	0.300885	0	[0.00,0.00]	1	1	0.1		1	1		
20	31	26	0	0.648431	0	[0.00,0.00]	1	1	0.1		1	1		44	1	1.09735	0.906202	[0.12,6.80]	0.699112	1	0.1		0.376466	1		29	1	0.72325	1.40952	[0.19,10.70]	0.361939	1	0.1		0.83862	1		13	1	0.324216	3.33333	[0.42,26.47]	0.241452	1	0.1		0.960417	1		26	0	0.648431	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0498793	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.523733	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.947707	0	[0.00,0.00]	1	1	0.1		1	1		44	0	1.09735	0	[0.00,0.00]	1	1	0.1		1	1		103	0	2.56879	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.274336	0	[0.00,0.00]	1	1	0.1		1	1		
21	32	26	0	0.669348	0	[0.00,0.00]	1	1	0.1		1	1		44	1	1.13274	0.876219	[0.12,6.57]	0.685756	1	0.1		0.374823	1		29	3	0.746581	4.71485	[1.35,16.47]	0.0304829	1	0.1		0.994528	1		13	1	0.334674	3.22312	[0.41,25.57]	0.246773	1	0.1		0.958026	1		26	0	0.669348	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0514883	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.540628	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.978278	0	[0.00,0.00]	1	1	0.1		1	1		44	1	1.13274	0.876219	[0.12,6.57]	0.685756	1	0.1		0.374823	1		103	1	2.65165	0.350727	[0.05,2.60]	0.240411	1	0.1		0.179885	1		11	0	0.283186	0	[0.00,0.00]	1	1	0.1		1	1		
22	123	26	5	2.57281	2.21751	[0.82,5.99]	0.134119	1	0.1		0.898857	1		44	9	4.35398	2.44737	[1.15,5.22]	0.0251017	1	0.1		0.9823	1		29	0	2.86967	0	[0.00,0.00]	1	1	0.1		1	1		13	0	1.2864	0	[0.00,0.00]	1	1	0.1		1	1		26	5	2.57281	2.21751	[0.82,5.99]	0.134119	1	0.1		0.898857	1		2	0	0.197908	0	[0.00,0.00]	1	1	0.1		1	1		21	1	2.07804	0.45082	[0.06,3.39]	0.368418	1	0.1		0.258383	1		38	5	3.76026	1.39574	[0.53,3.64]	0.250065	1	0.1		0.739098	1		44	7	4.35398	1.76631	[0.77,4.05]	0.131426	1	0.1		0.88238	1		103	20	10.1923	2.42601	[1.43,4.12]	0.00116002	1	0.1		0.999225	1		11	0	1.0885	0	[0.00,0.00]	1	1	0.1		1	1		
23	69	26	3	1.44328	2.2747	[0.67,7.77]	0.119857	1	0.1		0.948482	1		44	3	2.44248	1.2561	[0.38,4.16]	0.507346	1	0.1		0.490514	1		29	1	1.60981	0.601891	[0.08,4.49]	0.513989	1	0.1		0.326816	1		13	0	0.721641	0	[0.00,0.00]	1	1	0.1		1	1		26	3	1.44328	2.2747	[0.67,7.77]	0.119857	1	0.1		0.948482	1		2	0	0.111022	0	[0.00,0.00]	1	1	0.1		1	1		21	1	1.16573	0.848529	[0.11,6.42]	0.673043	1	0.1		0.37466	1		38	3	2.10941	1.47922	[0.44,4.94]	0.3089	1	0.1		0.734304	1		44	2	2.44248	0.804549	[0.19,3.40]	0.553532	1	0.1		0.26835	1		103	7	5.71762	1.26781	[0.56,2.85]	0.297793	1	0.1		0.635912	1		11	1	0.610619	1.71176	[0.22,13.57]	0.346992	1	0.1		0.879138	1		
24	4	26	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.0933226	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.00643604	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.0675784	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.122285	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.331456	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0353982	0	[0.00,0.00]	1	1	0.1		1	1		
25	7	26	0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.247788	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.163315	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.07321	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0112631	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.118262	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.213998	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.247788	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.580048	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0619469	0	[0.00,0.00]	1	1	0.1		1	1		
26	43	26	1	0.899437	1.11905	[0.15,8.46]	0.377347	1	0.1		0.773932	1		44	0	1.52212	0	[0.00,0.00]	1	1	0.1		1	1		29	1	1.00322	0.996599	[0.13,7.50]	0.734747	1	0.1		0.378764	1		13	2	0.449718	5.27273	[1.13,24.56]	0.0629597	1	0.1		0.991337	1		26	1	0.899437	1.11905	[0.15,8.46]	0.377347	1	0.1		0.773932	1		2	0	0.0691874	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.726468	0	[0.00,0.00]	1	1	0.1		1	1		38	1	1.31456	0.748391	[0.10,5.59]	0.618175	1	0.1		0.361136	1		44	1	1.52212	0.640642	[0.09,4.76]	0.544423	1	0.1		0.337831	1		103	2	3.56315	0.53079	[0.13,2.23]	0.292339	1	0.1		0.178226	1		11	0	0.380531	0	[0.00,0.00]	1	1	0.1		1	1		
27	3	26	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.069992	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.0313757	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.00482703	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.0506838	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.0917136	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.248592	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0265487	0	[0.00,0.00]	1	1	0.1		1	1		
