C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
21	24	66	0	1.27434	0	[0.00,0.00]	1	1	0.1		1	1		69	1	1.33226	0.735934	[0.10,5.53]	0.611156	1	0.1		0.360554	1		209	5	4.0354	1.30934	[0.48,3.55]	0.378179	1	0.1		0.592753	1		111	4	2.1432	2.0785	[0.70,6.19]	0.207676	1	0.1		0.840704	1		66	0	1.27434	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.753017	0	[0.00,0.00]	1	1	0.1		1	1		80	2	1.54465	1.32984	[0.31,5.76]	0.466971	1	0.1		0.603453	1		109	3	2.10459	1.5	[0.44,5.11]	0.30866	1	0.1		0.739575	1		79	0	1.52534	0	[0.00,0.00]	1	1	0.1		1	1		262	8	5.05873	1.89961	[0.80,4.49]	0.088725	1	0.1		0.92843	1		71	3	1.37088	2.41807	[0.70,8.31]	0.109739	1	0.1		0.956422	1		
22	8	66	1	0.424779	2.57143	[0.31,21.21]	0.2913	1	0.1		0.936793	1		69	0	0.444087	0	[0.00,0.00]	1	1	0.1		1	1		209	1	1.34513	0.705357	[0.09,5.76]	0.599848	1	0.1		0.371599	1		111	1	0.714401	1.46104	[0.18,11.98]	0.372649	1	0.1		0.844754	1		66	1	0.424779	2.57143	[0.31,21.21]	0.2913	1	0.1		0.936793	1		39	0	0.251006	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.514883	0	[0.00,0.00]	1	1	0.1		1	1		109	1	0.701529	1.49074	[0.18,12.23]	0.370496	1	0.1		0.849337	1		79	2	0.508447	5.01299	[1.00,25.25]	0.0760372	1	0.1		0.989025	1		262	3	1.68624	2.261	[0.54,9.52]	0.310321	1	0.1		0.784307	1		71	0	0.456959	0	[0.00,0.00]	1	1	0.1		1	1		
23	59	66	0	3.13274	0	[0.00,0.00]	1	1	0.1		1	1		69	2	3.27514	0.58497	[0.14,2.45]	0.35088	1	0.1		0.203797	1		209	8	9.92035	0.767145	[0.36,1.64]	0.316111	1	0.1		0.119632	1		111	2	5.2687	0.346049	[0.08,1.44]	0.08786	1	0.1		0.0631063	1		66	0	3.13274	0	[0.00,0.00]	1	1	0.1		1	1		39	2	1.85117	1.08772	[0.26,4.63]	0.426474	1	0.1		0.573218	1		80	3	3.79726	0.770176	[0.24,2.52]	0.464823	1	0.1		0.212056	1		109	6	5.17377	1.18813	[0.50,2.83]	0.383767	1	0.1		0.524099	1		79	5	3.7498	1.38889	[0.54,3.58]	0.251229	1	0.1		0.735427	1		262	19	12.436	1.8394	[1.05,3.23]	0.0344553	1	0.1		0.966398	1		71	4	3.37007	1.21248	[0.43,3.45]	0.526931	1	0.1		0.425201	1		
24	16	66	0	0.849558	0	[0.00,0.00]	1	1	0.1		1	1		69	3	0.888174	4.05944	[1.13,14.60]	0.044969	1	0.1		0.990464	1		209	2	2.69027	0.703934	[0.16,3.12]	0.479458	1	0.1		0.258734	1		111	2	1.4288	1.46527	[0.33,6.53]	0.481918	1	0.1		0.612743	1		66	0	0.849558	0	[0.00,0.00]	1	1	0.1		1	1		39	1	0.502011	2.08596	[0.27,16.20]	0.314137	1	0.1		0.912708	1		80	0	1.02977	0	[0.00,0.00]	1	1	0.1		1	1		109	1	1.40306	0.690741	[0.09,5.28]	0.583709	1	0.1		0.355567	1		79	1	1.01689	0.982051	[0.13,7.53]	0.729586	1	0.1		0.382179	1		262	4	3.37249	1.25194	[0.40,3.91]	0.522889	1	0.1		0.454172	1		71	0	0.913918	0	[0.00,0.00]	1	1	0.1		1	1		
25	24	66	2	1.27434	1.64062	[0.38,7.13]	0.236825	1	0.1		0.869349	1		69	3	1.33226	2.49567	[0.73,8.58]	0.104297	1	0.1		0.960204	1		209	5	4.0354	1.30934	[0.48,3.55]	0.378179	1	0.1		0.592753	1		111	1	2.1432	0.43834	[0.06,3.28]	0.352517	1	0.1		0.248901	1		66	2	1.27434	1.64062	[0.38,7.13]	0.236825	1	0.1		0.869349	1		39	0	0.753017	0	[0.00,0.00]	1	1	0.1		1	1		80	3	1.54465	2.11874	[0.62,7.26]	0.133983	1	0.1		0.93691	1		109	2	2.10459	0.944775	[0.22,4.07]	0.647208	1	0.1		0.284416	1		79	3	1.52534	2.1485	[0.63,7.36]	0.131328	1	0.1		0.939279	1		262	5	5.05873	0.98505	[0.36,2.66]	0.60547	1	0.1		0.198853	1		71	2	1.37088	1.51515	[0.35,6.58]	0.490079	1	0.1		0.606227	1		
26	56	66	5	2.97345	1.80971	[0.70,4.70]	0.143977	1	0.1		0.884992	1		69	2	3.10861	0.619127	[0.15,2.59]	0.38707	1	0.1		0.21839	1		209	6	9.41593	0.581675	[0.25,1.37]	0.141411	1	0.1		0.0724206	1		111	2	5.0008	0.366293	[0.09,1.52]	0.107562	1	0.1		0.0758491	1		66	5	2.97345	1.80971	[0.70,4.70]	0.143977	1	0.1		0.884992	1		39	1	1.75704	0.549761	[0.07,4.08]	0.466918	1	0.1		0.305955	1		80	5	3.60418	1.45359	[0.56,3.75]	0.255684	1	0.1		0.743448	1		109	12	4.9107	3.06467	[1.57,6.00]	0.00164113	0.491396	0.1		0.999331	1		79	4	3.55913	1.14051	[0.40,3.24]	0.496426	1	0.1		0.424976	1		262	11	11.8037	0.911554	[0.46,1.79]	0.471262	1	0.1		0.131136	1		71	6	3.19871	2.07138	[0.86,5.01]	0.0927735	1	0.1		0.929722	1		
27	36	66	0	1.9115	0	[0.00,0.00]	1	1	0.1		1	1		69	1	1.99839	0.478571	[0.06,3.55]	0.394856	1	0.1		0.270721	1		209	1	6.0531	0.137225	[0.02,1.01]	0.0101709	1	0.1		0.00897873	1		111	1	3.2148	0.284935	[0.04,2.10]	0.152143	1	0.1		0.119373	1		66	0	1.9115	0	[0.00,0.00]	1	1	0.1		1	1		39	0	1.12953	0	[0.00,0.00]	1	1	0.1		1	1		80	2	2.31698	0.851433	[0.20,3.61]	0.587784	1	0.1		0.275117	1		109	1	3.15688	0.290741	[0.04,2.14]	0.159766	1	0.1		0.12481	1		79	0	2.28801	0	[0.00,0.00]	1	1	0.1		1	1		262	1	7.58809	0.103558	[0.01,0.76]	0.00190221	0.491396	0.1		0.00172881	1		71	0	2.05632	0	[0.00,0.00]	1	1	0.1		1	1		
28	35	66	9	1.85841	6.98988	[3.13,15.61]	3.97853e-05	0.0234015	0.1	*	0.999994	1		69	3	1.94288	1.62216	[0.48,5.44]	0.314013	1	0.1		0.743826	1		209	16	5.88496	4.42869	[2.24,8.76]	3.82019e-05	0.0234015	0.1	*	0.99999	1		111	9	3.1255	3.75339	[1.71,8.23]	0.00194934	0.491396	0.1		0.999416	1		66	9	1.85841	6.98988	[3.13,15.61]	3.97853e-05	0.0234015	0.1	*	0.999994	1		39	8	1.09815	11.2497	[4.73,26.74]	5.23611e-06	0.00989749	0.1	**	1	1		80	8	2.25261	4.6749	[2.05,10.66]	0.000958039	0.375675	0.1		0.999784	1		109	8	3.06919	3.24752	[1.44,7.34]	0.00630009	1	0.1		0.997774	1		79	7	2.22446	3.94444	[1.67,9.34]	0.00398271	0.84353	0.1		0.998922	1		262	11	7.37731	1.74751	[0.84,3.62]	0.0938701	1	0.1		0.910457	1		71	3	1.9992	1.57169	[0.47,5.26]	0.312146	1	0.1		0.741536	1		
29	38	66	2	2.0177	0.990451	[0.23,4.21]	0.671994	1	0.1		0.282332	1		69	3	2.10941	1.47922	[0.44,4.94]	0.3089	1	0.1		0.734304	1		209	3	6.38938	0.415673	[0.13,1.36]	0.0945693	1	0.1		0.0622341	1		111	2	3.3934	0.558614	[0.13,2.35]	0.324336	1	0.1		0.193242	1		66	2	2.0177	0.990451	[0.23,4.21]	0.671994	1	0.1		0.282332	1		39	2	1.19228	1.75375	[0.41,7.56]	0.223394	1	0.1		0.886819	1		80	1	2.4457	0.385221	[0.05,2.84]	0.283825	1	0.1		0.207112	1		109	4	3.33226	1.23249	[0.43,3.54]	0.333915	1	0.1		0.626696	1		79	4	2.41512	1.77255	[0.61,5.13]	0.209454	1	0.1		0.832777	1		262	7	8.00965	0.84124	[0.37,1.93]	0.432724	1	0.1		0.153468	1		71	1	2.17056	0.438224	[0.06,3.24]	0.348894	1	0.1		0.245582	1		
30	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.632341	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.17136	0	[0.00,0.00]	1	1	0.1		1	1		
31	16	66	2	0.849558	2.59598	[0.58,11.67]	0.158258	1	0.1		0.951252	1		69	0	0.888174	0	[0.00,0.00]	1	1	0.1		1	1		209	7	2.69027	3.94664	[1.45,10.72]	0.00796967	1	0.1		0.997881	1		111	2	1.4288	1.46527	[0.33,6.53]	0.481918	1	0.1		0.612743	1		66	2	0.849558	2.59598	[0.58,11.67]	0.158258	1	0.1		0.951252	1		39	2	0.502011	4.59459	[1.01,20.95]	0.0752344	1	0.1		0.987943	1		80	3	1.02977	3.44655	[0.96,12.35]	0.0623546	1	0.1		0.984015	1		109	2	1.40306	1.49533	[0.34,6.67]	0.485293	1	0.1		0.612719	1		79	3	1.01689	3.49494	[0.97,12.53]	0.0606941	1	0.1		0.984693	1		262	4	3.37249	1.25194	[0.40,3.91]	0.522889	1	0.1		0.454172	1		71	3	0.913918	3.93326	[1.09,14.13]	0.0479744	1	0.1		0.989451	1		
32	18	66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		69	1	0.999195	1.00087	[0.13,7.63]	0.736325	1	0.1		0.381207	1		209	3	3.02655	0.98932	[0.28,3.45]	0.641595	1	0.1		0.246944	1		111	4	1.6074	2.98531	[0.97,9.23]	0.0519176	1	0.1		0.982727	1		66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		39	1	0.564763	1.83746	[0.24,14.17]	0.331844	1	0.1		0.892955	1		80	2	1.15849	1.83814	[0.42,8.14]	0.220243	1	0.1		0.895836	1		109	0	1.57844	0	[0.00,0.00]	1	1	0.1		1	1		79	2	1.14401	1.86364	[0.42,8.25]	0.21773	1	0.1		0.898829	1		262	6	3.79405	1.89258	[0.70,5.09]	0.175348	1	0.1		0.855332	1		71	0	1.02816	0	[0.00,0.00]	1	1	0.1		1	1		
33	53	66	1	2.81416	0.33284	[0.05,2.45]	0.213869	1	0.1		0.161824	1		69	1	2.94208	0.317308	[0.04,2.33]	0.193036	1	0.1		0.147716	1		209	12	8.9115	1.4753	[0.76,2.86]	0.166337	1	0.1		0.812581	1		111	2	4.7329	0.388919	[0.09,1.62]	0.131078	1	0.1		0.0905635	1		66	1	2.81416	0.33284	[0.05,2.45]	0.213869	1	0.1		0.161824	1		39	0	1.66291	0	[0.00,0.00]	1	1	0.1		1	1		80	3	3.4111	0.867273	[0.26,2.84]	0.551272	1	0.1		0.228473	1		109	3	4.64763	0.613585	[0.19,2.00]	0.300224	1	0.1		0.160649	1		79	5	3.36846	1.57095	[0.61,4.06]	0.264757	1	0.1		0.75003	1		262	6	11.1714	0.465758	[0.20,1.10]	0.0473175	1	0.1		0.0281347	1		71	4	3.02735	1.36826	[0.48,3.90]	0.358496	1	0.1		0.639376	1		
34	18	66	0	0.955752	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.999195	1.00087	[0.13,7.63]	0.736325	1	0.1		0.381207	1		209	1	3.02655	0.287613	[0.04,2.17]	0.16672	1	0.1		0.131241	1		111	1	1.6074	0.596257	[0.08,4.52]	0.512113	1	0.1		0.328687	1		66	0	0.955752	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.564763	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.15849	0.853313	[0.11,6.50]	0.675593	1	0.1		0.3762	1		109	0	1.57844	0	[0.00,0.00]	1	1	0.1		1	1		79	2	1.14401	1.86364	[0.42,8.25]	0.21773	1	0.1		0.898829	1		262	4	3.79405	1.07087	[0.35,3.28]	0.675656	1	0.1		0.22134	1		71	1	1.02816	0.970588	[0.13,7.40]	0.725282	1	0.1		0.380974	1		
35	3	66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166533	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504425	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.2679	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.263073	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190668	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.632341	0	[0.00,0.00]	1	1	0.1		1	1		71	1	0.17136	8.35714	[0.75,93.29]	0.152581	1	0.1		0.9907	1		
36	4	66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.222043	5.7402	[0.59,55.92]	0.187507	1	0.1		0.983051	1		209	0	0.672566	0	[0.00,0.00]	1	1	0.1		1	1		111	1	0.3572	3.42121	[0.35,33.17]	0.270386	1	0.1		0.957922	1		66	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.257442	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.350764	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254224	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.843121	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.228479	0	[0.00,0.00]	1	1	0.1		1	1		
37	27	66	1	1.43363	0.681065	[0.09,5.10]	0.57478	1	0.1		0.349219	1		69	1	1.49879	0.649321	[0.09,4.86]	0.551788	1	0.1		0.341408	1		209	4	4.53982	0.857688	[0.29,2.51]	0.514393	1	0.1		0.20514	1		111	1	2.4111	0.386713	[0.05,2.88]	0.288584	1	0.1		0.210793	1		66	1	1.43363	0.681065	[0.09,5.10]	0.57478	1	0.1		0.349219	1		39	0	0.847144	0	[0.00,0.00]	1	1	0.1		1	1		80	2	1.73773	1.16718	[0.27,5.02]	0.441621	1	0.1		0.588002	1		109	0	2.36766	0	[0.00,0.00]	1	1	0.1		1	1		79	0	1.71601	0	[0.00,0.00]	1	1	0.1		1	1		262	7	5.69107	1.31902	[0.55,3.15]	0.291804	1	0.1		0.663029	1		71	2	1.54224	1.32986	[0.31,5.73]	0.467312	1	0.1		0.602412	1		
38	38	66	1	2.0177	0.474012	[0.06,3.51]	0.389662	1	0.1		0.267893	1		69	2	2.10941	0.943615	[0.22,4.00]	0.646089	1	0.1		0.281289	1		209	4	6.38938	0.573888	[0.20,1.63]	0.206746	1	0.1		0.112177	1		111	4	3.3934	1.20726	[0.42,3.47]	0.522641	1	0.1		0.428716	1		66	1	2.0177	0.474012	[0.06,3.51]	0.389662	1	0.1		0.267893	1		39	1	1.19228	0.830014	[0.11,6.21]	0.663425	1	0.1		0.371158	1		80	0	2.4457	0	[0.00,0.00]	1	1	0.1		1	1		109	1	3.33226	0.274525	[0.04,2.02]	0.138139	1	0.1		0.109214	1		79	1	2.41512	0.390506	[0.05,2.88]	0.29054	1	0.1		0.211238	1		262	5	8.00965	0.558896	[0.22,1.45]	0.154676	1	0.1		0.0836411	1		71	1	2.17056	0.438224	[0.06,3.24]	0.348894	1	0.1		0.245582	1		
39	44	66	3	2.33628	1.3194	[0.40,4.38]	0.302615	1	0.1		0.711715	1		69	1	2.44248	0.386799	[0.05,2.85]	0.285182	1	0.1		0.207778	1		209	5	7.39823	0.625314	[0.24,1.61]	0.22315	1	0.1		0.110787	1		111	6	3.9292	1.64511	[0.68,3.98]	0.185718	1	0.1		0.827328	1		66	3	2.33628	1.3194	[0.40,4.38]	0.302615	1	0.1		0.711715	1		39	0	1.38053	0	[0.00,0.00]	1	1	0.1		1	1		80	3	2.83186	1.0662	[0.32,3.52]	0.4455	1	0.1		0.476922	1		109	6	3.85841	1.68012	[0.69,4.07]	0.18672	1	0.1		0.828627	1		79	4	2.79646	1.49867	[0.52,4.30]	0.215392	1	0.1		0.805353	1		262	12	9.27434	1.4235	[0.72,2.80]	0.230583	1	0.1		0.7383	1		71	2	2.51327	0.779848	[0.18,3.29]	0.534394	1	0.1		0.264267	1		
40	45	66	4	2.38938	1.78757	[0.62,5.15]	0.209589	1	0.1		0.832733	1		69	0	2.49799	0	[0.00,0.00]	1	1	0.1		1	1		209	10	7.56637	1.43431	[0.70,2.94]	0.193066	1	0.1		0.779943	1		111	6	4.0185	1.60147	[0.66,3.87]	0.18493	1	0.1		0.82454	1		66	4	2.38938	1.78757	[0.62,5.15]	0.209589	1	0.1		0.832733	1		39	1	1.41191	0.69378	[0.09,5.17]	0.583026	1	0.1		0.351016	1		80	2	2.89622	0.667859	[0.16,2.81]	0.436239	1	0.1		0.236479	1		109	6	3.9461	1.63555	[0.68,3.95]	0.185632	1	0.1		0.826645	1		79	6	2.86002	2.37092	[0.97,5.78]	0.0401522	1	0.1		0.979643	1		262	13	9.48512	1.54832	[0.80,2.99]	0.122425	1	0.1		0.866087	1		71	4	2.57039	1.64689	[0.57,4.73]	0.211474	1	0.1		0.823857	1		
41	40	66	1	2.12389	0.448915	[0.06,3.32]	0.361169	1	0.1		0.252378	1		69	3	2.22043	1.39681	[0.42,4.65]	0.305821	1	0.1		0.724563	1		209	8	6.72566	1.24627	[0.57,2.74]	0.30773	1	0.1		0.612791	1		111	2	3.572	0.528247	[0.13,2.22]	0.290084	1	0.1		0.177359	1		66	1	2.12389	0.448915	[0.06,3.32]	0.361169	1	0.1		0.252378	1		39	4	1.25503	3.70794	[1.25,10.99]	0.0266627	1	0.1		0.993128	1		80	5	2.57442	2.14857	[0.82,5.64]	0.13698	1	0.1		0.894382	1		109	3	3.50764	0.839113	[0.25,2.77]	0.528437	1	0.1		0.226175	1		79	2	2.54224	0.769651	[0.18,3.25]	0.526448	1	0.1		0.262717	1		262	9	8.43121	1.09014	[0.51,2.32]	0.517464	1	0.1		0.3046	1		71	6	2.28479	3.08959	[1.25,7.62]	0.0168943	1	0.1		0.993978	1		
42	19	66	0	1.00885	0	[0.00,0.00]	1	1	0.1		1	1		69	1	1.05471	0.944444	[0.12,7.18]	0.715165	1	0.1		0.380049	1		209	3	3.19469	0.926578	[0.27,3.21]	0.600068	1	0.1		0.243933	1		111	1	1.6967	0.562626	[0.07,4.25]	0.482598	1	0.1		0.315793	1		66	0	1.00885	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.596138	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.22285	0	[0.00,0.00]	1	1	0.1		1	1		109	0	1.66613	0	[0.00,0.00]	1	1	0.1		1	1		79	1	1.20756	0.816239	[0.11,6.19]	0.657094	1	0.1		0.37261	1		262	2	4.00483	0.436199	[0.10,1.90]	0.201362	1	0.1		0.135162	1		71	1	1.08528	0.915873	[0.12,6.96]	0.703512	1	0.1		0.37916	1		
43	43	66	3	2.28319	1.35357	[0.41,4.50]	0.304094	1	0.1		0.717808	1		69	2	2.38697	0.8249	[0.20,3.48]	0.568679	1	0.1		0.2713	1		209	6	7.23009	0.796432	[0.33,1.91]	0.39658	1	0.1		0.153317	1		111	9	3.8399	2.84948	[1.33,6.11]	0.00767061	1	0.1		0.996709	1		66	3	2.28319	1.35357	[0.41,4.50]	0.304094	1	0.1		0.717808	1		39	1	1.34916	0.72807	[0.10,5.43]	0.605587	1	0.1		0.357721	1		80	0	2.7675	0	[0.00,0.00]	1	1	0.1		1	1		109	4	3.77072	1.0696	[0.37,3.05]	0.462753	1	0.1		0.421492	1		79	2	2.7329	0.711435	[0.17,3.00]	0.476784	1	0.1		0.249359	1		262	10	9.06356	1.13997	[0.55,2.34]	0.420591	1	0.1		0.431823	1		71	1	2.45615	0.384354	[0.05,2.83]	0.28214	1	0.1		0.205922	1		
44	15	66	0	0.79646	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.832663	0	[0.00,0.00]	1	1	0.1		1	1		209	1	2.52212	0.350275	[0.05,2.68]	0.253065	1	0.1		0.190941	1		111	1	1.3395	0.725974	[0.09,5.57]	0.60684	1	0.1		0.363057	1		66	0	0.79646	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.470636	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.965406	1.03888	[0.13,8.00]	0.749286	1	0.1		0.382777	1		109	1	1.31537	0.740741	[0.10,5.69]	0.615853	1	0.1		0.365488	1		79	0	0.953339	0	[0.00,0.00]	1	1	0.1		1	1		262	3	3.16171	0.935328	[0.26,3.34]	0.607588	1	0.1		0.250256	1		71	0	0.856798	0	[0.00,0.00]	1	1	0.1		1	1		
45	14	66	0	0.743363	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.777152	0	[0.00,0.00]	1	1	0.1		1	1		209	5	2.35398	2.79139	[0.93,8.42]	0.0508279	1	0.1		0.980743	1		111	1	1.2502	0.782517	[0.10,6.04]	0.64015	1	0.1		0.372163	1		66	0	0.743363	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.43926	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.901046	1.11977	[0.14,8.67]	0.381801	1	0.1		0.773828	1		109	1	1.22767	0.798433	[0.10,6.16]	0.648718	1	0.1		0.373987	1		79	1	0.889783	1.13511	[0.15,8.79]	0.381287	1	0.1		0.778087	1		262	4	2.95093	1.50543	[0.47,4.84]	0.356862	1	0.1		0.676315	1		71	0	0.799678	0	[0.00,0.00]	1	1	0.1		1	1		
46	25	66	0	1.32743	0	[0.00,0.00]	1	1	0.1		1	1		69	0	1.38777	0	[0.00,0.00]	1	1	0.1		1	1		209	8	4.20354	2.38104	[1.01,5.59]	0.0390217	1	0.1		0.974836	1		111	1	2.2325	0.419697	[0.06,3.13]	0.330056	1	0.1		0.235876	1		66	0	1.32743	0	[0.00,0.00]	1	1	0.1		1	1		39	1	0.784393	1.29386	[0.17,9.82]	0.369458	1	0.1		0.816597	1		80	2	1.60901	1.2709	[0.29,5.49]	0.458536	1	0.1		0.599428	1		109	1	2.19228	0.428241	[0.06,3.20]	0.340232	1	0.1		0.241755	1		79	1	1.5889	0.608974	[0.08,4.56]	0.52046	1	0.1		0.329987	1		262	7	5.26951	1.46863	[0.61,3.55]	0.319461	1	0.1		0.670853	1		71	3	1.428	2.30615	[0.67,7.90]	0.117747	1	0.1		0.950301	1		
47	27	66	0	1.43363	0	[0.00,0.00]	1	1	0.1		1	1		69	0	1.49879	0	[0.00,0.00]	1	1	0.1		1	1		209	6	4.53982	1.42576	[0.57,3.58]	0.282603	1	0.1		0.705238	1		111	0	2.4111	0	[0.00,0.00]	1	1	0.1		1	1		66	0	1.43363	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.847144	0	[0.00,0.00]	1	1	0.1		1	1		80	2	1.73773	1.16718	[0.27,5.02]	0.441621	1	0.1		0.588002	1		109	2	2.36766	0.829159	[0.19,3.55]	0.572967	1	0.1		0.274506	1		79	4	1.71601	2.6458	[0.89,7.85]	0.0625186	1	0.1		0.975617	1		262	9	5.69107	1.90316	[0.84,4.29]	0.107568	1	0.1		0.905574	1		71	2	1.54224	1.32986	[0.31,5.73]	0.467312	1	0.1		0.602412	1		
