C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
1	4	26	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.0933226	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.00643604	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.0675784	20.3167	[2.02,203.85]	0.0643635	1	0.1		0.998401	1		38	0	0.122285	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.331456	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0353982	0	[0.00,0.00]	1	1	0.1		1	1		
2	4	26	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.0933226	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.00643604	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.0675784	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.122285	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.331456	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0353982	0	[0.00,0.00]	1	1	0.1		1	1		
3	37	26	0	0.773934	0	[0.00,0.00]	1	1	0.1		1	1		44	0	1.30973	0	[0.00,0.00]	1	1	0.1		1	1		29	1	0.863234	1.16865	[0.15,8.83]	0.375356	1	0.1		0.787442	1		13	3	0.386967	10.5529	[2.78,40.08]	0.00526482	1	0.1		0.999607	1		26	0	0.773934	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0595334	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.625101	0	[0.00,0.00]	1	1	0.1		1	1		38	2	1.13113	1.85714	[0.43,8.02]	0.213334	1	0.1		0.899714	1		44	0	1.30973	0	[0.00,0.00]	1	1	0.1		1	1		103	2	3.06597	0.625177	[0.15,2.64]	0.395053	1	0.1		0.222415	1		11	0	0.327434	0	[0.00,0.00]	1	1	0.1		1	1		
4	31	26	1	0.648431	1.58267	[0.21,12.07]	0.34975	1	0.1		0.864829	1		44	1	1.09735	0.906202	[0.12,6.80]	0.699112	1	0.1		0.376466	1		29	1	0.72325	1.40952	[0.19,10.70]	0.361939	1	0.1		0.83862	1		13	0	0.324216	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.648431	1.58267	[0.21,12.07]	0.34975	1	0.1		0.864829	1		2	0	0.0498793	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.523733	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.947707	0	[0.00,0.00]	1	1	0.1		1	1		44	1	1.09735	0.906202	[0.12,6.80]	0.699112	1	0.1		0.376466	1		103	4	2.56879	1.66554	[0.57,4.86]	0.210844	1	0.1		0.82708	1		11	0	0.274336	0	[0.00,0.00]	1	1	0.1		1	1		
5	31	26	0	0.648431	0	[0.00,0.00]	1	1	0.1		1	1		44	2	1.09735	1.92118	[0.44,8.32]	0.207539	1	0.1		0.906652	1		29	0	0.72325	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.324216	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.648431	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0498793	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.523733	1.98667	[0.26,15.29]	0.31994	1	0.1		0.905759	1		38	0	0.947707	0	[0.00,0.00]	1	1	0.1		1	1		44	0	1.09735	0	[0.00,0.00]	1	1	0.1		1	1		103	0	2.56879	0	[0.00,0.00]	1	1	0.1		1	1		11	1	0.274336	4.00667	[0.50,32.31]	0.214636	1	0.1		0.971211	1		
6	3	26	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		29	1	0.069992	21.6429	[1.91,245.73]	0.0668704	1	0.1		0.998445	1		13	1	0.0313757	51.1667	[4.34,603.05]	0.0307721	1	0.1		0.999699	1		26	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.00482703	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.0506838	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.0917136	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.248592	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0265487	0	[0.00,0.00]	1	1	0.1		1	1		
7	47	26	1	0.983105	1.01826	[0.14,7.68]	0.742372	1	0.1		0.379097	1		44	1	1.66372	0.582912	[0.08,4.33]	0.496932	1	0.1		0.319049	1		29	1	1.09654	0.906832	[0.12,6.81]	0.699404	1	0.1		0.376644	1		13	0	0.491553	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.983105	1.01826	[0.14,7.68]	0.742372	1	0.1		0.379097	1		2	0	0.0756235	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.794047	1.27826	[0.17,9.73]	0.371069	1	0.1		0.813194	1		38	1	1.43685	0.680964	[0.09,5.07]	0.574154	1	0.1		0.348197	1		44	0	1.66372	0	[0.00,0.00]	1	1	0.1		1	1		103	5	3.89461	1.33382	[0.52,3.45]	0.397128	1	0.1		0.576585	1		11	1	0.415929	2.57826	[0.32,20.57]	0.284778	1	0.1		0.938061	1		
8	47	26	5	0.983105	6.661	[2.40,18.52]	0.00198075	1	0.1		0.999726	1		44	6	1.66372	4.45956	[1.79,11.14]	0.00407853	1	0.1		0.999073	1		29	0	1.09654	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.491553	0	[0.00,0.00]	1	1	0.1		1	1		26	5	0.983105	6.661	[2.40,18.52]	0.00198075	1	0.1		0.999726	1		2	0	0.0756235	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.794047	1.27826	[0.17,9.73]	0.371069	1	0.1		0.813194	1		38	4	1.43685	3.17921	[1.08,9.36]	0.0393652	1	0.1		0.987776	1		44	4	1.66372	2.68837	[0.92,7.85]	0.0581869	1	0.1		0.977694	1		103	11	3.89461	3.66667	[1.81,7.44]	0.000776896	1	0.1		0.999753	1		11	0	0.415929	0	[0.00,0.00]	1	1	0.1		1	1		
9	18	26	1	0.376508	2.82353	[0.36,22.05]	0.265865	1	0.1		0.947571	1		44	1	0.637168	1.61696	[0.21,12.43]	0.348652	1	0.1		0.868988	1		29	0	0.419952	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.188254	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.376508	2.82353	[0.36,22.05]	0.265865	1	0.1		0.947571	1		2	0	0.0289622	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.304103	0	[0.00,0.00]	1	1	0.1		1	1		38	1	0.550282	1.88871	[0.24,14.57]	0.327962	1	0.1		0.897582	1		44	1	0.637168	1.61696	[0.21,12.43]	0.348652	1	0.1		0.868988	1		103	2	1.49155	1.39109	[0.32,6.14]	0.473822	1	0.1		0.609487	1		11	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		
10	4	26	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		29	1	0.0933226	14.4167	[1.45,142.94]	0.0871473	1	0.1		0.996935	1		13	0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.00643604	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.0675784	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.122285	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.331456	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0353982	0	[0.00,0.00]	1	1	0.1		1	1		
