C	Cn	MAPK_cascade	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	neurotransmitter_uptake	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	activation_of_innate_immune_response	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	toll-like_receptor_signaling_pathway	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	Fc_receptor_mediated_stimulatory_signali...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	immune_response-activating_signal_transd...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	innate_immune_response-activating_signal...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	dopamine_receptor_signaling_pathway	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	Wnt_signaling_pathway,_calcium_modulatin...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	chemical_synaptic_transmission	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	neurotransmitter_secretion	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	axon_guidance	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	synapse_assembly	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	axo-dendritic_transport	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	anterograde_axonal_transport	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	hormone-mediated_signaling_pathway	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	regulation_of_cardiac_muscle_hypertrophy	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	protein_kinase_A_signaling	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	synaptic_vesicle_exocytosis	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	synaptic_vesicle_priming	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	calcium-mediated_signaling	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	cAMP-mediated_signaling	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	synaptic_vesicle_fusion_to_presynaptic_a...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	TOR_signaling	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	myelin_assembly	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	ionotropic_glutamate_receptor_signaling_...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	dopamine_metabolic_process	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	myelination	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	protein_kinase_B_signaling	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	cAMP_metabolic_process	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	synaptic_vesicle_endocytosis	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	calcium_ion-regulated_exocytosis_of_neur...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	axon_extension_involved_in_axon_guidance	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	modulation_of_chemical_synaptic_transmis...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	regulation_of_synapse_organization	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	synapse_organization	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	T_cell_receptor_signaling_pathway	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	B_cell_receptor_signaling_pathway	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	stress-activated_MAPK_cascade	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	response_to_cAMP	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	regulation_of_synapse_assembly	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	calcium_ion_homeostasis	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	synapse_maturation	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	regulation_of_postsynaptic_membrane_pote...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	neuroepithelial_cell_differentiation	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	protein_kinase_C_signaling	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	cell_communication_involved_in_cardiac_c...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	regulation_of_synaptic_vesicle_cycle	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	neurotransmitter_receptor_transport_to_p...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	axonal_transport	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	vesicle-mediated_transport_in_synapse	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	presynapse_assembly	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	regulation_of_postsynaptic_membrane_neur...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	synaptic_vesicle_cycle	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	presynaptic_process_involved_in_chemical...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	synaptic_signaling	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	trans-synaptic_signaling	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	chemical_synaptic_transmission,_postsyna...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	regulation_of_neurotransmitter_receptor_...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	neurotransmitter_receptor_transport	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	signal_release_from_synapse	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	regulation_of_synaptic_vesicle_exocytosi...	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
1	17		0	1.66854	0	[0.00,0.00]	1	1	0.1		1	1			1	0.109413	10.8839	[1.26,93.68]	0.104597	1	0.1		0.9953	1			0	0.588093	0	[0.00,0.00]	1	1	0.1		1	1			0	0.136766	0	[0.00,0.00]	1	1	0.1		1	1			0	0.341915	0	[0.00,0.00]	1	1	0.1		1	1			0	0.984714	0	[0.00,0.00]	1	1	0.1		1	1			0	0.574417	0	[0.00,0.00]	1	1	0.1		1	1			0	0.191472	0	[0.00,0.00]	1	1	0.1		1	1			0	0.109413	0	[0.00,0.00]	1	1	0.1		1	1			1	1.6959	0.560467	[0.07,4.26]	1	1	0.1		0.316288	1			0	0.492357	0	[0.00,0.00]	1	1	0.1		1	1			0	0.547064	0	[0.00,0.00]	1	1	0.1		1	1			0	0.218825	0	[0.00,0.00]	1	1	0.1		1	1			0	0.150442	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0820595	0	[0.00,0.00]	1	1	0.1		1	1			0	0.191472	0	[0.00,0.00]	1	1	0.1		1	1			0	0.136766	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0683829	0	[0.00,0.00]	1	1	0.1		1	1			0	0.355591	0	[0.00,0.00]	1	1	0.1		1	1			0	0.136766	0	[0.00,0.00]	1	1	0.1		1	1			0	0.410298	0	[0.00,0.00]	1	1	0.1		1	1			0	0.123089	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0957361	0	[0.00,0.00]	1	1	0.1		1	1			0	0.136766	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0683829	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0820595	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0957361	0	[0.00,0.00]	1	1	0.1		1	1			0	0.314562	0	[0.00,0.00]	1	1	0.1		1	1			0	0.273532	0	[0.00,0.00]	1	1	0.1		1	1			0	0.191472	0	[0.00,0.00]	1	1	0.1		1	1			0	0.191472	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0547064	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0136766	0	[0.00,0.00]	1	1	0.1		1	1			1	1.02574	0.972973	[0.13,7.44]	1	1	0.1		0.381503	1			0	0.232502	0	[0.00,0.00]	1	1	0.1		1	1			0	0.574417	0	[0.00,0.00]	1	1	0.1		1	1			0	0.506034	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0547064	0	[0.00,0.00]	1	1	0.1		1	1			0	0.506034	0	[0.00,0.00]	1	1	0.1		1	1			0	0.177796	0	[0.00,0.00]	1	1	0.1		1	1			0	0.136766	0	[0.00,0.00]	1	1	0.1		1	1			0	0.670153	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0547064	0	[0.00,0.00]	1	1	0.1		1	1			0	0.259855	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0547064	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0410298	0	[0.00,0.00]	1	1	0.1		1	1			0	0.136766	0	[0.00,0.00]	1	1	0.1		1	1			0	0.218825	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0820595	0	[0.00,0.00]	1	1	0.1		1	1			0	0.136766	0	[0.00,0.00]	1	1	0.1		1	1			0	0.574417	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0410298	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0820595	0	[0.00,0.00]	1	1	0.1		1	1			0	0.51971	0	[0.00,0.00]	1	1	0.1		1	1			0	0.506034	0	[0.00,0.00]	1	1	0.1		1	1			1	1.6959	0.560467	[0.07,4.26]	1	1	0.1		0.316288	1			1	1.6959	0.560467	[0.07,4.26]	1	1	0.1		0.316288	1			0	0.273532	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0820595	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0957361	0	[0.00,0.00]	1	1	0.1		1	1			0	0.492357	0	[0.00,0.00]	1	1	0.1		1	1			0	0.164119	0	[0.00,0.00]	1	1	0.1		1	1		
2	13		1	1.27595	0.763774	[0.10,5.92]	1	1	0.1		0.370794	1			0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1			0	0.449718	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.261464	0	[0.00,0.00]	1	1	0.1		1	1			0	0.753017	0	[0.00,0.00]	1	1	0.1		1	1			0	0.43926	0	[0.00,0.00]	1	1	0.1		1	1			0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1			0	1.29686	0	[0.00,0.00]	1	1	0.1		1	1			0	0.376508	0	[0.00,0.00]	1	1	0.1		1	1			1	0.418343	2.54487	[0.32,20.06]	0.347747	1	0.1		0.937032	1			0	0.167337	0	[0.00,0.00]	1	1	0.1		1	1			0	0.115044	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1			0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0522928	0	[0.00,0.00]	1	1	0.1		1	1			0	0.271923	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.313757	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1			0	0.07321	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0522928	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1			0	0.07321	0	[0.00,0.00]	1	1	0.1		1	1			0	0.240547	0	[0.00,0.00]	1	1	0.1		1	1			0	0.209171	0	[0.00,0.00]	1	1	0.1		1	1			0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1			0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.784393	0	[0.00,0.00]	1	1	0.1		1	1			0	0.177796	0	[0.00,0.00]	1	1	0.1		1	1			1	0.43926	2.41667	[0.31,19.03]	0.361774	1	0.1		0.931306	1			0	0.386967	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1			0	0.386967	0	[0.00,0.00]	1	1	0.1		1	1			0	0.135961	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			1	0.51247	2.05208	[0.26,16.11]	0.408703	1	0.1		0.909957	1			0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1			0	0.198713	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0313757	0	[0.00,0.00]	1	1	0.1		1	1			1	0.104586	11.3056	[1.33,96.36]	0.100144	1	0.1		0.995663	1			0	0.167337	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.43926	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0313757	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1			0	0.397426	0	[0.00,0.00]	1	1	0.1		1	1			0	0.386967	0	[0.00,0.00]	1	1	0.1		1	1			0	1.29686	0	[0.00,0.00]	1	1	0.1		1	1			0	1.29686	0	[0.00,0.00]	1	1	0.1		1	1			0	0.209171	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1			0	0.07321	0	[0.00,0.00]	1	1	0.1		1	1			0	0.376508	0	[0.00,0.00]	1	1	0.1		1	1			0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		
3	13		0	1.27595	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1			0	0.449718	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.261464	0	[0.00,0.00]	1	1	0.1		1	1			0	0.753017	0	[0.00,0.00]	1	1	0.1		1	1			0	0.43926	0	[0.00,0.00]	1	1	0.1		1	1			0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1			1	1.29686	0.75	[0.10,5.82]	1	1	0.1		0.368844	1			1	0.376508	2.84524	[0.36,22.49]	0.318836	1	0.1		0.947929	1			0	0.418343	0	[0.00,0.00]	1	1	0.1		1	1			0	0.167337	0	[0.00,0.00]	1	1	0.1		1	1			0	0.115044	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1			0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0522928	0	[0.00,0.00]	1	1	0.1		1	1			0	0.271923	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.313757	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1			0	0.07321	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0522928	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1			0	0.07321	0	[0.00,0.00]	1	1	0.1		1	1			0	0.240547	0	[0.00,0.00]	1	1	0.1		1	1			0	0.209171	0	[0.00,0.00]	1	1	0.1		1	1			0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1			0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.784393	0	[0.00,0.00]	1	1	0.1		1	1			0	0.177796	0	[0.00,0.00]	1	1	0.1		1	1			0	0.43926	0	[0.00,0.00]	1	1	0.1		1	1			0	0.386967	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1			0	0.386967	0	[0.00,0.00]	1	1	0.1		1	1			0	0.135961	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.51247	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1			0	0.198713	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0313757	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.167337	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1			0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1			0	0.43926	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0313757	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1			0	0.397426	0	[0.00,0.00]	1	1	0.1		1	1			1	0.386967	2.76389	[0.35,21.83]	0.326173	1	0.1		0.945277	1			1	1.29686	0.75	[0.10,5.82]	1	1	0.1		0.368844	1			1	1.29686	0.75	[0.10,5.82]	1	1	0.1		0.368844	1			0	0.209171	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1			0	0.07321	0	[0.00,0.00]	1	1	0.1		1	1			1	0.376508	2.84524	[0.36,22.49]	0.318836	1	0.1		0.947929	1			0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		
4	15		1	1.47224	0.653483	[0.09,5.01]	1	1	0.1		0.347772	1			0	0.0965406	0	[0.00,0.00]	1	1	0.1		1	1			1	0.518906	2.01701	[0.26,15.70]	0.412069	1	0.1		0.907675	1			1	0.120676	9.6746	[1.15,81.58]	0.114723	1	0.1		0.994212	1			1	0.301689	3.58333	[0.45,28.36]	0.26399	1	0.1		0.965248	1			2	0.868866	2.54505	[0.56,11.50]	0.21414	1	0.1		0.948696	1			1	0.506838	2.06794	[0.27,16.10]	0.404633	1	0.1		0.911358	1			0	0.168946	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0965406	0	[0.00,0.00]	1	1	0.1		1	1			0	1.49638	0	[0.00,0.00]	1	1	0.1		1	1			0	0.434433	0	[0.00,0.00]	1	1	0.1		1	1			1	0.482703	2.17766	[0.28,16.98]	0.389497	1	0.1		0.918579	1			0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1			0	0.132743	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0724055	0	[0.00,0.00]	1	1	0.1		1	1			0	0.168946	0	[0.00,0.00]	1	1	0.1		1	1			1	0.120676	9.6746	[1.15,81.58]	0.114723	1	0.1		0.994212	1			0	0.0603379	0	[0.00,0.00]	1	1	0.1		1	1			0	0.313757	0	[0.00,0.00]	1	1	0.1		1	1			0	0.120676	0	[0.00,0.00]	1	1	0.1		1	1			0	0.362027	0	[0.00,0.00]	1	1	0.1		1	1			0	0.108608	0	[0.00,0.00]	1	1	0.1		1	1			0	0.084473	0	[0.00,0.00]	1	1	0.1		1	1			0	0.120676	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0603379	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0724055	0	[0.00,0.00]	1	1	0.1		1	1			0	0.084473	0	[0.00,0.00]	1	1	0.1		1	1			0	0.277554	0	[0.00,0.00]	1	1	0.1		1	1			0	0.241352	0	[0.00,0.00]	1	1	0.1		1	1			0	0.168946	0	[0.00,0.00]	1	1	0.1		1	1			0	0.168946	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0482703	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0120676	0	[0.00,0.00]	1	1	0.1		1	1			0	0.905068	0	[0.00,0.00]	1	1	0.1		1	1			0	0.205149	0	[0.00,0.00]	1	1	0.1		1	1			1	0.506838	2.06794	[0.27,16.10]	0.404633	1	0.1		0.911358	1			0	0.4465	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0482703	0	[0.00,0.00]	1	1	0.1		1	1			0	0.4465	0	[0.00,0.00]	1	1	0.1		1	1			0	0.156879	0	[0.00,0.00]	1	1	0.1		1	1			0	0.120676	0	[0.00,0.00]	1	1	0.1		1	1			1	0.591311	1.75595	[0.23,13.63]	0.454895	1	0.1		0.884641	1			0	0.0482703	0	[0.00,0.00]	1	1	0.1		1	1			0	0.229284	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0482703	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0362027	0	[0.00,0.00]	1	1	0.1		1	1			0	0.120676	0	[0.00,0.00]	1	1	0.1		1	1			0	0.193081	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0724055	0	[0.00,0.00]	1	1	0.1		1	1			0	0.120676	0	[0.00,0.00]	1	1	0.1		1	1			0	0.506838	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0362027	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0724055	0	[0.00,0.00]	1	1	0.1		1	1			0	0.458568	0	[0.00,0.00]	1	1	0.1		1	1			0	0.4465	0	[0.00,0.00]	1	1	0.1		1	1			0	1.49638	0	[0.00,0.00]	1	1	0.1		1	1			0	1.49638	0	[0.00,0.00]	1	1	0.1		1	1			0	0.241352	0	[0.00,0.00]	1	1	0.1		1	1			0	0.0724055	0	[0.00,0.00]	1	1	0.1		1	1			0	0.084473	0	[0.00,0.00]	1	1	0.1		1	1			0	0.434433	0	[0.00,0.00]	1	1	0.1		1	1			0	0.144811	0	[0.00,0.00]	1	1	0.1		1	1		
