C	Cn	GO:0000165	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0001504	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002218	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002224	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002431	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002757	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0002758	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007212	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007223	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007268	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007269	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007411	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0007416	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0008088	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0008089	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0009755	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0010611	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0010737	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0016079	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0016082	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0019722	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0019933	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0031629	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0031929	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0032288	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0035235	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0042417	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0042552	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0043491	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0046058	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0048488	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0048791	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0048846	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050804	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050807	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050808	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050852	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0050853	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0051403	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0051591	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0051963	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0055074	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0060074	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0060078	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0060563	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0070528	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0086065	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0098693	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0098877	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0098930	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099003	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099054	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099072	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099504	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099531	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099536	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099537	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099565	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099601	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099637	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:0099643	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	GO:2000300	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
1	22	122	0	2.15929	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		43	0	0.761062	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.176991	0	[0.00,0.00]	1	1	0.1		1	1		25	0	0.442478	0	[0.00,0.00]	1	1	0.1		1	1		72	0	1.27434	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.743363	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.247788	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.141593	0	[0.00,0.00]	1	1	0.1		1	1		124	0	2.19469	0	[0.00,0.00]	1	1	0.1		1	1		36	0	0.637168	0	[0.00,0.00]	1	1	0.1		1	1		40	0	0.707965	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.283186	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.19469	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		14	1	0.247788	4.42491	[0.55,35.39]	0.198303	1	0.1		0.976065	1		10	1	0.176991	6.4127	[0.78,52.92]	0.151733	1	0.1		0.987645	1		5	0	0.0884956	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.460177	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.176991	0	[0.00,0.00]	1	1	0.1		1	1		30	0	0.530973	0	[0.00,0.00]	1	1	0.1		1	1		9	0	0.159292	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.123894	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.176991	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.0884956	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.123894	0	[0.00,0.00]	1	1	0.1		1	1		23	0	0.40708	0	[0.00,0.00]	1	1	0.1		1	1		20	1	0.353982	3.01253	[0.39,23.56]	0.255405	1	0.1		0.953126	1		14	0	0.247788	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.247788	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0707965	0	[0.00,0.00]	1	1	0.1		1	1		1	0	0.0176991	0	[0.00,0.00]	1	1	0.1		1	1		75	0	1.32743	0	[0.00,0.00]	1	1	0.1		1	1		17	0	0.300885	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.743363	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.654867	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0707965	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.654867	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.230088	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.176991	0	[0.00,0.00]	1	1	0.1		1	1		49	1	0.867257	1.16369	[0.15,8.83]	0.376443	1	0.1		0.786061	1		4	0	0.0707965	0	[0.00,0.00]	1	1	0.1		1	1		19	0	0.336283	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0707965	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.0530973	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.176991	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.283186	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.176991	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.743363	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.0530973	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.672566	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.654867	0	[0.00,0.00]	1	1	0.1		1	1		124	0	2.19469	0	[0.00,0.00]	1	1	0.1		1	1		124	0	2.19469	0	[0.00,0.00]	1	1	0.1		1	1		20	0	0.353982	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.123894	0	[0.00,0.00]	1	1	0.1		1	1		36	0	0.637168	0	[0.00,0.00]	1	1	0.1		1	1		12	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		
2	1	122	0	0.0981496	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.00643604	0	[0.00,0.00]	1	1	0.1		1	1		43	0	0.0345937	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.00804505	0	[0.00,0.00]	1	1	0.1		1	1		25	0	0.0201126	0	[0.00,0.00]	1	1	0.1		1	1		72	0	0.0579244	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.0337892	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.0112631	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.00643604	0	[0.00,0.00]	1	1	0.1		1	1		124	0	0.0997586	0	[0.00,0.00]	1	1	0.1		1	1		36	0	0.0289622	0	[0.00,0.00]	1	1	0.1		1	1		40	0	0.0321802	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.0128721	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.00884956	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.00482703	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.0112631	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.00804505	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.00402253	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.0209171	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.00804505	0	[0.00,0.00]	1	1	0.1		1	1		30	0	0.0241352	0	[0.00,0.00]	1	1	0.1		1	1		9	0	0.00724055	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.00563154	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.00804505	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.00402253	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.00482703	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.00563154	0	[0.00,0.00]	1	1	0.1		1	1		23	0	0.0185036	0	[0.00,0.00]	1	1	0.1		1	1		20	0	0.0160901	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.0112631	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.0112631	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.00321802	0	[0.00,0.00]	1	1	0.1		1	1		1	0	0.000804505	0	[0.00,0.00]	1	1	0.1		1	1		75	0	0.0603379	0	[0.00,0.00]	1	1	0.1		1	1		17	0	0.0136766	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.0337892	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.0297667	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.00321802	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.0297667	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.0104586	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.00804505	0	[0.00,0.00]	1	1	0.1		1	1		49	0	0.0394208	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.00321802	0	[0.00,0.00]	1	1	0.1		1	1		19	0	0.0152856	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.00321802	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.00241352	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.00804505	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.0128721	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.00482703	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.00804505	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.0337892	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.00241352	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.00482703	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.0305712	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.0297667	0	[0.00,0.00]	1	1	0.1		1	1		124	0	0.0997586	0	[0.00,0.00]	1	1	0.1		1	1		124	0	0.0997586	0	[0.00,0.00]	1	1	0.1		1	1		20	0	0.0160901	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.00482703	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.00563154	0	[0.00,0.00]	1	1	0.1		1	1		36	0	0.0289622	0	[0.00,0.00]	1	1	0.1		1	1		12	0	0.00965406	0	[0.00,0.00]	1	1	0.1		1	1		
3	13	122	0	1.27595	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		43	0	0.449718	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1		25	0	0.261464	0	[0.00,0.00]	1	1	0.1		1	1		72	0	0.753017	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.43926	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		124	1	1.29686	0.75	[0.10,5.82]	0.622138	1	0.1		0.368844	1		36	0	0.376508	0	[0.00,0.00]	1	1	0.1		1	1		40	0	0.418343	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.167337	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.115044	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		14	1	0.14642	7.80128	[0.94,64.47]	0.128979	1	0.1		0.991435	1		10	0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.0522928	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.271923	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1		30	0	0.313757	0	[0.00,0.00]	1	1	0.1		1	1		9	0	0.0941271	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.07321	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.0522928	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.07321	0	[0.00,0.00]	1	1	0.1		1	1		23	1	0.240547	4.57576	[0.57,36.74]	0.193928	1	0.1		0.977422	1		20	0	0.209171	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1		1	0	0.0104586	0	[0.00,0.00]	1	1	0.1		1	1		75	1	0.784393	1.3018	[0.17,10.15]	0.374039	1	0.1		0.817515	1		17	0	0.177796	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.43926	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.386967	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.386967	0	[0.00,0.00]	1	1	0.1		1	1		13	1	0.135961	8.45833	[1.02,70.31]	0.120946	1	0.1		0.992615	1		10	0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1		49	0	0.51247	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1		19	1	0.198713	5.61111	[0.69,45.48]	0.166649	1	0.1		0.984375	1		4	0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.0313757	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.167337	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.43926	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.0313757	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.397426	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.386967	0	[0.00,0.00]	1	1	0.1		1	1		124	1	1.29686	0.75	[0.10,5.82]	0.622138	1	0.1		0.368844	1		124	1	1.29686	0.75	[0.10,5.82]	0.622138	1	0.1		0.368844	1		20	1	0.209171	5.3114	[0.66,42.93]	0.1737	1	0.1		0.982741	1		6	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.07321	0	[0.00,0.00]	1	1	0.1		1	1		36	0	0.376508	0	[0.00,0.00]	1	1	0.1		1	1		12	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		
4	4	122	0	0.392599	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.0257442	0	[0.00,0.00]	1	1	0.1		1	1		43	0	0.138375	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0321802	0	[0.00,0.00]	1	1	0.1		1	1		25	0	0.0804505	0	[0.00,0.00]	1	1	0.1		1	1		72	0	0.231698	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.135157	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.0450523	0	[0.00,0.00]	1	1	0.1		1	1		8	0	0.0257442	0	[0.00,0.00]	1	1	0.1		1	1		124	2	0.399035	9.15574	[1.28,65.58]	0.0481908	1	0.1		0.996399	1		36	2	0.115849	35.4412	[4.85,259.12]	0.00463223	1	0.1		0.999912	1		40	0	0.128721	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.0514883	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0353982	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0193081	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.0450523	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0321802	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.0160901	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0321802	0	[0.00,0.00]	1	1	0.1		1	1		30	0	0.0965406	0	[0.00,0.00]	1	1	0.1		1	1		9	0	0.0289622	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.0225261	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0321802	0	[0.00,0.00]	1	1	0.1		1	1		5	0	0.0160901	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0193081	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.0225261	0	[0.00,0.00]	1	1	0.1		1	1		23	0	0.0740145	0	[0.00,0.00]	1	1	0.1		1	1		20	0	0.0643604	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.0450523	0	[0.00,0.00]	1	1	0.1		1	1		14	0	0.0450523	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0128721	0	[0.00,0.00]	1	1	0.1		1	1		1	0	0.00321802	0	[0.00,0.00]	1	1	0.1		1	1		75	0	0.241352	0	[0.00,0.00]	1	1	0.1		1	1		17	0	0.0547064	0	[0.00,0.00]	1	1	0.1		1	1		42	0	0.135157	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.119067	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0128721	0	[0.00,0.00]	1	1	0.1		1	1		37	0	0.119067	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.0418343	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0321802	0	[0.00,0.00]	1	1	0.1		1	1		49	0	0.157683	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0128721	0	[0.00,0.00]	1	1	0.1		1	1		19	0	0.0611424	0	[0.00,0.00]	1	1	0.1		1	1		4	0	0.0128721	0	[0.00,0.00]	1	1	0.1		1	1		3	0	0.00965406	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0321802	0	[0.00,0.00]	1	1	0.1		1	1		16	0	0.0514883	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0193081	0	[0.00,0.00]	1	1	0.1		1	1		10	0	0.0321802	0	[0.00,0.00]	1	1	0.1		1	1		42	1	0.135157	9.73984	[0.99,95.65]	0.122199	1	0.1		0.993592	1		3	0	0.00965406	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0193081	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.122285	0	[0.00,0.00]	1	1	0.1		1	1		37	2	0.119067	34.4	[4.71,251.30]	0.00488882	1	0.1		0.999905	1		124	2	0.399035	9.15574	[1.28,65.58]	0.0481908	1	0.1		0.996399	1		124	2	0.399035	9.15574	[1.28,65.58]	0.0481908	1	0.1		0.996399	1		20	0	0.0643604	0	[0.00,0.00]	1	1	0.1		1	1		6	0	0.0193081	0	[0.00,0.00]	1	1	0.1		1	1		7	0	0.0225261	0	[0.00,0.00]	1	1	0.1		1	1		36	2	0.115849	35.4412	[4.85,259.12]	0.00463223	1	0.1		0.999912	1		12	0	0.0386163	0	[0.00,0.00]	1	1	0.1		1	1		
