C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
11	14	26	0	0.29284	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.495575	2.12165	[0.27,16.59]	0.312747	1	0.1		0.914887	1		29	2	0.326629	7.41975	[1.58,34.78]	0.0367156	1	0.1		0.9965	1		13	0	0.14642	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.29284	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0225261	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.236525	4.65	[0.58,37.27]	0.191325	1	0.1		0.9781	1		38	0	0.427997	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.495575	2.12165	[0.27,16.59]	0.312747	1	0.1		0.914887	1		103	0	1.1601	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.123894	0	[0.00,0.00]	1	1	0.1		1	1		
12	25	26	2	0.522928	4.32609	[0.96,19.40]	0.0802799	1	0.1		0.986224	1		44	1	0.884956	1.13857	[0.15,8.61]	0.37684	1	0.1		0.779374	1		29	1	0.583266	1.77083	[0.23,13.55]	0.335693	1	0.1		0.886693	1		13	0	0.261464	0	[0.00,0.00]	1	1	0.1		1	1		26	2	0.522928	4.32609	[0.96,19.40]	0.0802799	1	0.1		0.986224	1		2	0	0.0402253	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.422365	0	[0.00,0.00]	1	1	0.1		1	1		38	4	0.76428	6.63305	[2.16,20.38]	0.00523348	1	0.1		0.999306	1		44	2	0.884956	2.43478	[0.56,10.67]	0.165348	1	0.1		0.944723	1		103	2	2.0716	0.961687	[0.22,4.14]	0.656652	1	0.1		0.2845	1		11	0	0.221239	0	[0.00,0.00]	1	1	0.1		1	1		
13	8	26	1	0.167337	6.91429	[0.82,58.32]	0.145085	1	0.1		0.989092	1		44	0	0.283186	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.186645	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.167337	6.91429	[0.82,58.32]	0.145085	1	0.1		0.989092	1		2	0	0.0128721	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.135157	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.24457	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.283186	3.96013	[0.48,32.90]	0.221152	1	0.1		0.970052	1		103	1	0.662912	1.58683	[0.19,13.02]	0.363312	1	0.1		0.862865	1		11	0	0.0707965	0	[0.00,0.00]	1	1	0.1		1	1		
14	12	26	0	0.251006	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.424779	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.279968	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.251006	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0193081	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.202735	5.50455	[0.68,44.70]	0.169457	1	0.1		0.98379	1		38	1	0.366854	2.93366	[0.37,23.32]	0.262676	1	0.1		0.950471	1		44	1	0.424779	2.51163	[0.32,19.90]	0.287834	1	0.1		0.935461	1		103	3	0.994368	3.77	[1.00,14.15]	0.0570235	1	0.1		0.986909	1		11	0	0.106195	0	[0.00,0.00]	1	1	0.1		1	1		
15	10	26	0	0.209171	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.353982	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.233307	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.209171	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0160901	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.168946	6.73889	[0.81,55.74]	0.145911	1	0.1		0.98872	1		38	0	0.305712	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.353982	3.07494	[0.38,24.82]	0.257517	1	0.1		0.953984	1		103	0	0.82864	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0884956	0	[0.00,0.00]	1	1	0.1		1	1		
16	6	26	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		29	1	0.139984	8.63571	[0.98,76.36]	0.124877	1	0.1		0.992557	1		13	0	0.0627514	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.125503	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.00965406	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.101368	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.183427	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.212389	0	[0.00,0.00]	1	1	0.1		1	1		103	1	0.497184	2.22549	[0.26,19.23]	0.323683	1	0.1		0.91815	1		11	0	0.0530973	0	[0.00,0.00]	1	1	0.1		1	1		
17	36	26	2	0.753017	2.89951	[0.66,12.77]	0.135318	1	0.1		0.963286	1		44	2	1.27434	1.63165	[0.38,7.02]	0.235654	1	0.1		0.868584	1		29	2	0.839903	2.57081	[0.59,11.25]	0.155257	1	0.1		0.951372	1		13	1	0.376508	2.84524	[0.36,22.49]	0.266765	1	0.1		0.947929	1		26	2	0.753017	2.89951	[0.66,12.77]	0.135318	1	0.1		0.963286	1		2	0	0.0579244	0	[0.00,0.00]	1	1	0.1		1	1		21	1	0.608206	1.69571	[0.22,12.99]	0.341835	1	0.1		0.878553	1		38	1	1.10056	0.903475	[0.12,6.77]	0.697911	1	0.1		0.376179	1		44	0	1.27434	0	[0.00,0.00]	1	1	0.1		1	1		103	1	2.98311	0.309524	[0.04,2.28]	0.184661	1	0.1		0.142265	1		11	0	0.318584	0	[0.00,0.00]	1	1	0.1		1	1		
18	38	26	1	0.794851	1.27568	[0.17,9.67]	0.370388	1	0.1		0.812755	1		44	1	1.34513	0.730358	[0.10,5.45]	0.60704	1	0.1		0.358141	1		29	0	0.886565	0	[0.00,0.00]	1	1	0.1		1	1		13	1	0.397426	2.68694	[0.34,21.21]	0.276012	1	0.1		0.942576	1		26	1	0.794851	1.27568	[0.17,9.67]	0.370388	1	0.1		0.812755	1		2	0	0.0611424	0	[0.00,0.00]	1	1	0.1		1	1		21	2	0.641995	3.46784	[0.78,15.45]	0.108867	1	0.1		0.976026	1		38	1	1.16171	0.853178	[0.11,6.39]	0.674881	1	0.1		0.373097	1		44	1	1.34513	0.730358	[0.10,5.45]	0.60704	1	0.1		0.358141	1		103	3	3.14883	0.947143	[0.29,3.13]	0.612366	1	0.1		0.235939	1		11	1	0.336283	3.22973	[0.40,25.89]	0.248241	1	0.1		0.957926	1		
19	8	26	1	0.167337	6.91429	[0.82,58.32]	0.145085	1	0.1		0.989092	1		44	0	0.283186	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.186645	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.0836685	0	[0.00,0.00]	1	1	0.1		1	1		26	1	0.167337	6.91429	[0.82,58.32]	0.145085	1	0.1		0.989092	1		2	0	0.0128721	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.135157	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.24457	0	[0.00,0.00]	1	1	0.1		1	1		44	1	0.283186	3.96013	[0.48,32.90]	0.221152	1	0.1		0.970052	1		103	1	0.662912	1.58683	[0.19,13.02]	0.363312	1	0.1		0.862865	1		11	0	0.0707965	0	[0.00,0.00]	1	1	0.1		1	1		
20	10	26	0	0.209171	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.353982	0	[0.00,0.00]	1	1	0.1		1	1		29	0	0.233307	0	[0.00,0.00]	1	1	0.1		1	1		13	0	0.104586	0	[0.00,0.00]	1	1	0.1		1	1		26	0	0.209171	0	[0.00,0.00]	1	1	0.1		1	1		2	0	0.0160901	0	[0.00,0.00]	1	1	0.1		1	1		21	0	0.168946	0	[0.00,0.00]	1	1	0.1		1	1		38	0	0.305712	0	[0.00,0.00]	1	1	0.1		1	1		44	0	0.353982	0	[0.00,0.00]	1	1	0.1		1	1		103	0	0.82864	0	[0.00,0.00]	1	1	0.1		1	1		11	0	0.0884956	0	[0.00,0.00]	1	1	0.1		1	1		
