ENTREZ.ID,GENE.NAME,DEGREE,Closeness,Bet,CC,Cl,Clnorm,SP,PR,sgG5,BRIDGE_sgG5,PROB_sgG5,MIX_sgG5,BR_CONSENSUS,BR_CONSENSUS_MAD,BR_CONSENSUS_ADJ,DE
817,817,6,0.28,406.25600416938994,0.46666666666666706,21170,0.0967793578841923,2,0.000782740297012616,33,0.34916705395613395,0.999998138093368,0.33333333333333304,0.34916705395613395,0,0.24578732288719501,0
5705,5705,7,0.272,2351.5366124929396,0.0952380952380952,9842,0.0449636585689389,3,0.0010033809582371401,85,0.45399095321505606,0.999999999280527,0.42857142857142894,0.45399095321505606,0,0.7080556695896558,0
818,818,10,0.29,1764.6587513872698,0.24444444444444396,27754,0.12689540346078398,2,0.00125661512819598,33,0.45610782928543897,0.9999995189467942,0.5,0.45610782928543897,0,0.7173909910969479,0
6635,6635,1,0.214,0.0,,650,0.0029182923872821,3,0.000284475735390119,38,0.0,0.9987367756197691,0.0,0.0,0,-1.2940225668077099,0
6636,6636,4,0.272,1660.4775627678,0.166666666666667,14613,0.0667868137095704,2,0.0007708232988099791,38,0.31460068364896504,0.9999955183820791,0.5,0.31460068364896504,0,0.093351294783232,0
529,529,3,0.225,1241.0,0.33333333333333304,1215,0.00550267357664634,2,0.000763692720028969,82,0.0,0.9999999631523259,0.0,0.0,0,-1.2940225668077099,1
230,230,2,0.225,0.0,1.0,1211,0.00548437707265084,2,0.00048671946940058203,82,0.0,0.9999883874536641,0.0,0.0,0,-1.2940225668077099,1
534,534,1,0.184,0.0,,140,0.0005854881278559701,3,0.000337055388401219,82,0.0,0.9965129180535741,0.0,0.0,0,-1.2940225668077099,0
10006,10006,18,0.305,4530.4533944799605,0.065359477124183,45531,0.20820964134278,2,0.00220548036344421,40,0.541099211128769,0.9999999999299469,0.6111111111111109,0.541099211128769,0,1.09219889126509,0
10580,10580,5,0.263,1478.24699926357,0.0,10783,0.0492679111338801,3,0.00076457750717369,40,0.42968510712954605,0.9990566826138821,0.6,0.42968510712954605,0,0.600868059086827,0
6708,6708,9,0.281,1465.6338290645801,0.0833333333333333,18499,0.0845618673411978,3,0.00121118788932606,40,0.452772838094254,0.999999069869822,0.555555555555556,0.452772838094254,0,0.702683840579599,1
23114,23114,5,0.29100000000000004,138.272806818155,0.4,30507,0.13948797233568602,2,0.000651855942790571,40,0.37988185303705,0.9990566826138821,0.6,0.37988185303705,0,0.381238107401156,0
55740,55740,5,0.276,550.7597104295739,0.1,11778,0.0538191665027605,3,0.000678468581806788,40,0.23928208351247102,0.999990352437348,0.4,0.23928208351247102,0,-0.238800103964486,0
7408,7408,8,0.282,1244.13187310959,0.107142857142857,13747,0.0628256205945449,2,0.00104227407101915,40,0.49141047091970796,0.9999994410599609,0.5,0.49141047091970796,0,0.8730739402896049,0
3895,3895,5,0.257,574.600459080837,0.0,7951,0.0363139863050668,3,0.000732748082770636,74,0.42127541460856804,0.999992843418428,0.4,0.42127541460856804,0,0.563781720137098,0
56243,56243,3,0.248,108.490106777102,0.33333333333333304,6316,0.0288352902969065,3,0.00046961906537674905,40,0.0963764154448968,0.999691897818232,0.33333333333333304,0.0963764154448968,0,-0.8690072168370359,0
9456,9456,3,0.243,48.322722861802596,0.0,5886,0.0268684161173904,3,0.000458221341197507,89,0.35833445992924495,0.994803231423482,0.666666666666667,0.35833445992924495,0,0.286215141664215,2
5869,5869,4,0.222,221.875893426557,0.0,1227,0.0055575630886328395,3,0.000742234975015371,62,0.0752875988386943,0.999999965200964,0.25,0.0752875988386943,0,-0.962007882290061,0
8411,8411,2,0.215,34.4972950102388,0.0,955,0.0043134008169389,3,0.00041170418664199,62,0.0,0.99999471989575,0.0,0.0,0,-1.2940225668077099,0
9610,9610,4,0.268,1342.13005290548,0.0,11046,0.0504709062715842,3,0.000645718707301915,62,0.269894089090375,0.9999765628477758,0.5,0.269894089090375,0,-0.103802633847577,0
7905,7905,4,0.25,578.613951639981,0.166666666666667,4273,0.0194903508812054,2,0.000627301524383315,42,0.337871233744101,0.9996088176558492,0.5,0.337871233744101,0,0.19597329983538397,0
7879,7879,3,0.223,178.31213673308898,0.0,1260,0.0057085092465957105,3,0.0006214168661166589,62,0.0,0.9999999891080059,0.0,0.0,0,-1.2940225668077099,0
5868,5868,8,0.273,3352.32857634265,0.0357142857142857,10640,0.04861381111604099,2,0.00125462089466535,62,0.37472259207517894,0.9999999996512979,0.5,0.37472259207517894,0,0.3584860150642771,0
4831,4831,3,0.226,276.241671706859,0.0,1582,0.0071813778182333796,3,0.000579921609677653,62,0.284179436498786,0.9999862978718059,0.33333333333333304,0.284179436498786,0,-0.0408049398556283,0
7334,7334,7,0.262,434.85151537399804,0.19047619047619,10889,0.0497527684897608,2,0.00103748399455291,54,0.153963748867775,0.9999999999892328,0.14285714285714302,0.153963748867775,0,-0.615049850238393,0
55611,55611,7,0.285,1510.08607303754,0.19047619047619,22152,0.10127114961508699,3,0.0009608432837282779,54,0.339615405326052,0.999999572549082,0.42857142857142894,0.339615405326052,0,0.20366501250066396,0
7706,7706,4,0.254,1244.86416188434,0.33333333333333304,9254,0.0422740724816006,3,0.000709341580948308,54,0.0,0.999999984918782,0.0,0.0,0,-1.2940225668077099,0
7317,7317,5,0.285,324.1827385659,0.4,22844,0.10443644480630901,2,0.000717319222943849,54,0.0653796043137577,0.999999929628463,0.2,0.0653796043137577,0,-1.00570166090887,0
7335,7335,4,0.25,103.145870479594,0.166666666666667,6833,0.0312001134383248,3,0.0006091294927830019,68,0.337871233744101,0.9994587091314701,0.5,0.337871233744101,0,0.19597329983538397,0
93664,93664,2,0.22399999999999998,3.8641618843417698,0.0,2844,0.0129539248288133,3,0.000364423507706233,54,0.0,0.999873678171525,0.0,0.0,0,-1.2940225668077099,0
613,613,6,0.294,916.3555384851551,0.133333333333333,28633,0.130916060213795,2,0.000819512481834295,2,0.5682257471456911,0.983224132095598,0.833333333333333,0.5682257471456911,0,1.21182560850191,0
4738,4738,6,0.26899999999999996,791.4464611023981,0.33333333333333304,10503,0.0479871558541952,2,0.0009066813678773529,54,0.0,0.9999999999983009,0.0,0.0,0,-1.2940225668077099,0
6421,6421,9,0.299,5250.60326544819,0.0277777777777778,28416,0.129923474872039,3,0.00144300875104314,48,0.600738439247082,1.0,0.666666666666667,0.600738439247082,0,1.35520501463745,0
23558,23558,8,0.27699999999999997,3269.25512717925,0.14285714285714302,13645,0.0623590597426597,3,0.00115424452264969,22,0.537233806678484,0.9999998421160831,0.625,0.537233806678484,0,1.07515264382341,0
8454,8454,6,0.287,946.6582934629449,0.0666666666666667,20447,0.0934722647870058,2,0.0008372145489755201,54,0.19797628426723998,0.999999803219169,0.33333333333333304,0.19797628426723998,0,-0.420956689068732,0
10617,10617,5,0.284,1682.1977309862198,0.2,21299,0.0973694201380471,2,0.000819431136136875,80,0.462019098016983,0.9998951872455509,0.6,0.462019098016983,0,0.7434594014762941,0
7323,7323,16,0.28800000000000003,4312.94469014074,0.0583333333333333,26301,0.12024919838441901,2,0.00221680045129265,54,0.5698764981738,0.9999997435753051,0.6875,0.5698764981738,0,1.21910534102451,0
8237,8237,3,0.256,671.573010008381,0.0,7693,0.0351338617973571,3,0.000498520484534596,85,0.35833445992924495,0.992439970308247,0.666666666666667,0.35833445992924495,0,0.286215141664215,0
10075,10075,7,0.293,1821.5779761234398,0.14285714285714302,23840,0.108992274301188,2,0.000966394368410035,26,0.550791459240522,0.9997388420395992,0.7142857142857142,0.550791459240522,0,1.13494123859357,0
3300,3300,4,0.276,660.343675220142,0.166666666666667,17839,0.0815429441819404,3,0.0005720381549563679,37,0.426225763812369,0.9991338564072159,0.5,0.426225763812369,0,0.585612521683494,0
29978,29978,22,0.3,10527.6612776286,0.0995670995670996,32180,0.147140485131803,2,0.00305212581502116,68,0.431859903951016,1.0,0.36363636363636404,0.431859903951016,0,0.6104588083165561,0
5887,5887,3,0.26,56.9821459872404,0.666666666666667,9585,0.0437881081872281,3,0.00048261492588398496,83,0.35833445992924495,0.9787305810158821,0.666666666666667,0.35833445992924495,0,0.286215141664215,0
22905,22905,5,0.273,630.9672206309599,0.1,12725,0.0581508638236949,3,0.000708353949676916,22,0.497031896850683,0.999967197699287,0.6,0.497031896850683,0,0.897864157879235,0
7353,7353,5,0.292,1271.03801392591,0.0,22457,0.10266625804474401,2,0.000727442921798672,90,0.5158614635494171,0.990612687470805,0.8,0.5158614635494171,0,0.980901640061111,0
51377,51377,3,0.257,226.942647238064,0.33333333333333304,7945,0.0362865415490735,2,0.000504076495357882,77,0.35833445992924495,0.99858357384071,0.666666666666667,0.35833445992924495,0,0.286215141664215,0
8452,8452,7,0.29,3872.4946771527793,0.14285714285714302,24105,0.11020441769089,2,0.00110034271088041,54,0.165197301654787,0.999999997141922,0.28571428571428603,0.165197301654787,0,-0.565510423531702,0
55236,55236,1,0.249,0.0,,6351,0.0289953847068671,3,0.00023489461784256298,54,0.0,0.9886822958771221,0.0,0.0,0,-1.2940225668077099,0
997,997,4,0.27,513.855449993507,0.33333333333333304,12433,0.0568152190320235,3,0.000601132506919853,54,0.0752875988386943,0.9999947336385071,0.25,0.0752875988386943,0,-0.962007882290061,0
9690,9690,2,0.25,304.297953694337,0.0,6547,0.0298919134026466,3,0.000384886035365349,3,0.29343235838972803,0.99367896091169,0.5,0.29343235838972803,0,0.0,0
57599,57599,1,0.249,0.0,,6351,0.0289953847068671,3,0.00023489461784256298,54,0.0,0.9886822958771221,0.0,0.0,0,-1.2940225668077099,0
7874,7874,9,0.294,2385.75370349823,0.166666666666667,24318,0.11117870652865,2,0.00129078548918398,26,0.520892755444062,0.9999999833632779,0.555555555555556,0.520892755444062,0,1.00308939497538,0
9097,9097,4,0.267,509.961772281067,0.166666666666667,10677,0.0487830537779994,2,0.00060886383945926,54,0.19886398577282,0.9999947336385071,0.25,0.19886398577282,0,-0.41704196818684497,0
8078,8078,1,0.249,0.0,,6351,0.0289953847068671,3,0.00023489461784256298,54,0.0,0.9886822958771221,0.0,0.0,0,-1.2940225668077099,0
8887,8887,8,0.276,3054.52125012153,0.0357142857142857,12102,0.0553011833263959,2,0.0012216213194224301,83,0.350904677173932,0.999999999246984,0.375,0.350904677173932,0,0.25345015758197403,0
8453,8453,5,0.29100000000000004,1343.6079442577802,0.0,23493,0.10740505257957801,2,0.0007237851456577231,54,0.376877389066655,0.999987543217394,0.4,0.376877389066655,0,0.36798856600706,0
9100,9100,3,0.261,315.914612701819,0.0,8293,0.0378783373966819,3,0.000534901256737859,15,0.296768410171174,0.9999946178015079,0.33333333333333304,0.296768410171174,0,0.0147118276693146,0
80124,80124,1,0.249,0.0,,6351,0.0289953847068671,3,0.00023489461784256298,54,0.0,0.9886822958771221,0.0,0.0,0,-1.2940225668077099,0
164,164,5,0.25,493.480852892463,0.0,4934,0.0225138481664616,3,0.000757148311439229,69,0.176431812231977,0.999999980494975,0.2,0.176431812231977,0,-0.515966773016461,0
7965,7965,10,0.263,2996.9322546451,0.0222222222222222,8436,0.038532437414521004,3,0.0014804030920150901,88,0.6353064062448871,0.999703598178029,0.8,0.6353064062448871,0,1.5076480840702098,0
3151,3151,13,0.29,6685.660182505871,0.0512820512820513,23255,0.106316410591846,2,0.0020767298281047,19,0.37718444682250296,1.0,0.307692307692308,0.37718444682250296,0,0.369342675920367,0
162,162,4,0.24100000000000002,256.71951272684,0.0,2933,0.0133610220427132,2,0.000691466537135857,69,0.0,0.999999995743226,0.0,0.0,0,-1.2940225668077099,0
6855,6855,11,0.26,2881.1303953626098,0.12727272727272698,9478,0.0432986767053485,2,0.00158604895764787,42,0.316069093727321,0.999999999999603,0.36363636363636404,0.316069093727321,0,0.0998269125002011,0
28964,28964,7,0.294,2102.1920600025196,0.0,26238,0.11996102844649,2,0.000969803111945659,58,0.539559066553434,0.9999990585873391,0.5714285714285711,0.539559066553434,0,1.08540692787167,0
2512,2512,6,0.292,3771.54760615966,0.0,23753,0.108594325339286,2,0.000971505339977581,10,0.554549154373823,0.9999322896841751,0.666666666666667,0.554549154373823,0,1.1515124931353602,0
10342,10342,5,0.289,1667.08491481558,0.1,20061,0.0917066521514402,2,0.0007273886191289429,20,0.5158614635494171,0.9867331747958,0.8,0.5158614635494171,0,0.980901640061111,0
10236,10236,6,0.298,1649.53606582635,0.0666666666666667,33685,0.15402454476011,2,0.000803432039785828,23,0.541719015741675,0.9959818703268678,0.666666666666667,0.541719015741675,0,1.09493219975402,0
60491,60491,11,0.3,4152.352300308629,0.0363636363636364,25005,0.114321131089877,2,0.00161751091688672,16,0.646429710048569,0.999959693672798,0.7272727272727271,0.646429710048569,0,1.5567013180707499,0
7360,7360,2,0.272,148.549332898296,0.0,13729,0.0627432863265651,2,0.000366605815985977,36,0.29343235838972803,0.986302067899953,0.5,0.29343235838972803,0,0.0,0
1742,1742,17,0.292,5447.077212005879,0.0661764705882353,31875,0.145745376702147,2,0.00218527671718396,7,0.528165579441653,0.999999999999984,0.529411764705882,0.528165579441653,0,1.03516219849627,1
5062,5062,11,0.304,1726.3791562296499,0.0181818181818182,38735,0.177123881054428,2,0.00136339423853197,86,0.599075135488607,0.999975339535512,0.7272727272727271,0.599075135488607,0,1.34786992517856,0
4130,4130,5,0.27899999999999997,3219.96680792979,0.1,16090,0.0735427978099085,2,0.0008173370048045151,62,0.497031896850683,0.999967031603341,0.6,0.497031896850683,0,0.897864157879235,2
1795,1795,5,0.28800000000000003,736.203596509435,0.0,27003,0.123460234835629,2,0.0006893161847348231,23,0.47948081429371,0.997219063517537,0.6,0.47948081429371,0,0.820464729182065,0
2550,2550,6,0.28800000000000003,1327.07584994594,0.0,26318,0.12032695852639999,2,0.0008797475719733301,71,0.49620641575949603,0.9997775701926279,0.666666666666667,0.49620641575949603,0,0.8942238260278641,0
2571,2571,5,0.28800000000000003,746.432072774823,0.0,25263,0.11550125559758699,2,0.0006743875208844191,31,0.497031896850683,0.9989394315086941,0.6,0.497031896850683,0,0.897864157879235,0
287,287,4,0.27699999999999997,1252.41884734709,0.0,15240,0.0696547907108649,2,0.000645816607467646,64,0.45863674753374206,0.9899630541664781,0.75,0.45863674753374206,0,0.728543398762123,2
26275,26275,1,0.27,0.0,,12874,0.0588324085975272,2,0.00023161200846154702,55,0.0,0.9871897518014409,0.0,0.0,0,-1.2940225668077099,0
2271,2271,1,0.27,0.0,,12874,0.0588324085975272,2,0.00023161200846154702,55,0.0,0.9871897518014409,0.0,0.0,0,-1.2940225668077099,0
2098,2098,2,0.276,32.5028440295278,0.0,18290,0.083605875007433,2,0.00033856717072097003,55,0.29343235838972803,0.975019965987787,0.5,0.29343235838972803,0,0.0,0
196403,196403,4,0.284,494.470139685084,0.0,21706,0.0992310894195891,2,0.000580311516164478,55,0.45863674753374206,0.952576649224152,0.75,0.45863674753374206,0,0.728543398762123,0
9826,9826,6,0.29,327.412121648696,0.0666666666666667,32524,0.14871398447541598,2,0.000778709138197037,23,0.422364421620382,0.9999059464270021,0.5,0.422364421620382,0,0.56858418860524,0
9743,9743,7,0.295,650.1264527514351,0.0952380952380952,31518,0.144112413720548,2,0.0008912142120044279,74,0.5034342982810031,0.9999779662832099,0.5714285714285711,0.5034342982810031,0,0.926098439803904,0
25758,25758,2,0.27399999999999997,211.71753587903,0.0,14415,0.0658811367617932,2,0.00036444260887234504,55,0.29343235838972803,0.975019965987787,0.5,0.29343235838972803,0,0.0,0
282974,282974,3,0.294,394.586074335261,0.0,25650,0.117271442359151,2,0.00045343209976434905,43,0.35833445992924495,0.986326143810083,0.666666666666667,0.35833445992924495,0,0.286215141664215,0
147179,147179,1,0.27,0.0,,12874,0.0588324085975272,2,0.00023161200846154702,55,0.0,0.9871897518014409,0.0,0.0,0,-1.2940225668077099,0
6711,6711,13,0.318,9090.210778953671,0.0641025641025641,49671,0.22714652297812196,2,0.00176507516110575,66,0.6765808989008771,0.9989045215661341,0.8461538461538459,0.6765808989008771,0,1.68966660862384,1
4691,4691,6,0.29600000000000004,1564.1532318468398,0.0666666666666667,27282,0.12473641598931501,2,0.0008529652717274129,47,0.528882113015114,0.999019390434969,0.666666666666667,0.528882113015114,0,1.03832207704212,0
1627,1627,6,0.28600000000000003,1057.9609657456401,0.0,20737,0.0947987613266795,2,0.000846436782976371,82,0.5682257471456911,0.984150877595762,0.833333333333333,0.5682257471456911,0,1.21182560850191,0
8646,8646,2,0.273,417.906108121856,0.0,13312,0.0608358757850344,2,0.000374431960817131,10,0.29343235838972803,0.9946304945860641,0.5,0.29343235838972803,0,0.0,0
4133,4133,4,0.287,947.0763603491549,0.0,21376,0.0977216278399605,2,0.000639020540292615,6,0.45863674753374206,0.990563667383594,0.75,0.45863674753374206,0,0.728543398762123,1
85358,85358,13,0.305,5275.15740190146,0.153846153846154,45927,0.21002099523833498,2,0.00161847173465365,23,0.532403859534697,0.9999999728398399,0.538461538461538,0.532403859534697,0,1.0538528095623,1
58512,58512,8,0.29,442.289553336557,0.28571428571428603,35066,0.160341412764556,2,0.0009752578485236429,23,0.29118238188851797,0.9999999993510121,0.25,0.29118238188851797,0,-0.00992228799621938,0
4638,4638,5,0.294,580.592789884323,0.2,30403,0.13901226323180302,2,0.000730419488875839,86,0.31269588232684603,0.9999974532158291,0.4,0.31269588232684603,0,0.0849512127008277,0
7018,7018,4,0.275,521.932563602742,0.0,15553,0.0710864921485127,2,0.0006134829917555849,73,0.415054723617694,0.9999372192911129,0.5,0.415054723617694,0,0.53634877249798,1
8506,8506,3,0.284,53.5163633272056,0.0,24602,0.11247775831233,2,0.00044005913723320095,23,0.296768410171174,0.9991022538285022,0.33333333333333304,0.296768410171174,0,0.0147118276693146,0
8724,8724,4,0.285,1871.7146495282102,0.0,24932,0.113987219891959,2,0.0006237402960845691,23,0.415054723617694,0.9982686893880122,0.5,0.415054723617694,0,0.53634877249798,0
9229,9229,13,0.297,3576.34059968938,0.115384615384615,42083,0.19243805489866,2,0.00160599352676424,23,0.531713010318065,0.9999999728398399,0.538461538461538,0.531713010318065,0,1.05080619779293,0
9228,9228,10,0.295,1490.99506079189,0.155555555555556,36832,0.16841931927856899,2,0.0012173025474401802,23,0.431778535267649,0.999999711193363,0.5,0.431778535267649,0,0.6100999763421739,1
9054,9054,2,0.278,12.6455404294629,0.0,19186,0.0877042919024247,2,0.000333103974973779,55,0.29343235838972803,0.975019965987787,0.5,0.29343235838972803,0,0.0,0
8570,8570,2,0.284,115.703870878042,0.0,19432,0.0888295268981479,2,0.000343413283422058,14,0.29343235838972803,0.9813308580053671,0.5,0.29343235838972803,0,0.0,0
51596,51596,2,0.27899999999999997,157.573500829811,0.0,15890,0.0726279726101335,2,0.00035767324656809903,55,0.29343235838972803,0.975019965987787,0.5,0.29343235838972803,0,0.0,0
9948,9948,2,0.27899999999999997,396.872117008718,0.0,14899,0.0680950137452486,2,0.000348218464649813,61,0.29343235838972803,0.9911338240644341,0.5,0.29343235838972803,0,0.0,0
399687,399687,1,0.27,0.0,,12874,0.0588324085975272,2,0.00023161200846154702,55,0.0,0.9871897518014409,0.0,0.0,0,-1.2940225668077099,0
6506,6506,1,0.27,0.0,,12874,0.0588324085975272,2,0.00023161200846154702,55,0.0,0.9871897518014409,0.0,0.0,0,-1.2940225668077099,1
54521,54521,3,0.29600000000000004,462.02549747343903,0.33333333333333304,28168,0.128789091624318,2,0.00047280614195860995,55,0.35833445992924495,0.9634845634976881,0.666666666666667,0.35833445992924495,0,0.286215141664215,0
5445,5445,1,0.27,0.0,,12874,0.0588324085975272,2,0.00023161200846154702,55,0.0,0.9871897518014409,0.0,0.0,0,-1.2940225668077099,0
9859,9859,28,0.32,18043.5004409679,0.0317460317460317,49601,0.22682633415820103,2,0.00412995935702171,34,0.577455066831484,1.0,0.5,0.577455066831484,0,1.25252646376967,0
8936,8936,2,0.273,10.6689407123482,0.0,15719,0.0718457970643259,2,0.00033890807178655897,9,0.29343235838972803,0.9933754783103101,0.5,0.29343235838972803,0,0.0,0
9901,9901,3,0.28300000000000003,554.17352959037,0.0,19767,0.09036185910777099,2,0.00047702200072609503,67,0.35833445992924495,0.9806936314330359,0.666666666666667,0.35833445992924495,0,0.286215141664215,0
8541,8541,4,0.244,247.95157555104802,0.166666666666667,3892,0.0177476088756341,3,0.000610573258439435,58,0.45863674753374206,0.9868434918163029,0.75,0.45863674753374206,0,0.728543398762123,0
1400,1400,18,0.289,8738.28059824464,0.0261437908496732,24427,0.111677286262527,3,0.00256748642901049,8,0.6017312541720401,1.0,0.555555555555556,0.6017312541720401,0,1.3595832806358201,1
1936,1936,7,0.27899999999999997,1179.59086074877,0.0476190476190476,14810,0.0676879165313488,2,0.000983534382615236,70,0.512204460077187,0.9999362445239008,0.5714285714285711,0.512204460077187,0,0.964774430894648,0
5050,5050,13,0.28600000000000003,3224.9076848153495,0.0128205128205128,16983,0.0776274923269036,2,0.00176584825007821,70,0.503296517101994,0.999999753966833,0.615384615384615,0.503296517101994,0,0.9254908314409499,0
5717,5717,10,0.285,1887.42438467435,0.0222222222222222,19142,0.0875030303584743,2,0.0013385906970536901,70,0.4435119640972371,0.999999938400367,0.5,0.4435119640972371,0,0.6618438323192071,0
217,217,5,0.249,1424.41608914727,0.2,5189,0.0236802502961747,3,0.000856244429997631,8,0.12777982643022098,0.999999998425369,0.2,0.12777982643022098,0,-0.7305196869928509,0
57142,57142,7,0.27899999999999997,1514.12988784613,0.0476190476190476,14146,0.0646506968680959,2,0.0009890297596760632,42,0.5868470301916761,0.998821298771078,0.7142857142857142,0.5868470301916761,0,1.29394456980751,1
5216,5216,3,0.249,134.41567562955402,0.0,4899,0.022353753756500998,3,0.00046926627533004807,8,0.35833445992924495,0.9872289041049152,0.666666666666667,0.35833445992924495,0,0.286215141664215,0
1808,1808,4,0.23399999999999999,120.54528877758301,0.33333333333333304,3117,0.0142026612265061,3,0.0006500101377711969,8,0.247941230519959,0.999999683914625,0.25,0.247941230519959,0,-0.200613682744667,2
310,310,28,0.313,16794.1678558465,0.0158730158730159,37085,0.169576573156284,2,0.0038220285566104204,4,0.7213792778175129,0.9999999999967549,0.75,0.7213792778175129,0,1.88722530185268,0
3187,3187,2,0.23600000000000002,86.1226893131365,0.0,2886,0.0131460381207661,4,0.000370423136750147,8,0.29343235838972803,0.991128205697287,0.5,0.29343235838972803,0,0.0,0
1809,1809,3,0.22899999999999998,44.148442038027,0.666666666666667,2535,0.011540519895161002,3,0.000516155943312114,8,0.0,0.9999999115223821,0.0,0.0,0,-1.2940225668077099,0
3336,3336,5,0.256,818.7110565488671,0.2,6318,0.0288444385489043,3,0.000792321998577817,8,0.33870766575590305,0.99999929737732,0.4,0.33870766575590305,0,0.199661924719196,0
29924,29924,1,0.22399999999999998,0.0,,1826,0.00829746456195882,4,0.0002419181990963,8,0.0,0.9953851050286441,0.0,0.0,0,-1.2940225668077099,0
4729,4729,1,0.22399999999999998,0.0,,1826,0.00829746456195882,4,0.0002419181990963,8,0.0,0.9953851050286441,0.0,0.0,0,-1.2940225668077099,0
1891,1891,4,0.266,201.678574308372,0.166666666666667,9955,0.0454805348068118,2,0.000587833946013421,70,0.247941230519959,0.999991498579783,0.25,0.247941230519959,0,-0.200613682744667,0
5802,5802,8,0.261,1008.9573612628801,0.0714285714285714,6003,0.0274035888592587,2,0.00115914710721752,70,0.44558667491535,0.999998453052188,0.5,0.44558667491535,0,0.670993207094952,1
1933,1933,3,0.27,125.194513370382,0.0,11021,0.0503565531216123,2,0.00047712293648211,70,0.284179436498786,0.9995003251635,0.33333333333333304,0.284179436498786,0,-0.0408049398556283,0
10382,10382,6,0.264,497.117301717948,0.0666666666666667,9853,0.0450139739549266,2,0.000838632193444714,73,0.406089449004024,0.999999461435074,0.5,0.406089449004024,0,0.496812343280079,2
6613,6613,8,0.278,1207.60591171513,0.0714285714285714,12596,0.057560801569839996,2,0.00110372208386194,70,0.47356844465251796,0.999998453052188,0.5,0.47356844465251796,0,0.794391463844199,0
3735,3735,9,0.292,2228.2907544380105,0.0833333333333333,18815,0.0860072911568422,2,0.00120642354825916,63,0.585792634972501,0.998967032595647,0.7777777777777779,0.585792634972501,0,1.28929473767777,0
10381,10381,7,0.297,2198.55652893974,0.0,22887,0.10463313222425999,2,0.00102414349941291,73,0.488433786103661,0.999999201937624,0.5714285714285711,0.488433786103661,0,0.859946903628152,0
10768,10768,1,0.24,0.0,,2299,0.0104610261594266,2,0.00023773562568966603,70,0.0,0.9867720600096791,0.0,0.0,0,-1.2940225668077099,0
3006,3006,18,0.282,7253.165290396659,0.0261437908496732,17270,0.0789402664885807,2,0.00275717976630984,19,0.49341670898356393,1.0,0.5,0.49341670898356393,0,0.881921353517189,0
9446,9446,2,0.271,138.912986081311,0.0,13894,0.0634980171163795,2,0.000358284478807846,56,0.29343235838972803,0.980356908321721,0.5,0.29343235838972803,0,0.0,0
833,833,1,0.24,0.0,,2299,0.0104610261594266,2,0.00023773562568966603,70,0.0,0.9867720600096791,0.0,0.0,0,-1.2940225668077099,0
10989,10989,12,0.294,7352.83566645697,0.0,17028,0.077833327996853,2,0.0018895332391634801,52,0.635253846353073,0.9999999466564341,0.666666666666667,0.635253846353073,0,1.50741629747895,1
1915,1915,20,0.315,14627.2474320321,0.0157894736842105,40612,0.185709515554315,2,0.00276254012614353,70,0.60500470524147,0.9999999552605991,0.7,0.60500470524147,0,1.37401904218042,0
7917,7917,20,0.295,9447.80638270336,0.0631578947368421,31008,0.14177960946112197,3,0.00270152032517517,68,0.6218518042962621,0.9999999999158778,0.65,0.6218518042962621,0,1.44831393754159,0
4715,4715,2,0.255,147.680587403898,0.0,3793,0.0172947704017455,2,0.000369588111765192,52,0.29343235838972803,0.990831704232701,0.5,0.29343235838972803,0,0.0,0
3184,3184,26,0.311,14788.3128997021,0.0246153846153846,39572,0.18095242451548602,2,0.00385599081267951,36,0.591041815307544,1.0,0.5,0.591041815307544,0,1.31244337011921,0
4134,4134,6,0.282,1946.9251724684802,0.0,15331,0.0700710361767625,2,0.000876393314998467,20,0.5682257471456911,0.9850828849201021,0.833333333333333,0.5682257471456911,0,1.21182560850191,0
213,213,2,0.24100000000000002,53.0964393330006,0.0,2968,0.0135211164526738,3,0.0003895365475047,58,0.29343235838972803,0.9927354222578231,0.5,0.29343235838972803,0,0.0,0
22948,22948,5,0.245,404.533414953702,0.3,4926,0.0224772551584706,3,0.000742098527514241,59,0.48882290054676203,0.9999321200253091,0.6,0.48882290054676203,0,0.8616628795798391,0
25934,25934,1,0.22699999999999998,0.0,,1345,0.00609730995650006,3,0.000254517722167122,52,0.0,0.995235826584088,0.0,0.0,0,-1.2940225668077099,0
51566,51566,4,0.27699999999999997,924.5623246990401,0.0,12303,0.0562205826521697,3,0.000614962447663585,52,0.31460068364896504,0.999886567646356,0.5,0.31460068364896504,0,0.093351294783232,0
5481,5481,1,0.22699999999999998,0.0,,1345,0.00609730995650006,3,0.000254517722167122,52,0.0,0.995235826584088,0.0,0.0,0,-1.2940225668077099,0
6867,6867,2,0.25,35.7120071303312,0.0,6337,0.0289313469428829,3,0.000355803573901975,67,0.0,0.999954243504516,0.0,0.0,0,-1.2940225668077099,0
5217,5217,8,0.27399999999999997,2938.03653452016,0.0357142857142857,12594,0.0575516533178423,3,0.00114027755458934,70,0.551937640965154,0.999903264144837,0.625,0.551937640965154,0,1.13999584479132,1
1499,1499,15,0.306,7558.70233559037,0.0285714285714286,34568,0.158063498017116,2,0.0020150685376446103,26,0.64544536113714,0.9999999997027309,0.666666666666667,0.64544536113714,0,1.5523603867842701,1
51466,51466,4,0.258,336.014743701457,0.0,9521,0.0434953641233001,3,0.000587004807520837,40,0.337871233744101,0.99940918743749,0.5,0.337871233744101,0,0.19597329983538397,0
